,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
61,116,292,Gemfibrozil,CC1=CC(OCCCC(C)(C)C(=O)O)=C(C)C=C1,Hepatic necrosis,Rat,-1.3010299956639813,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 361522984   ---   DOI:10.1016/S1734-1140(11)70410-8   ISSN:1734-1140   JOURNAL:Pharmacological Reports   PAGES:157   VOLUME:63,http://dx.doi.org/10.1016/S1734-1140(11)70410-8,2011.0
62,117,293,Glucagon,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)CC1=CNC=N1)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,Hepatic necrosis,Rat,-0.3010299956639812,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 212097/S-000, page:21 PDF 6872k",https://www.pharmapendium.com/browse/fda/Glucagon/0403576e5fc149072fce40908306c885?reference=21,2013.0
63,119,295,Glycopyrrolate,C[N+]1(C)CCC(OC(=O)C(O)(C2=CC=CC=C2)C2CCCC2)C1,Hepatic necrosis,Mouse,-0.9030899869919436,Repeated,Oral,"FDA approval package document: Pharmacology Review 207923/S-000 Part 08, page:18 PDF 2638k",https://www.pharmapendium.com/browse/fda/Glycopyrrolate/d8422c425a09593c4eda3315d45259ff?reference=18,2015.0
64,120,300,Granisetron,CN1C2CCCC1CC(NC(=O)C1=NN(C)C3=C1C=CC=C3)C2,Hepatic necrosis,Rat,-2.096910013008056,Repeated,Oral,"FDA approval package document: Pharmacology Review 022198/S-000, page:50 PDF 4033k",https://www.pharmapendium.com/browse/fda/Granisetron/aeb89a6899d842b3f0fa9b7a0295df59?reference=50,2007.0
65,121,301,Hydrocortisone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Hepatic necrosis,Rabbit,-1.1760912590556811,Repeated,Intramuscular,"EMA approval document: Assessment Report EMA/CHMP/424438/2011; EMEA/H/C/2185, page:17 PDF 888k",https://www.pharmapendium.com/browse/ema/Hydrocortisone/4e60a37ae57756d34dd06c403ec4c55e?reference=17,2011.0
66,122,302,Ibandronate Sodium,CCCCCN(C)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,Hepatic necrosis,Rat,-1.9294189257142929,Repeated,Oral,"FDA approval package document: Pharmacology Review 021455/S-000 Part 02, page:40 PDF 1440k",https://www.pharmapendium.com/browse/fda/Ibandronate Sodium/bc5863319b5349c27662cae1be705811?reference=40,2003.0
67,123,303,Ibrutinib,C=CC(=O)N1CCCC(N2N=C(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C(N)N=CN=C32)C1,Hepatic necrosis,Rat,-2.3521825181113627,Repeated,Oral,"FDA approval package document: Pharmacology Review 205552/S-000 Part 02, page:40 PDF 14456k",https://www.pharmapendium.com/browse/fda/Ibrutinib/f65b839909bc2f37b055dfeecf594d0f?reference=40,2013.0
68,124,305,Ibuprofen,CC(C)CC1=CC=C(C(C)C(=O)O)C=C1,Hepatic necrosis,Mouse,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 017463/S-034, S-063, S-049, S-052, S-097, S-098, S-095; 019012/S-013 Part 01, page:9 PDF 4908k",https://www.pharmapendium.com/browse/fda/Ibuprofen/d16be14be7684a5a7e82ebbf532ebe1d?reference=9,1982.0
69,126,307,Indinavir Sulfate,CC(C)(C)NC(=O)C1CN(CC2=CC=CN=C2)CCN1CC(O)CC(CC1=CC=CC=C1)C(=O)NC1C2=CC=CC=C2CC1O,Hepatic necrosis,Rat,-3.24551266781415,Repeated,Oral,"FDA approval package document: Pharmacology Review 020685, page:56 PDF 2098k",https://www.pharmapendium.com/browse/fda/Indinavir Sulfate/d214ba9ff666ee648ab3c78ad1eff978?reference=56,1996.0
70,128,312,Ipratropium Bromide,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)C1=CC=CC=C1)C2,Hepatic necrosis,Rat,-8.957128197676813,Repeated,Inhalation,"FDA approval package document: Pharmacology Review 020393, page:7 PDF 708k",https://www.pharmapendium.com/browse/fda/Ipratropium Bromide/6a16c834673c1c5c0d53753cece6598b?reference=7,1994.0
71,129,314,Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1,Hepatic necrosis,Mouse,-3.255272505103306,Repeated,Oral,"FDA approval package document: Pharmacology Review 020757/S-000 Part 02, page:63 PDF 3036k",https://www.pharmapendium.com/browse/fda/Irbesartan/4db01d512b5ac047c9bdf97b6883d20c?reference=63,1997.0
72,130,320,Irinotecan Hydrochloride,CCC1=C2CN3C(=CC4=C(COC(=O)C4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(N4CCCCC4)CC3)C=C12,Hepatic necrosis,Rat,-1.7481880270062005,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 207793/S-000 Part 02, page:4 PDF 2613k",https://www.pharmapendium.com/browse/fda/Irinotecan Hydrochloride/1e151343d53bcf580d5b5ace31a64c8f?reference=4,2015.0
73,131,322,Isoniazid,NNC(=O)C1=CC=NC=C1,Hepatic necrosis,Rat,-0.8750612633917001,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology and Applied Pharmacology 8,325,1966   ---   DOI:10.1016/S0041-008X(66)80019-4   ISSN:0041-008X   JOURNAL:Toxicology and Applied Pharmacology   PAGES:325   VOLUME:8",http://dx.doi.org/10.1016/S0041-008X(66)80019-4,1966.0
74,132,324,Istradefylline,CCN1C(=O)C2=C(N=C(/C=C/C3=CC=C(OC)C(OC)=C3)N2C)N(CC)C1=O,Hepatic necrosis,Mouse,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Pharmacology Review 022075/S-000 Part 08, page:8 PDF 347k",https://www.pharmapendium.com/browse/fda/Istradefylline/106ca5bf7016d57b02089845d8572a27?reference=8,2008.0
75,134,327,Ivacaftor,CC(C)(C)C1=C(O)C=C(NC(=O)C2=CNC3=CC=CC=C3C2=O)C(C(C)(C)C)=C1,Hepatic necrosis,Rat,-2.397940008672037,Repeated,Oral,"FDA approval package document: Pharmacology Review 203188/S-000 Part 01, page:2 PDF 381k",https://www.pharmapendium.com/browse/fda/Ivacaftor/28c7306a2e8eb67b5eb2ec904966bf5a?reference=2,2012.0
76,136,338,Ixabepilone,C/C(=C\C1=CSC(C)=N1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,Hepatic necrosis,Rat,-0.4771212547196624,Repeated,Unreported,"EMA approval document: Withdrawal Public Statement EMEA/594033/2008, page:11 PDF 915k",https://www.pharmapendium.com/browse/ema/Ixabepilone/54dfe64ad0157f77f787a5fe8c8d269b?reference=11,2009.0
77,138,342,Ketotifen Fumarate,CN1CCC(=C2C3=CC=CC=C3CC(=O)C3=C2C=CS3)CC1,Hepatic necrosis,Rat,-2.161368002234975,Repeated,Oral,"FDA approval package document: Pharmacology Review 021066/S-000 Part 02, page:42 PDF 1839k",https://www.pharmapendium.com/browse/fda/Ketotifen Fumarate/957be5c997240e08e60d15180080f1d2?reference=42,1999.0
78,144,357,Letrozole,N#CC1=CC=C(C(C2=CC=C(C#N)C=C2)N2C=NC=N2)C=C1,Hepatic necrosis,Rat,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020726 Part 01, page:24 PDF 3469k",https://www.pharmapendium.com/browse/fda/Letrozole/72bacd76e87e03b74f76cae96cafa6eb?reference=24,1996.0
79,145,358,Levodopa,NC(CC1=CC(O)=C(O)C=C1)C(=O)O,Hepatic necrosis,Rat,-2.255272505103306,Repeated,Inhalation,"FDA approval package document: Pharmacology Review 209184/S-000, page:25 PDF 4049k",https://www.pharmapendium.com/browse/fda/Levodopa/d96ccac2ca030525b6d86f10afa2d7fe?reference=25,2018.0
80,146,359,Levothyroxine Sodium,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(=O)O,Hepatic necrosis,Rat,-8.204119982655925,Repeated,Oral,"FDA approval package document: Pharmacology Review 021402/S-000, page:13 PDF 1000k",https://www.pharmapendium.com/browse/fda/Levothyroxine Sodium/b6972da71e31a03a23f215041e022576?reference=13,2001.0
81,147,361,Linaclotide,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(CC1=CC=C(O)C=C1)C(=O)O)CSSCC(NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,Hepatic necrosis,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 202811/S-000 Part 08, page:23 PDF 4207k",https://www.pharmapendium.com/browse/fda/Linaclotide/343681840937dbd8c414ed9a7bf23fcf?reference=23,2012.0
82,148,362,Lisdexamfetamine Dimesylate,CC(CC1=CC=CC=C1)NC(=O)C(N)CCCCN,Hepatic necrosis,Rat,-1.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 021977/S-000, page:155 PDF 20084k",https://www.pharmapendium.com/browse/fda/Lisdexamfetamine Dimesylate/346930b3697114b80f4b40b7749ab7f7?reference=155,2007.0
83,152,369,Lurbinectedin,COC1=CC2=C(C=C1)NC1=C2CCNC12CSC1C3=C(OC(C)=O)C(C)=C4OCOC4=C3C(COC2=O)N2C(O)C3CC4=C(C(O)=C(OC)C(C)=C4)C(C12)N3C,Hepatic necrosis,Rat,-0.9542425094393248,Repeated,Intravenous,"FDA approval package document: Approval Package 213702/S-000 Part 02, page:14 PDF 1454k",https://www.pharmapendium.com/browse/fda/Lurbinectedin/b7f6318682b57e077be90d31a6c3959b?reference=14,2020.0
84,154,373,Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,Hepatic necrosis,Mouse,-1.1760912590556811,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 602567443   ---   DOI:10.13040/IJPSR.0975-8232.6(3).1043-48   ISSN:2320-5148   JOURNAL:International Journal of Pharmaceutical Sciences and Research   PAGES:1043   VOLUME:6,http://dx.doi.org/10.13040/IJPSR.0975-8232.6(3).1043-48,2015.0
85,156,383,Meloxicam,CC1=CN=C(NC(=O)C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)S1,Hepatic necrosis,Rat,-1.0413926851582251,Repeated,Intramuscular,Reference from PharmaPendium Published Toxicity: E-52869227   ---   DOI:10.1016/j.injury.2013.10.002   ISSN:0020-1383   JOURNAL:Injury   PAGES:185   VOLUME:45,http://dx.doi.org/10.1016/j.injury.2013.10.002,2014.0
86,157,387,Memantine Hydrochloride,CC12CC3CC(C)(C1)CC(N)(C3)C2,Hepatic necrosis,Mouse,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Pharmacology Review 021487/S-000 Part 03, page:29 PDF 1499k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/cb3465df10a628433d56977717a4890a?reference=29,2003.0
87,158,388,Methapyrilene Hydrochloride,CN(C)CCN(CC1=CC=CS1)C1=NC=CC=C1,Hepatic necrosis,Rat,-1.1760912590556811,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology 250,15,2008   ---   DOI:10.1016/j.tox.2008.05.013   ISSN:0300-483X   JOURNAL:Toxicology   PAGES:15   VOLUME:250",http://dx.doi.org/10.1016/j.tox.2008.05.013,2008.0
88,159,389,Methotrexate Sodium,CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C(=O)NC(CCC(=O)O)C(=O)O)C=C1,Hepatic necrosis,Mouse,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 620740248   ---   DOI:10.1007/s12247-018-9314-4   ISSN:1872-5120   JOURNAL:Journal of Pharmaceutical Innovation   PAGES:213   VOLUME:13,http://dx.doi.org/10.1007/s12247-018-9314-4,2018.0
89,160,391,Methoxsalen,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,Hepatic necrosis,Rat,-1.1139433523068367,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology 56,123,1989   ---   DOI:10.1016/0300-483X(89)90127-3   ISSN:0300-483X   JOURNAL:Toxicology   PAGES:123   VOLUME:56",http://dx.doi.org/10.1016/0300-483X(89)90127-3,1989.0
90,161,392,Methyl Tert-Butyl Ether,COC(C)(C)C,Hepatic necrosis,Mouse,-2.6989700043360187,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 2004110882   ---   DOI:10.22034/IJPS.2018.88396.1446   ISSN:1735-2444   JOURNAL:Iranian Journal of Pharmaceutical Sciences   PAGES:17   VOLUME:15,http://dx.doi.org/10.22034/IJPS.2018.88396.1446,2020.0
91,162,393,Methylnaltrexone Bromide,C[N+]1(CC2CC2)CCC23C4=C5OC2C(=O)CCC3(O)C1CC4=CC=C5O,Hepatic necrosis,Mouse,-3.1760912590556813,Repeated,Oral,"FDA approval package document: Pharmacology Review 021964/S-000 Part 02, page:11 PDF 5240k",https://www.pharmapendium.com/browse/fda/Methylnaltrexone Bromide/27c637bf2c53b65948b61cd3cf377771?reference=11,2008.0
92,163,395,Midostaurin,COC1C(N(C)C(=O)C2=CC=CC=C2)CC2OC1(C)N1C3=C(C=CC=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC=C5)N2C4=C31,Hepatic necrosis,Rat,-2.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/516229/2017; EMEA/H/C/004095/0000, page:37 PDF 7394k",https://www.pharmapendium.com/browse/ema/Midostaurin/7ca7a1ea535abba143f839369c00f2d4?reference=37,2017.0
93,164,397,Mifepristone,CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(C3=CC=C(N(C)C)C=C3)CC21C,Hepatic necrosis,Rat,-2.096910013008056,Repeated,Oral,"FDA approval package document: Pharmacology Review 202107/S-000 Part 04, page:29 PDF 7149k",https://www.pharmapendium.com/browse/fda/Mifepristone/3462b48517ccc84185c9dd06f991e8f1?reference=29,2012.0
94,165,398,Miglustat,CCCCN1CC(O)C(O)C(O)C1CO,Hepatic necrosis,Rat,-2.9586741242384,Repeated,Oral,"FDA approval package document: Pharmacology Review 021348/S-000 Part 03, page:29 PDF 1693k",https://www.pharmapendium.com/browse/fda/Miglustat/b01e5a418b4eca4dbd4aa155673bf690?reference=29,2003.0
95,166,411,Milrinone Lactate,CC1=C(C2=CC=NC=C2)C=C(C#N)C(=O)N1,Hepatic necrosis,Rat,-1.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 019436/S-003, S-008 Part 08, page:47 PDF 4981k",https://www.pharmapendium.com/browse/fda/Milrinone Lactate/1f464b9e59f31b3cb8c728ff4e84559d?reference=47,1992.0
96,167,412,Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNCC(O)C3=CC=CC=C3)C=C2)=CS1,Hepatic necrosis,Rat,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 202611/S-000 Part 04, page:56 PDF 13497k",https://www.pharmapendium.com/browse/fda/Mirabegron/f6fa9f6e34b29146f414d544cc752465?reference=56,2012.0
97,168,414,Mitoxantrone Hydrochloride,OCCN=CCNC1=CC=C(NCCNCCO)C2=C1C(O)=C1C(O)=CC=C(O)C1=C2O,Hepatic necrosis,Rat,-1.3010299956639813,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 52845285   ---   DOI:10.1111/bcpt.12143   ISSN:1742-7835   JOURNAL:Basic and Clinical Pharmacology and Toxicology   PAGES:9   VOLUME:114,http://dx.doi.org/10.1111/bcpt.12143,2014.0
98,169,415,Moexipril Hydrochloride,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2=CC(OC)=C(OC)C=C2CC1C(=O)O,Hepatic necrosis,Mouse,-1.8750612633917,Repeated,Oral,"FDA approval package document: Pharmacology Review 020312 Part 03, page:11 PDF 904k",https://www.pharmapendium.com/browse/fda/Moexipril Hydrochloride/d279850af0b5ccacb95e276d64dd813b?reference=11,1993.0
99,171,418,Monosodium L-Glutamate,NC(CCC(=O)O)C(=O)O,Hepatic necrosis,Mouse,-0.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 2002200452   ---   DOI:10.3923/ijp.2019.449.456   ISSN:1811-7775   JOURNAL:International Journal of Pharmacology   PAGES:449   VOLUME:15,http://dx.doi.org/10.3923/ijp.2019.449.456,2019.0
100,173,420,Naloxegol Oxalate,C=CCN1CCC23C4=C5C=CC(O)=C4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,Hepatic necrosis,Mouse,-2.7617608341954742,Repeated,Oral,"FDA approval package document: Pharmacology Review 204760/S-000, page:290 PDF 33475k",https://www.pharmapendium.com/browse/fda/Naloxegol Oxalate/170cfe085c4dee733a6c9749a490c3d8?reference=290,2009.0
101,174,429,Naratriptan Hydrochloride,CNS(=O)(=O)CCC1=CC=C2NC=C(C3CCN(C)CC3)C2=C1,Hepatic necrosis,Rat,-2.531478917042255,Repeated,Oral,"FDA approval package document: Pharmacology Review 020763/S-000, page:27 PDF 1298k",https://www.pharmapendium.com/browse/fda/Naratriptan Hydrochloride/eee5ffe18b64356e5484cc4b58906112?reference=27,1997.0
102,175,431,Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatic necrosis,Rat,-2.401400540781544,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 365295535   ---   DOI:10.1177/0960327111424304   ISSN:0960-3271   JOURNAL:Human and Experimental Toxicology   PAGES:676   VOLUME:31,http://dx.doi.org/10.1177/0960327111424304,2012.0
103,176,433,Nicotine,CN1CCCC1C1=CC=CN=C1,Hepatic necrosis,Rat,-1.8084360542881115,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 605131271   ---   DOI:10.1093/alcalc/agu083   ISSN:0735-0414   JOURNAL:Alcohol and Alcoholism   PAGES:118   VOLUME:50,http://dx.doi.org/10.1093/alcalc/agu083,2015.0
104,177,436,Obeticholic Acid,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,Hepatic necrosis,Mouse,-1.6232492903979006,Repeated,Oral,"FDA approval package document: Pharmacology Review 207999/S-000 Part 03, page:27 PDF 13571k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/a2a2a577ec5b639dc211430b2c08567e?reference=27,2016.0
105,178,438,Olopatadine Hydrochloride,CN(C)CC/C=C1/C2=CC=CC=C2COC2=CC=C(CC(=O)O)C=C12,Hepatic necrosis,Rat,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Pharmacology Review 021861/S-000 Part 03, page:19 PDF 7519k",https://www.pharmapendium.com/browse/fda/Olopatadine Hydrochloride/e5ba2ffbfb9892a3248b3e0faec4578c?reference=19,2008.0
106,179,439,Omacetaxine Mepesuccinate,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCC2=CC4=C(C=C2C13)OCO4,Hepatic necrosis,Mouse,-2.2174839442139063,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 203585/S-000 Part 05, page:38 PDF 8962k",https://www.pharmapendium.com/browse/fda/Omacetaxine Mepesuccinate/a070c7ba71630a14ca9434d613ccefa8?reference=38,2012.0
107,180,440,Omeprazole,COC1=CC=C2NC([S+]([O-])CC3=NC=C(C)C(OC)=C3C)=NC2=C1,Hepatic necrosis,Rat,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 05, page:32 PDF 5403k",https://www.pharmapendium.com/browse/fda/Omeprazole/c565d4e7138a0a91b62387b792832164?reference=32,1990.0
108,182,442,Orlistat,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,Hepatic necrosis,Rat,-2.0,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020766/S-000 Part 05, page:10 PDF 780k",https://www.pharmapendium.com/browse/fda/Orlistat/72e8a579f230ef5ddff24ca06a7344e5?reference=10,1999.0
109,183,445,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C21,Hepatic necrosis,Rat,-2.798190099822149,Repeated,Oral,"FDA approval package document: Pharmacology Review 021014/S-000 Part 01, page:25 PDF 1731k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/99f13ced7ea7ed3f7f343c0b64456e7a?reference=25,1999.0
110,184,451,Ozanimod Hydrochloride,CC(C)OC1=C(C#N)C=C(C2=NC(C3=C4CCC(NCCO)C4=CC=C3)=NO2)C=C1,Hepatic necrosis,Mouse,-1.3979400086720375,Repeated,Oral,"FDA approval package document: Pharmacology Review 209899/S-000, page:69 PDF 19004k",https://www.pharmapendium.com/browse/fda/Ozanimod Hydrochloride/a736fe86a523a011de6082eb570d5ce6?reference=69,2020.0
111,185,452,Paclitaxel,CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)CC(O)(C(OC(=O)C3=CC=CC=C3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,Hepatic necrosis,Rat,-0.6989700043360189,Repeated,Intraperitoneal,"FDA approval package document: Approval Package 020262 Part 03, page:26 PDF 5477k",https://www.pharmapendium.com/browse/fda/Paclitaxel/ff3e75f75d8129aa72b46b11da8f1a26?reference=26,1992.0
112,186,454,Palonosetron Hydrochloride,O=C1C2=CC=CC3=C2C(CCC3)CN1C1CN2CCC1CC2,Hepatic necrosis,Rat,-2.255272505103306,Repeated,Oral,"FDA approval package document: Pharmacology Review 022233/S-000, page:14 PDF 1314k",https://www.pharmapendium.com/browse/fda/Palonosetron Hydrochloride/f8001dc8d7fdce366d1d95ec632d78ae?reference=14,2010.0
113,187,457,Panobinostat Lactate,CC1=C(CCNCC2=CC=C(/C=C/C(O)=NO)C=C2)C2=CC=CC=C2N1,Hepatic necrosis,Rat,-2.0,Repeated,Oral,"EMA approval document: Other Information from EMA EMA/COMP/470322/2015, page:36 PDF 6774k",https://www.pharmapendium.com/browse/ema/Panobinostat Lactate/9a5774092cbb1293b1d7fa2ae0fd7403?reference=36,2015.0
114,193,481,Phenobarbital,CCC1(C2=CC=CC=C2)C(=O)NC(=O)NC1=O,Hepatic necrosis,Mouse,-0.6989700043360189,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 607644124   ---   DOI:10.1016/j.etp.2015.12.005   ISSN:0940-2993   JOURNAL:Experimental and Toxicologic Pathology   PAGES:233   VOLUME:68,http://dx.doi.org/10.1016/j.etp.2015.12.005,2016.0
115,195,483,Piperacillin Sodium,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)C2=CC=CC=C2)C(=O)C1=O,Hepatic necrosis,Rat,-3.6020599913279625,Repeated,Intraperitoneal,"FDA approval package document: Approval Package 050545 Part 03, page:49 PDF 5811k",https://www.pharmapendium.com/browse/fda/Piperacillin Sodium/8e9d225de2a4b238e30fda2f67354300?reference=49,1981.0
116,196,484,Pirfenidone,CC1=CN(C2=CC=CC=C2)C(=O)C=C1,Hepatic necrosis,Rat,-3.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 208780/S-000, page:14 PDF 2378k",https://www.pharmapendium.com/browse/fda/Pirfenidone/f902707a86da2412b7717fdac72f077c?reference=14,2016.0
117,200,495,Pravastatin Sodium,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,Hepatic necrosis,Rat,-1.7609248484091329,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-003, S-004, S-005, S-006, S-007, S-008, S-009, S-010, S-011, S-013, S-015, S-017, S-020 Part 04, page:4 PDF 1182k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/ccd6f2607f9ec13cfe9dceac3d2b0dec?reference=4,1991.0
118,201,501,Prednisolone,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Hepatic necrosis,Mouse,-1.146128035678238,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: 607039269   ---   DOI:10.1097/MPH.0000000000000484   ISSN:1077-4114   JOURNAL:Journal of Pediatric Hematology/Oncology   PAGES:e42   VOLUME:38,http://dx.doi.org/10.1097/MPH.0000000000000484,2016.0
119,202,502,Propranolol Hydrochloride,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,Hepatic necrosis,Mouse,-0.6020599913279624,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: E-52700989   ---   DOI:10.1016/j.bbrc.2013.07.005   ISSN:0006-291X   JOURNAL:Biochemical and Biophysical Research Communications   PAGES:597   VOLUME:437,http://dx.doi.org/10.1016/j.bbrc.2013.07.005,2013.0
120,203,503,Pyrazinamide,NC(=O)C1=NC=CN=C1,Hepatic necrosis,Rat,-4.447158031342219,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 51921340   ---   DOI:10.1002/jat.2736   ISSN:0260-437X   JOURNAL:Journal of applied toxicology   PAGES:807   VOLUME:33,http://dx.doi.org/10.1002/jat.2736,2013.0
121,204,505,Quizartinib Dihydrochloride,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C3=CN4C(=N3)SC3=CC(OCCN5CCOCC5)=CC=C34)C=C2)=NO1,Hepatic necrosis,Rat,-1.4771212547196624,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/CHMP/602286/2019; EMEA/H/C/004468/0000, page:28 PDF 5534k",https://www.pharmapendium.com/browse/ema/Quizartinib Dihydrochloride/e5a1774afc92002d3e3710192a619e0e?reference=28,2019.0
122,205,506,Rabeprazole Sodium,COCCCOC1=C(C)C(C[S+]([O-])C2=NC3=C(C=CC=C3)N2)=NC=C1,Hepatic necrosis,Mouse,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 020973 Part 02, page:4 PDF 2627k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/2e2190991b88b68443eef79d86332942?reference=4,1998.0
123,206,511,Ramelteon,CCC(=O)NCCC1CCC2=CC=C3OCCC3=C21,Hepatic necrosis,Mouse,-2.9242792860618816,Repeated,Oral,"FDA approval package document: Pharmacology Review 021782/S-000, page:198 PDF 22920k",https://www.pharmapendium.com/browse/fda/Ramelteon/e747eec7ca64f09ae8c52babd18274c4?reference=198,2004.0
124,207,516,Rasagiline Mesylate,C#CCNC1CCC2=CC=CC=C21,Hepatic necrosis,Mouse,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Pharmacology Review 021641/S-000 Part 02, page:86 PDF 3944k",https://www.pharmapendium.com/browse/fda/Rasagiline Mesylate/023eb7e29544e727a5e4fed62d4747ff?reference=86,2006.0
