,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
65,113,476,Copanlisib Dihydrochloride,COC1=C(OCCCN2CCOCC2)C=CC2=C3NCCN3C(=NC(=O)C3=CN=C(N)N=C3)N=C12,Hepatomegaly,Rat,-1.1903316981702914,Repeated,Intravenous,"FDA approval package document: Approval Package 209936/S-000 Part 02, page:11 PDF 11850k",https://www.pharmapendium.com/browse/fda/Copanlisib Dihydrochloride/3a7a918dba0779ad831f58c4b35fbbbb?reference=11,2017.0
66,114,478,Cromolyn Sodium,O=C(O)C1=CC(=O)C2=C(OCC(O)COC3=C4C(=O)C=C(C(=O)O)OC4=CC=C3)C=CC=C2O1,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 019188 Part 05, page:23 PDF 4102k",https://www.pharmapendium.com/browse/fda/Cromolyn Sodium/31283d355dc86c450a0ec448d4ca088d?reference=23,1989.0
67,115,479,Cyclosporine,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,Hepatomegaly,Rat,-1.469822015978163,Repeated,Oral,"FDA approval package document: Approval Package 050573 Part 05, page:24 PDF 4615k",https://www.pharmapendium.com/browse/fda/Cyclosporine/558cdf3c238a582a6fe3255577f2d5c4?reference=24,1987.0
68,116,481,Daclatasvir Dihydrochloride,COC(=O)NC(C(=O)N1CCCC1C1=NC(C2=CC=C(C3=CC=C(C4=CNC(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)=N4)C=C3)C=C2)=CN1)C(C)C,Hepatomegaly,Mouse,-2.5118833609788744,Repeated,Oral,"FDA approval package document: Pharmacology Review 206843/S-000, page:39 PDF 12236k",https://www.pharmapendium.com/browse/fda/Daclatasvir Dihydrochloride/98806d898b2994892ff5c8abf1d109db?reference=39,2014.0
69,117,485,Dalfampridine,NC1=CC=NC=C1,Hepatomegaly,Rat,-1.1383026981662814,Repeated,Oral,"FDA approval package document: Pharmacology Review 022250/S-000 Part 02, page:72 PDF 4011k",https://www.pharmapendium.com/browse/fda/Dalfampridine/dfa11509e5c15b05430d714406bd95e0?reference=72,2009.0
70,119,491,Dapsone,NC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,Hepatomegaly,Rat,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Pharmacology Review 021794/S-000, page:21 PDF 4820k",https://www.pharmapendium.com/browse/fda/Dapsone/84a5aefeb182b4f043f7fa1cddd041d4?reference=21,2005.0
71,120,492,Darifenacin Hydrobromide,NC(=O)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCN(CCC2=CC3=C(C=C2)OCC3)C1,Hepatomegaly,Rat,-1.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 021513/S-000, page:23 PDF 6496k",https://www.pharmapendium.com/browse/fda/Darifenacin Hydrobromide/86dfbf308572dac9237b9ebf65d553ad?reference=23,2001.0
72,121,494,Darunavir Ethanolate,CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC1COC2OCCC12)S(=O)(=O)C1=CC=C(N)C=C1,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021976/S-000, page:20 PDF 5798k",https://www.pharmapendium.com/browse/fda/Darunavir Ethanolate/70ef46cb4572329a480d6ccc4a1debe2?reference=20,2006.0
73,123,499,Deferasirox,O=C(O)C1=CC=C(N2N=C(C3=CC=CC=C3O)N=C2C2=CC=CC=C2O)C=C1,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021882/S-000 Part 05, page:23 PDF 5087k",https://www.pharmapendium.com/browse/fda/Deferasirox/d1a1c6ddaae645a8fb28a3efec0c680e?reference=23,2005.0
74,124,504,Delavirdine Mesylate,CC(C)NC1=CC=CN=C1N1CCN(C(=O)C2=CC3=C(C=CC(NS(C)(=O)=O)=C3)N2)CC1,Hepatomegaly,Rat,-2.1826591646762967,Repeated,Oral,"FDA approval package document: Pharmacology Review 020705, page:26 PDF 1831k",https://www.pharmapendium.com/browse/fda/Delavirdine Mesylate/8ca8034d7edd97ba660b0908ff2e5d0f?reference=26,1996.0
75,126,541,Desonide,CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Hepatomegaly,Rabbit,-3.4261315621742963,Repeated,Skin,"FDA approval package document: Pharmacology Review 021844/S-000, page:12 PDF 1666k",https://www.pharmapendium.com/browse/fda/Desonide/99c362704f73af616afeb35160e46ef0?reference=12,2006.0
76,128,546,Dexmedetomidine Hydrochloride,CC1=C(C)C(C(C)C2=CNC=N2)=CC=C1,Hepatomegaly,Rat,-7.698970004336019,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 021038/S-000 Part 01, page:6 PDF 1373k",https://www.pharmapendium.com/browse/fda/Dexmedetomidine Hydrochloride/87578370044aeafc09bf641488550bf7?reference=6,1999.0
77,131,553,Diethylstilbestrol,CC=C(C1=CC=C(O)C=C1)C(CC)C1=CC=C(O)C=C1,Hepatomegaly,Mouse,-0.7403626894942439,Repeated,Intraperitoneal,"Reference from PharmaPendium Published Toxicity: toxicology letters 135,145,2002   ---   DOI:10.1016/S0378-4274(02)00256-4   ISSN:0378-4274   JOURNAL:Toxicology Letters   PAGES:145   VOLUME:135",http://dx.doi.org/10.1016/S0378-4274(02)00256-4,2002.0
78,132,555,Diltiazem Hydrochloride,COC1=CC=C(C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O)C=C1,Hepatomegaly,Rat,-2.249198357391113,Repeated,Oral,"FDA approval package document: Pharmacology Review 020506 Part 01, page:8 PDF 752k",https://www.pharmapendium.com/browse/fda/Diltiazem Hydrochloride/a27221f091b5a5ec130b63487623f577?reference=8,1995.0
79,133,559,Diltiazem Malate,COC1=CC=C(C2SC3=C(C=CC=C3)N(CCN(C)C)C(=O)C2OC(C)=O)C=C1,Hepatomegaly,Rat,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Pharmacology Review 020506 Part 01, page:6 PDF 752k",https://www.pharmapendium.com/browse/fda/Diltiazem Malate/a27221f091b5a5ec130b63487623f577?reference=6,1995.0
80,134,560,Dimethyl Fumarate,COC(=O)/C=C/C(=O)OC,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 204063/S-000 Part 02, page:26 PDF 4324k",https://www.pharmapendium.com/browse/fda/Dimethyl Fumarate/0a52f3eb3439f8e6a112e4b304956b65?reference=26,2013.0
81,135,565,Docosanol,CCCCCCCCCCCCCCCCCCCCCCO,Hepatomegaly,Rabbit,-2.096910013008056,Repeated,Skin,"FDA approval package document: Pharmacology Review 020941/S-000 Part 02, page:2 PDF 1333k",https://www.pharmapendium.com/browse/fda/Docosanol/feca96e6ef1f7a197e61b5f83c1cd63d?reference=2,1999.0
82,136,567,Dolasetron Mesylate,O=C(OC1CC2CC3CC(C1)N2CC3=O)C1=CNC2=C1C=CC=C2,Hepatomegaly,Mouse,-2.331843943078201,Repeated,Oral,"FDA approval package document: Pharmacology Review 020623 Part 02, page:1 PDF 1851k",https://www.pharmapendium.com/browse/fda/Dolasetron Mesylate/872cda19b0673092705c2661812f9003?reference=1,1996.0
83,137,584,Doxercalciferol,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)/C=C/C(C)C(C)C)CC(O)CC1O,Hepatomegaly,Rat,-6.397940442966302,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020862/S-000 Part 03, page:23 PDF 859k",https://www.pharmapendium.com/browse/fda/Doxercalciferol/d5cc9ad4ae0ec4ba3a3f45e0d6b88e15?reference=23,1999.0
84,138,586,Doxorubicin Hydrochloride,COC1=CC=CC2=C(O)C3=C(O)C4=CC(O)(C(=O)CO)CC(OC5CC(N)C(O)C(C)O5)=C4C(O)=C3C(O)=C12,Hepatomegaly,Rat,-0.9777236052888476,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 632188282   ---   DOI:10.22092/ARI.2019.116862.1177   ISSN:0365-3439   JOURNAL:Archives of Razi Institute   PAGES:55   VOLUME:75,http://dx.doi.org/10.22092/ARI.2019.116862.1177,2020.0
85,139,588,Dronedarone Hydrochloride,CCCCC1=C(C(=O)C2=CC=C(OCCCN(CCCC)CCCC)C=C2)C2=CC(NS(C)(=O)=O)=CC=C2O1,Hepatomegaly,Rat,-2.204119982655925,Repeated,Oral,"FDA approval package document: Pharmacology Review 022425/S-000 Part 02, page:108 PDF 3438k",https://www.pharmapendium.com/browse/fda/Dronedarone Hydrochloride/d8a13a7020f06e9ec9a3a334c32eeb45?reference=108,2009.0
86,140,589,Duloxetine Hydrochloride,CNCCC(OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,Hepatomegaly,Rat,-1.6857417386022635,Repeated,Oral,"FDA approval package document: Pharmacology Review 021427/S-000 Part 02, page:35 PDF 1717k",https://www.pharmapendium.com/browse/fda/Duloxetine Hydrochloride/781bf9fca3c96273746112aa4cecce47?reference=35,2003.0
87,143,600,Eletriptan Hydrobromide,CN1CCCC1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,Hepatomegaly,Mouse,-2.3891660843645326,Repeated,Oral,"FDA approval package document: Pharmacology Review 021016/S-000 Part 01, page:44 PDF 1977k",https://www.pharmapendium.com/browse/fda/Eletriptan Hydrobromide/f735f6506578d3a0425a66934cbf0624?reference=44,2002.0
88,144,602,Eltrombopag Olamine,CC1=CC=C(N2NC(C)=C(N=NC3=C(O)C(C4=CC=CC(C(=O)O)=C4)=CC=C3)C2=O)C=C1C,Hepatomegaly,Rat,-1.7596678446896306,Repeated,Oral,"FDA approval package document: Pharmacology Review 022291/S-000 Part 03, page:18 PDF 6636k",https://www.pharmapendium.com/browse/fda/Eltrombopag Olamine/d45fb8d502eba909ef3ff46fc2afd8a8?reference=18,2008.0
89,145,607,Emedastine Difumarate,CCOCCN1C(N2CCCN(C)CC2)=NC2=C1C=CC=C2,Hepatomegaly,Rat,-2.119475840906798,Repeated,Oral,"FDA approval package document: Pharmacology Review 020706/S-000, page:55 PDF 2395k",https://www.pharmapendium.com/browse/fda/Emedastine Difumarate/af910740475c9f3b7c8036e937d038b1?reference=55,1997.0
90,148,617,Encainide,COC1=CC=C(C(=O)NC2=CC=CC=C2CCC2CCCCN2C)C=C1,Hepatomegaly,Rat,-1.4471580313422192,Repeated,Oral,"FDA approval package document: Approval Package 018981 Part 07, page:18 PDF 4987k",https://www.pharmapendium.com/browse/fda/Encainide/6bc54f3217e981523d8002156ab6f728?reference=18,1986.0
91,149,618,Entecavir,C=C1C(CO)C(O)CC1N1C=NC2=C1N=C(N)NC2=O,Hepatomegaly,Rat,-0.4074853265782679,Repeated,Oral,"FDA approval package document: Pharmacology Review 021797/S-000, page:158 PDF 4991k",https://www.pharmapendium.com/browse/fda/Entecavir/33465dde950fca76b460013aa96dcbe2?reference=158,2004.0
92,151,628,Epirubicin Hydrochloride,COC1=C2C(O)=C3C(O)=C4C(OC5CC(N)C(O)C(C)O5)=CC(O)(C(=O)CO)CC4=C(O)C3=C(O)C2=CC=C1,Hepatomegaly,Rat,0.0,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 050778/S-000, page:29 PDF 1432k",https://www.pharmapendium.com/browse/fda/Epirubicin Hydrochloride/1235d14363a2d308e69e13f490f4dc9e?reference=29,1999.0
93,152,630,Eplerenone,COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,Hepatomegaly,Mouse,-2.57978359661681,Repeated,Oral,"FDA approval package document: Pharmacology Review 021437/S-000 Part 03, page:2 PDF 1543k",https://www.pharmapendium.com/browse/fda/Eplerenone/479c85ace8cb2115be42b34583fe04a6?reference=2,
94,153,635,Ergonovine Maleate,CC(CO)NC(=O)C1=CC2C3=CC=CC4=C3C(=CN4)CC2N(C)C1,Hepatomegaly,Rat,-0.6020599913279624,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Food and Chemical Toxicology 34,951,1996   ---   DOI:10.1016/S0278-6915(96)00060-9   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:951   VOLUME:34",http://dx.doi.org/10.1016/S0278-6915(96)00060-9,1996.0
95,155,637,Eslicarbazepine Acetate,CC(=O)OC1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2,Hepatomegaly,Rat,-2.0805363001325907,Repeated,Oral,"FDA approval package document: Pharmacology Review 022416/S-000 Part 08, page:24 PDF 4679k",https://www.pharmapendium.com/browse/fda/Eslicarbazepine Acetate/08cc1855ae2460ac9b2a72af5461b896?reference=24,2009.0
96,156,654,Esomeprazole Magnesium,COC1=CC2=C(C=C1)NC([S+]([O-])CC1=C(C)C(OC)=C(C)C=N1)=N2,Hepatomegaly,Rat,-2.4471580313422194,Repeated,Oral,"FDA approval package document: Pharmacology Review 021153/S-000, page:23 PDF 1652k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/985419be37e47b879d52f6cc06fe74e0?reference=23,2000.0
97,157,656,Esomeprazole Sodium,COC1=CC2=C(C=C1)NC([S+]([O-])CC1=NC=C(C)C(OC)=C1C)=N2,Hepatomegaly,Rat,-2.0791812460476247,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 021689/S-000, page:30 PDF 7706k",https://www.pharmapendium.com/browse/fda/Esomeprazole Sodium/7810e15b399f55edb2f5aa587ceae5d0?reference=30,2004.0
98,159,663,Estradiol,CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CCC2O,Hepatomegaly,Rat,-0.6532125137753437,Repeated,Oral,"FDA approval package document: Approval Package 201675/S-000 Part 02, page:57 PDF 14435k",https://www.pharmapendium.com/browse/fda/Estradiol/13c11f12b3248e4bf786d0c6db70732a?reference=57,2014.0
99,161,688,Ethinyl Estradiol,C#CC1(O)CCC2C3CCC4=C(C=CC(O)=C4)C3CCC21C,Hepatomegaly,Rat,-0.7781512503836436,Repeated,Subcutaneous,Reference from PharmaPendium Published Toxicity: ethinyl estradiol01224.full   ---   JOURNAL:Cancer Research   PAGES:1224   VOLUME:46,,1986.0
100,162,690,Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(=O)O,Hepatomegaly,Rat,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 03, page:18 PDF 4842k",https://www.pharmapendium.com/browse/fda/Etodolac/b5d199e81bd6e805987591bcb27a0df4?reference=18,1991.0
101,163,691,Etoposide,COC1=C(O)C(OC)=CC(C2C3=CC4=C(C=C3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)=C1,Hepatomegaly,Rat,-0.9030899869919436,Repeated,Intravenous,"FDA approval package document: Approval Package 018768/S-001, S-017, S-025, S-026, S-030; 019557/S-006, S-009, S-010, S-015 Part 01, page:40 PDF 4695k",https://www.pharmapendium.com/browse/fda/Etoposide/b48d5040f522ad36061268a6445c529d?reference=40,1983.0
102,164,692,Etoposide Phosphate,COC1=C(O[PH](=O)(=O)O)C(OC)=CC(C2C3=CC4=C(C=C3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)=C1,Hepatomegaly,Mouse,-0.6989700043360189,Repeated,Intraperitoneal,"FDA approval package document: Pharmacology Review 020457, page:20 PDF 852k",https://www.pharmapendium.com/browse/fda/Etoposide Phosphate/77163edfab257828ec4d561e8a14857f?reference=20,1996.0
103,166,700,Everolimus,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C,Hepatomegaly,Rat,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Pharmacology Review 022334/S-000, page:49 PDF 10405k",https://www.pharmapendium.com/browse/fda/Everolimus/e46643d0f24958522e729d0eb9b739f9?reference=49,2009.0
104,168,703,Famciclovir,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,Hepatomegaly,Rat,-1.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 020363, page:5 PDF 922k",https://www.pharmapendium.com/browse/fda/Famciclovir/d8801c975b5dc0291806cc19b8901e08?reference=5,1996.0
105,169,704,Felbamate,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,Hepatomegaly,Rat,-2.4149733479708178,Repeated,Oral,"FDA approval package document: Pharmacology Review 020189 Part 04, page:19 PDF 898k",https://www.pharmapendium.com/browse/fda/Felbamate/529e4280efbc989870e43a12b5f92860?reference=19,1993.0
106,173,728,Fentanyl Hydrochloride,CCC(=O)N(C1=CC=CC=C1)C1CCN(CCC2=CC=CC=C2)CC1,Hepatomegaly,Rat,-0.6020599913279624,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 021338/S-000 Part 01, page:63 PDF 5808k",https://www.pharmapendium.com/browse/fda/Fentanyl Hydrochloride/83f4bf287704ac87f1b0c784783dabdc?reference=63,2006.0
107,174,731,Fesoterodine Fumarate,CC(C)C(=O)OC1=CC=C(CO)C=C1C(CCN(C(C)C)C(C)C)C1=CC=CC=C1,Hepatomegaly,Rat,-1.3979400086720375,Repeated,Oral,"EMA approval document: Scientific Discussion, page:10 PDF 570k",https://www.pharmapendium.com/browse/ema/Fesoterodine Fumarate/238fbea499fffe13d66505b309802cbe?reference=10,2007.0
108,175,732,Finasteride,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,Hepatomegaly,Rat,-1.2218487496163566,Repeated,Oral,"FDA approval package document: Approval Package 020180 Part 04, page:7 PDF 5649k",https://www.pharmapendium.com/browse/fda/Finasteride/ec9515d5a72115afa1e58e97f9346eaf?reference=7,1992.0
109,185,777,Fondaparinux Sodium,COC1OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(COS(=O)(=O)O)C(OC4OC(C(=O)O)C(OC5OC(COS(=O)(=O)O)C(O)C(O)C5NS(=O)(=O)O)C(O)C4O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C(O)C1NS(=O)(=O)O,Hepatomegaly,Rat,-1.0,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 021345/S-000 Part 02, page:25 PDF 1712k",https://www.pharmapendium.com/browse/fda/Fondaparinux Sodium/944979fb1554aed80fc853a4961e67c8?reference=25,2001.0
110,186,778,Formoterol Fumarate,COC1=CC=C(CC(C)NCC(O)C2=CC=C(O)C(NC=O)=C2)C=C1,Hepatomegaly,Rat,-2.081587315813503,Repeated,Oral,"FDA approval package document: Pharmacology Review 020831/S-000 Part 05, page:4 PDF 916k",https://www.pharmapendium.com/browse/fda/Formoterol Fumarate/b92d18637332793921e3e2a3ed371d05?reference=4,2000.0
111,187,795,Fosamprenavir Calcium,CC(C)CN(CC(O[PH](=O)(=O)O)C(CC1=CC=CC=C1)NC(=O)OC1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,Hepatomegaly,Rat,-2.9080311028032235,Repeated,Oral,"FDA approval package document: Pharmacology Review 021548/S-000 Part 03, page:3 PDF 1596k",https://www.pharmapendium.com/browse/fda/Fosamprenavir Calcium/742de3ff271fc37c80260f31a62784fa?reference=3,2003.0
112,189,817,Fosfomycin Tromethamine,NC(CO)(CO)CO,Hepatomegaly,Rat,-3.39503501802863,Repeated,Oral,"FDA approval package document: Pharmacology Review 050717, page:7 PDF 1714k",https://www.pharmapendium.com/browse/fda/Fosfomycin Tromethamine/cd20241537c3ba601ca3447f0d523c9e?reference=7,1995.0
113,190,820,Fosinopril Sodium,CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 019915 Part 04, page:6 PDF 985k",https://www.pharmapendium.com/browse/fda/Fosinopril Sodium/228f17b43cfc9fd36d2a83d56cc4036c?reference=6,1991.0
114,191,822,Fosphenytoin Sodium,O=C1NC(C2=CC=CC=C2)(C2=CC=CC=C2)C(=O)N1CO[PH](=O)(=O)O,Hepatomegaly,Rat,-1.6812412373755872,Repeated,Intramuscular,"FDA approval package document: Pharmacology Review 020450, page:53 PDF 2321k",https://www.pharmapendium.com/browse/fda/Fosphenytoin Sodium/b9572b14dae0809e2e4995fa0c8b37b2?reference=53,1995.0
115,193,830,Fostemsavir Tromethamine,COC1=C2C(C(=O)C(=O)N3CCN(C(=O)C4=CC=CC=C4)CC3)=CN(CO[PH](=O)(=O)O)C2=C(N2C=NC(C)=N2)N=C1,Hepatomegaly,Rat,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 212950/S-000 Part 13, page:6 PDF 3446k",https://www.pharmapendium.com/browse/fda/Fostemsavir Tromethamine/1227423496b972175f249eb77598e38c?reference=6,2019.0
116,194,832,Gabapentin,NCC1(CC(=O)O)CCCCC1,Hepatomegaly,Rat,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020235 Part 05, page:74 PDF 7126k",https://www.pharmapendium.com/browse/fda/Gabapentin/cc544275f43b7ddbd40fd331f4f68e5a?reference=74,1993.0
117,195,836,Galantamine Hydrobromide,COC1=CC=C2CN(C)CCC34C=CC(O)CC3OC1=C24,Hepatomegaly,Mouse,-1.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021169/S-000 Part 01, page:65 PDF 1642k",https://www.pharmapendium.com/browse/fda/Galantamine Hydrobromide/d69f07b8f67d9fc1fa283fdde2b936c5?reference=65,2000.0
118,199,844,Glimepiride,CCC1=C(O)N(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3CCC(C)CC3)C=C2)C=C1C,Hepatomegaly,Mouse,-2.3201462861110542,Repeated,Oral,"FDA approval package document: Pharmacology Review 020496, page:17 PDF 972k",https://www.pharmapendium.com/browse/fda/Glimepiride/14b0f5e77295b2407f28f021ec55b510?reference=17,1995.0
119,200,845,Glucagon,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)CC1=CNC=N1)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)O)C(C)O,Hepatomegaly,Rat,-1.070037866607755,Repeated,Subcutaneous,"EMA approval document: Public Assessment Report EMA/6676/2021; EMEA/H/C/005391/0000, page:23 PDF 3531k",https://www.pharmapendium.com/browse/ema/Glucagon/e6e7e02ddb716e8f83851b484a3d0dd4?reference=23,2020.0
120,202,856,Glycerol Phenylbutyrate,O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC1=CC=CC=C1)OC(=O)CCCC1=CC=CC=C1,Hepatomegaly,Rat,-4.665893545534432,Repeated,Oral,"FDA approval package document: Pharmacology Review 203284/S-000 Part 09, page:16 PDF 3369k",https://www.pharmapendium.com/browse/fda/Glycerol Phenylbutyrate/49fa5483c7e79c349351b4d2b7e6b28d?reference=16,2012.0
121,203,859,Granisetron,CN1C2CCCC1CC(NC(=O)C1=NN(C)C3=C1C=CC=C3)C2,Hepatomegaly,Rat,-1.9420080530223127,Repeated,Oral,"FDA approval package document: Pharmacology Review 022198/S-000, page:50 PDF 4033k",https://www.pharmapendium.com/browse/fda/Granisetron/aeb89a6899d842b3f0fa9b7a0295df59?reference=50,2007.0
122,206,863,Histamine Dihydrochloride,NCCC1=CNC=N1,Hepatomegaly,Rat,-2.3010299956639813,Repeated,Subcutaneous,"EMA approval document: Assessment Report EMEA/CHMP/520543/2008, page:16 PDF 1128k",https://www.pharmapendium.com/browse/ema/Histamine Dihydrochloride/15fcfc129bfa497333e828f3b6c11bf1?reference=16,2008.0
123,207,864,Hydrocortisone,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Hepatomegaly,Rabbit,-1.1760912590556811,Repeated,Intramuscular,"EMA approval document: Assessment Report EMA/CHMP/424438/2011; EMEA/H/C/2185, page:17 PDF 888k",https://www.pharmapendium.com/browse/ema/Hydrocortisone/4e60a37ae57756d34dd06c403ec4c55e?reference=17,2011.0
124,208,865,Hydrocortisone Butyrate,CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,Hepatomegaly,Rat,-0.3010299956639812,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 020769, page:7 PDF 1103k",https://www.pharmapendium.com/browse/fda/Hydrocortisone Butyrate/71c2f56e2324b860f122ffa106d0c45d?reference=7,1981.0
125,209,866,Hydroquinone,OC1=CC=C(O)C=C1,Hepatomegaly,Mouse,-2.6020599913279625,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Food and Chemical Toxicology 30,737,1992   ---   DOI:10.1016/0278-6915(92)90075-V   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:737   VOLUME:30",http://dx.doi.org/10.1016/0278-6915(92)90075-V,1992.0
126,210,867,Ibandronate Sodium,CCCCCN(C)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,Hepatomegaly,Rat,-0.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021858/S-000, page:29 PDF 5448k",https://www.pharmapendium.com/browse/fda/Ibandronate Sodium/8f50c8047da054cc06a0b520b31e3d31?reference=29,2005.0
127,211,868,Ibuprofen,CC(C)CC1=CC=C(C(C)C(=O)O)C=C1,Hepatomegaly,Mouse,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 017463/S-034, S-063, S-049, S-052, S-097, S-098, S-095; 019012/S-013 Part 01, page:9 PDF 4908k",https://www.pharmapendium.com/browse/fda/Ibuprofen/d16be14be7684a5a7e82ebbf532ebe1d?reference=9,1982.0
128,212,870,Ibutilide Fumarate,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,Hepatomegaly,Rat,-1.6989700043360187,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020491 Part 02, page:5 PDF 1558k",https://www.pharmapendium.com/browse/fda/Ibutilide Fumarate/9b7aefc0bf53823ab3917c755d4eebff?reference=5,1995.0
