Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Dronedarone Hydrochloride,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,Hepatic failure,Human,-2.9030899869919438,Repeated,Intramuscular,"EMA approval document: Assessment Report EMEA/H/C/1043/A20/005, page:19 PDF 943k",https://www.pharmapendium.com/browse/ema/Dronedarone Hydrochloride/ac8f06b056b2958a2f0f1a402458ce78?reference=19,2011.0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12
Duloxetine Hydrochloride,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,Hepatic failure,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 021427/S-039 Part 03, page:3 PDF 377k",https://www.pharmapendium.com/browse/fda/Duloxetine Hydrochloride/0ac4e3a6151ac4f052501244685e01ea?reference=3,2011.0,CNCC[CH](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,Hepatic failure,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:21 PDF 427k",https://www.pharmapendium.com/browse/ema/Efavirenz/313ece5412a4e58600752180aa3a62b0?reference=21,2019.0,FC(F)(F)[C]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Hepatic failure,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 204629/S-001, S-002, S-003 Part 02, page:20 PDF 4874k",https://www.pharmapendium.com/browse/fda/Empagliflozin/d9389650199146fc07985b7833daf787?reference=20,2015.0,OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C1=CC(CC2=CC=C(O[CH]3CCOC3)C=C2)=C(Cl)C=C1
Encorafenib,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=C(F)C(NS(C)(=O)=O)=CC(Cl)=C1)C(C)C,Hepatic failure,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/271532/2020; EMEA/H/C/xxxx/WS/1695, page:212 PDF 15594k",https://www.pharmapendium.com/browse/ema/Encorafenib/8c8f4d082a6f7118ffe9c0eae4208fd6?reference=212,2020.0,COC(=O)N[CH](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=C(F)C(NS(C)(=O)=O)=CC(Cl)=C1)C(C)C
Enfuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Hepatic failure,Human,-1.954242509439325,Repeated,Subcutaneous,"FDA approval package document: Medical/Clinical Review 021481/S-000 Part 02, page:33 PDF 1536k",https://www.pharmapendium.com/browse/fda/Enfuvirtide/13be3f6c3927e2064d59f5fb1f99a916?reference=33,2003.0,CC[CH](C)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](CC1=CNC=N1)NC(=O)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=C(O)C=C1)NC(C)=O)[CH](C)O)[CH](C)CC)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CO)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](C)C(=O)N[CH](CO)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC1=CC=CC=C1)C(N)=O
Enzalutamide,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC(=C(C=C1)C#N)C(F)(F)F,Hepatic failure,Human,-2.2041199826559246,Repeated,Oral,"EMA approval document: Assessment Report EMA/41918/2019; EMEA/H/C/002639/II/0039/G, page:71 PDF 4229k",https://www.pharmapendium.com/browse/ema/Enzalutamide/8a68b323214cba48be01f6c2b08c5cec?reference=71,2018.0,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC(=C(C=C1)C#N)C(F)(F)F
Erlotinib Hydrochloride,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC,Hepatic failure,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 558k",https://www.pharmapendium.com/browse/ema/Erlotinib Hydrochloride/897dc79c5db058f0a3b2dcaa2d959966?reference=5,2019.0,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC
Eslicarbazepine Acetate,CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2,Hepatic failure,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022416/S-000 Part 17, page:9 PDF 453k",https://www.pharmapendium.com/browse/fda/Eslicarbazepine Acetate/459bd37af93f1fbbbf90e8b0afb596ac?reference=9,2013.0,CC(=O)O[CH]1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2
Esomeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)[S@@](=O)CC1=NC=C(C)C(OC)=C1C,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204655/S-000 Part 06, page:32 PDF 6035k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/afdd7c58859f0f4165b2c56079a95642?reference=32,2013.0,COC1=CC=C2[N-]C(=NC2=C1)[S](=O)CC1=NC=C(C)C(OC)=C1C
Esomeprazole Sodium,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021689/S-007, page:9 PDF 284k",https://www.pharmapendium.com/browse/fda/Esomeprazole Sodium/1c22435c698e9787f474311d5feda16d?reference=9,2006.0,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hepatic failure,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 26, page:19 PDF 6654k",https://www.pharmapendium.com/browse/fda/Etodolac/cf790bf1f865041d2f2acca39e9be5e3?reference=19,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Etravirine,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N,Hepatic failure,Human,-2.3010299956639813,Repeated,Oral,Reference from PharmaPendium Published Toxicity: etravirine_tcrm-6-049   ---   JOURNAL:Therapeutics and Clinical Risk Management   PAGES:49   VOLUME:6,,2010.0,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N
Etretinate,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C,Hepatic failure,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 019369/S-000, page:43 PDF 4059k",https://www.pharmapendium.com/browse/fda/Etretinate/4c025033beb9f3519d74d667b534ae21?reference=43,1986.0,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C
Everolimus,CO[C@@H]1C[C@@H](CC[C@H]1OCCO)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatic failure,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 022334/S-016 Part 01, page:21 PDF 606k",https://www.pharmapendium.com/browse/fda/Everolimus/66a722b758fec7a207264b476d5c96c1?reference=21,2012.0,CO[CH]1C[CH](CC[CH]1OCCO)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Exemestane,[H][C@@]12CC(=C)C3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H],Hepatic failure,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020753/S-000 Part 01, page:3 PDF 1606k",https://www.pharmapendium.com/browse/fda/Exemestane/1d9946053261da4c16789f9941a55f66?reference=3,1999.0,[H][C]12CC(=C)C3=CC(=O)C=C[C]3(C)[C]1([H])CC[C]1(C)C(=O)CC[C]21[H]
Famotidine,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,Hepatic failure,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 020752/S-005; 019527/S-024; 019462/S-030, page:59 PDF 6534k",https://www.pharmapendium.com/browse/fda/Famotidine/90f64d44c3867c64c3a853f5536ea5a9?reference=59,2002.0,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatic failure,Human,-2.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 01, page:19 PDF 743k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/7282c9edf57b7af5577d3d55b966b526?reference=19,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fingolimod Hydrochloride,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,Hepatic failure,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022527/S-000 Part 05, page:53 PDF 786k",https://www.pharmapendium.com/browse/fda/Fingolimod Hydrochloride/c8b53d0c6a59022551398819a38f2a25?reference=53,2009.0,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Hepatic failure,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 021427/S-012; 021520/S-011; 021235/S-007; 020974/S-008; 020101/S-035; 018936/S-076, page:26 PDF 964k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/3b69d8bbe852a64df615fb05309f07c6?reference=26,2006.0,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Hepatic failure,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 018766/S-013, page:11 PDF 339k",https://www.pharmapendium.com/browse/fda/Flurbiprofen/42077615ee502ab6ea0ace4341e5e783?reference=11,2006.0,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
Fluvastatin Sodium,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O,Hepatic failure,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 020261/S-046 Part 01, page:16 PDF 766k",https://www.pharmapendium.com/browse/fda/Fluvastatin Sodium/6637ae45ed8c4ae449132be247b558f3?reference=16,2012.0,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[CH](O)C[CH](O)CC([O-])=O
Fulvestrant,[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C2C=CC(O)=C1,Hepatic failure,Human,-2.6989700043360187,Repeated,Intramuscular,"EMA approval document: Assessment Report EMA/53381/2018; EMEA/H/C/000540/II/0059, page:41 PDF 2093k",https://www.pharmapendium.com/browse/ema/Fulvestrant/9afb5e89d365a23b84a529340383ed87?reference=41,2017.0,[H][C]12CC[C]3(C)[CH](O)CC[C]3([H])[C]1([H])[CH](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C2C=CC(O)=C1
Ganciclovir Sodium,NC1=NC2=C(N=CN2COC(CO)CO)C([O-])=N1,Hepatic failure,Human,-3.4771212547196626,Repeated,Oral,"FDA approval package document: Label 019661/S-030, page:20 PDF 690k",https://www.pharmapendium.com/browse/fda/Ganciclovir Sodium/0078e0911648eae74c95fa905199c725?reference=20,2006.0,NC1=NC2=C(N=CN2COC(CO)CO)C([O-])=N1
Gefitinib,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2,Hepatic failure,Human,-2.3979400086720375,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 311k",https://www.pharmapendium.com/browse/ema/Gefitinib/20d5f23f58100a5577a39e215510e76c?reference=4,2019.0,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2
Glimepiride,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,Hepatic failure,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Label 020496/S-015, page:10 PDF 279k",https://www.pharmapendium.com/browse/fda/Glimepiride/78c66922e53dc9a8e6ff87e31f73c73f?reference=10,2005.0,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[CH]2CC[CH](C)CC2)C1=O
Hydromorphone Hydrochloride,[H][C@]12CCC(=O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4O,Hepatic failure,Human,-1.806179973983887,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021217/S-000 Part 03, page:11 PDF 1765k",https://www.pharmapendium.com/browse/fda/Hydromorphone Hydrochloride/03f35435dfac7c0b0444e814c95540b4?reference=11,2009.0,[H][C]12CCC(=O)[CH]3OC4=C5C(C[CH]1N(C)CC[C]235)=CC=C4O
Ibrutinib,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C,Hepatic failure,Human,-2.7481880270062002,Repeated,Oral,"EMA approval document: Other Information from EMA, page:5 PDF 119k",https://www.pharmapendium.com/browse/ema/Ibrutinib/cd0c850002fc9f92bc5d50c799bf73b3?reference=5,2020.0,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[CH]1CCCN(C1)C(=O)C=C
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Hepatic failure,Human,-3.505149978319906,Repeated,Oral,"FDA approval package document: Approval Package 020418 Part 03, page:22 PDF 7533k",https://www.pharmapendium.com/browse/fda/Ibuprofen/5a1a31ad58014ee8268af0464c1e763c?reference=22,1994.0,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Idelalisib,CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,Hepatic failure,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: Other Information from EMA, page:3 PDF 256k",https://www.pharmapendium.com/browse/ema/Idelalisib/3216135fba00cc76e36d3fb7854bffe6?reference=3,2020.0,CC[CH](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,Hepatic failure,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Label 204768/S-000, page:24 PDF 513k",https://www.pharmapendium.com/browse/fda/Indomethacin/8739319fb80bf8712b81706fd68b8752?reference=24,2014.0,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatic failure,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Label 022484/S-000, page:4 PDF 424k",https://www.pharmapendium.com/browse/fda/Itraconazole/3cd8b4a77b6097a6d0ac27f3d8906782?reference=4,2010.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoconazole,[H][C@]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C@@](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl,Hepatic failure,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:16 PDF 553k",https://www.pharmapendium.com/browse/ema/Ketoconazole/8d2315e4697688e9c94ee9b957e597c1?reference=16,2020.0,[H][C]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hepatic failure,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical Officer Review 020429 Part 02, page:24 PDF 1711k",https://www.pharmapendium.com/browse/fda/Ketoprofen/294fff90244c022796a65f8836bc24b2?reference=24,1995.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hepatic failure,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021003/S-000; 021004/S-000 Part 02, page:9 PDF 1190k",https://www.pharmapendium.com/browse/fda/Lamivudine/7c6e1619f95c9fc2e29616fe111898a9?reference=9,1998.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hepatic failure,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 022115/S-006 Part 05, page:120 PDF 19220k",https://www.pharmapendium.com/browse/fda/Lamotrigine/bec809595ceba0896a61b27b477d09cb?reference=120,2011.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatic failure,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/478482/2013; EMEA/H/C/001227/X/0012/G, page:17 PDF 243k",https://www.pharmapendium.com/browse/ema/Leflunomide/8c5ee593d87230d2f1e5fca39db1ea67?reference=17,2013.0,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Hepatic failure,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: ANNEX I, page:20 PDF 864k",https://www.pharmapendium.com/browse/ema/Lenalidomide/796402210a489a77aef74fc2ff3342af?reference=20,2021.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O,Hepatic failure,Human,-3.1760912590556813,Repeated,Oral,"EMA approval document: ANNEX I, page:10 PDF 306k",https://www.pharmapendium.com/browse/ema/Levetiracetam/9874c62cce3ca8764edf55cf95c560fb?reference=10,2020.0,CC[CH](N1CCCC1=O)C(N)=O
Levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,Hepatic failure,Human,-3.4727564493172123,Repeated,Oral,"FDA approval package document: Approval Package 018948/S-017, S-009, S-004, S-016 Part 03, page:9 PDF 4713k",https://www.pharmapendium.com/browse/fda/Levocarnitine/ae3e3b8ec4f682719affe2e719743cc3?reference=9,1995.0,C[N+](C)(C)C[CH](O)CC([O-])=O
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatic failure,Human,-2.8750612633917,Repeated,Oral,"FDA approval package document: Approval Package 020634/S-028; 020635/S-027 Part 01, page:32 PDF 6823k",https://www.pharmapendium.com/browse/fda/Levofloxacin/fde9c2ebdefc64354e914d50d204a952?reference=32,2003.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,Hepatic failure,Human,-0.9030899869919435,Repeated,Subcutaneous,"FDA approval package document: Approval Package 022341/S-027 Part 33, page:4 PDF 1470k",https://www.pharmapendium.com/browse/fda/Liraglutide/eabaa71151623fbf6b0c46815dfb24fa?reference=4,2016.0,CCCCCCCCCCCCCCCC(=O)N[CH](CCC(=O)NCCCC[CH](NC(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CCC(N)=O)NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](CC(C)C)NC(=O)[CH](CC1=CC=C(O)C=C1)NC(=O)[CH](CO)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=CC=C1)NC(=O)[CH](NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](C)NC(=O)[CH](N)CC1=CN=CN1)[CH](C)O)[CH](C)O)C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CC=CC=C1)C(=O)N[CH]([CH](C)CC)C(=O)N[CH](C)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](C(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)NCC(=O)N[CH](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O
Lisinopril,[H][C@]1(CCCN1C(=O)[C@H](CCCCN)N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(O)=O,Hepatic failure,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 019777/S-007, S-010, S-014, S-016, S-019, S-021, S-022, S-023, S-024, S-025; 019888/S-007, S-009, S-014, S-021; 019558 Part 18, page:6 PDF 3928k",https://www.pharmapendium.com/browse/fda/Lisinopril/5065f703a5236d6af5315bf1cf7784d4?reference=6,1988.0,[H][C]1(CCCN1C(=O)[CH](CCCCN)N[CH](CCC1=CC=CC=C1)C(O)=O)C(O)=O
Loratadine,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,Hepatic failure,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021512/S-000, page:47 PDF 5129k",https://www.pharmapendium.com/browse/fda/Loratadine/689b662fc01741a2528c703f19e17543?reference=47,2004.0,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
Lovastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019643/S-085 Part 01, page:20 PDF 889k",https://www.pharmapendium.com/browse/fda/Lovastatin/49df1f2def59b577a26da033399dbff1?reference=20,2012.0,[H][C]12[CH](C[CH](C)C=C1C=C[CH](C)[CH]2CC[CH]1C[CH](O)CC(=O)O1)OC(=O)[CH](C)CC
