Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Dolutegravir Sodium,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[C@H](C)CCO2,Hepatotoxicity,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204790 Part 04, page:28 PDF 7848k",https://www.pharmapendium.com/browse/fda/Dolutegravir Sodium/1ad0a2b9727ce58261902f144c3cb335?reference=28,2012.0,[H][C]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[CH](C)CCO2
Doxycycline,[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O,Hepatotoxicity,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 050805/S-000, page:10 PDF 481k",https://www.pharmapendium.com/browse/fda/Doxycycline/42d5ff0efc953aa98ad84e11620d6031?reference=10,2006.0,[H][C]12[CH](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])[CH]2O
Duloxetine Hydrochloride,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,Hepatotoxicity,Human,-2.0791812460476247,Repeated,Oral,"EMA approval document: Assessment Report EMA/285264/2012, page:45 PDF 2052k",https://www.pharmapendium.com/browse/ema/Duloxetine Hydrochloride/39ef776e021db2b54e949b9fd445a017?reference=45,2011.0,CNCC[CH](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
Duvelisib,C[C@H](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,Hepatotoxicity,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 211155/S-000 Part 01, page:18 PDF 353k",https://www.pharmapendium.com/browse/fda/Duvelisib/cb7654ffc7f27bc13697850e11fc83eb?reference=18,2018.0,C[CH](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1
Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,Hepatotoxicity,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: Assessment Report EMA/260283/2015; EMEA/H/C/000249/II/0126/G, page:54 PDF 2525k",https://www.pharmapendium.com/browse/ema/Efavirenz/c3645ccb445cfadf4554092a3dd66f73?reference=54,2015.0,FC(F)(F)[C]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Hepatotoxicity,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/137741/2014; EMEA/H/C/002677/0000, page:94 PDF 1395k",https://www.pharmapendium.com/browse/ema/Empagliflozin/436354e1f4b6b84ebc2d059cab3caf56?reference=94,2014.0,OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C1=CC(CC2=CC=C(O[CH]3CCOC3)C=C2)=C(Cl)C=C1
Emtricitabine,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021500/S-000 Part 02, page:20 PDF 1126k",https://www.pharmapendium.com/browse/fda/Emtricitabine/26e24691d2059f12dfd93a6e7d37ddc8?reference=20,2003.0,NC1=NC(=O)N(C=C1F)[CH]1CS[CH](CO)O1
Enfuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Hepatotoxicity,Human,-1.954242509439325,Repeated,Subcutaneous,"FDA approval package document: Medical/Clinical Review 021481/S-000 Part 03, page:26 PDF 1579k",https://www.pharmapendium.com/browse/fda/Enfuvirtide/9c859d46bfd410da3c7c3fe0f16ead14?reference=26,2003.0,CC[CH](C)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](CC1=CNC=N1)NC(=O)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=C(O)C=C1)NC(C)=O)[CH](C)O)[CH](C)CC)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CO)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](C)C(=O)N[CH](CO)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC1=CC=CC=C1)C(N)=O
Entrectinib,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=C2C=C(CC2=CC(F)=CC(F)=C2)C=C3)C(NC2CCOCC2)=C1,Hepatotoxicity,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 212725/S-000 Part 09, page:66 PDF 1542k",https://www.pharmapendium.com/browse/fda/Entrectinib/78fb3750df4bdbdc732d2025ec718ec7?reference=66,2019.0,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=C2C=C(CC2=CC(F)=CC(F)=C2)C=C3)C(NC2CCOCC2)=C1
Erlotinib Hydrochloride,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC,Hepatotoxicity,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: Assessment Report EMA/657134/2011; EMEA/H/C/000618/II/0020, page:38 PDF 1063k",https://www.pharmapendium.com/browse/ema/Erlotinib Hydrochloride/0710958c7d3dcd5c76c13e962d46333b?reference=38,2011.0,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC
Etravirine,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022187/S-000 Part 02, page:30 PDF 6254k",https://www.pharmapendium.com/browse/fda/Etravirine/23cba3104661ccebce18224813c53489?reference=30,2008.0,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N
Everolimus,CO[C@@H]1C[C@@H](CC[C@H]1OCCO)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatotoxicity,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021560/S-000 Part 09, page:11 PDF 746k",https://www.pharmapendium.com/browse/fda/Everolimus/e2ef57f3b425158edc00b44ce0d6b22b?reference=11,2010.0,CO[CH]1C[CH](CC[CH]1OCCO)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Fedratinib Hydrochloride,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC(=CC=C1)S(=O)(=O)NC(C)(C)C,Hepatotoxicity,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Risk Management Plan Summary, page:3 PDF 148k",https://www.pharmapendium.com/browse/ema/Fedratinib Hydrochloride/061733f610ec77af319239ca83fb285a?reference=3,2021.0,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC(=CC=C1)S(=O)(=O)NC(C)(C)C
Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,Hepatotoxicity,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019834/S-001, S-002, S-009 Part 12, page:4 PDF 8679k",https://www.pharmapendium.com/browse/fda/Felodipine/616fdcf13eea5049c9b29b37b2a513f4?reference=4,1997.0,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 019304 Part 02, page:49 PDF 5630k",https://www.pharmapendium.com/browse/fda/Fenofibrate/415bb5e46e4297edba28fcab10d7d046?reference=49,1993.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatotoxicity,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 11, page:29 PDF 876k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/d7059e44b20a49f9940c212d18b49443?reference=29,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fingolimod Hydrochloride,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,Hepatotoxicity,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022527/S-000 Part 15, page:9 PDF 628k",https://www.pharmapendium.com/browse/fda/Fingolimod Hydrochloride/e915594d2e28cdace1210195661a719c?reference=9,2009.0,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
Gatifloxacin,COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C=C(C(O)=O)C2=O)C1CC1,Hepatotoxicity,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021062/S-011, S-017; 021404/S-000; 021405/S-000; 021061/S-010, S-016, page:35 PDF 3175k",https://www.pharmapendium.com/browse/fda/Gatifloxacin/204e7c7fb97980a0669b1760e9bcc83a?reference=35,2002.0,COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C=C(C(O)=O)C2=O)C1CC1
Gefitinib,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2,Hepatotoxicity,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206995/S-000 Part 02, page:1 PDF 12992k",https://www.pharmapendium.com/browse/fda/Gefitinib/e765d69482dd54d434698f4ede90d4af?reference=1,2015.0,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2
Hetacillin,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Hepatotoxicity,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 050060, page:47 PDF 3891k",https://www.pharmapendium.com/browse/fda/Hetacillin/c6e53e404a31c2f806f183d66b8b5730?reference=47,1968.0,CC1(C)S[CH]2[CH](N3C(=O)[CH](NC3(C)C)C3=CC=CC=C3)C(=O)N2[CH]1C(O)=O
Hydroxyurea,NC(=O)NO,Hepatotoxicity,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Label 016295/S-039, page:11 PDF 501k",https://www.pharmapendium.com/browse/fda/Hydroxyurea/3d44936835b8473e1e680cbe6fd12fcb?reference=11,2005.0,NC(=O)NO
Ibrutinib,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C,Hepatotoxicity,Human,-2.7481880270062002,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 210563/S-000, page:11 PDF 860k",https://www.pharmapendium.com/browse/fda/Ibrutinib/5e4a3f5cd04944779981cc771c971567?reference=11,2018.0,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[CH]1CCCN(C1)C(=O)C=C
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 019012/S-016 Part 01, page:25 PDF 1240k",https://www.pharmapendium.com/browse/fda/Ibuprofen/168ea67898fa41752895e0b929f185d2?reference=25,1999.0,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Idelalisib,CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,Hepatotoxicity,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Label 206545/S-000, page:3 PDF 1742k",https://www.pharmapendium.com/browse/fda/Idelalisib/554fd8297f7a7aeb285cc64d5c7e2b51?reference=3,2014.0,CC[CH](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020757/S-000 Part 02, page:21 PDF 2473k",https://www.pharmapendium.com/browse/fda/Irbesartan/b5547d9a8065b8a16d2355fde6af56f2?reference=21,1997.0,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
Isoniazid,NNC(=O)C1=CC=NC=C1,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Ethionamide94904   ---   DOI:10.1517/14656560802694564   JOURNAL:Expert Opinion on Pharmacotherapy   PAGES:381   VOLUME:10,http://dx.doi.org/10.1517/14656560802694564,2009.0,NNC(=O)C1=CC=NC=C1
Isotretinoin,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C\C(O)=O,Hepatotoxicity,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021951/S-000 Part 02, page:2 PDF 434k",https://www.pharmapendium.com/browse/fda/Isotretinoin/6844c8e23db76e65ca0ea5480aca2761?reference=2,2011.0,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C\C(O)=O
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Label 022484/S-000, page:6 PDF 424k",https://www.pharmapendium.com/browse/fda/Itraconazole/3cd8b4a77b6097a6d0ac27f3d8906782?reference=6,2010.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoconazole,[H][C@]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C@@](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl,Hepatotoxicity,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:15 PDF 553k",https://www.pharmapendium.com/browse/ema/Ketoconazole/8d2315e4697688e9c94ee9b957e597c1?reference=15,2020.0,[H][C]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hepatotoxicity,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical Officer Review 020429 Part 02, page:30 PDF 1711k",https://www.pharmapendium.com/browse/fda/Ketoprofen/294fff90244c022796a65f8836bc24b2?reference=30,1995.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,Hepatotoxicity,Human,-2.7781512503836434,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 022253/S-000; 022254/S-000 Part 01, page:88 PDF 7378k",https://www.pharmapendium.com/browse/fda/Lacosamide/bd42e17957ba4fb8e413dec525a3b6de?reference=88,2008.0,COC[CH](NC(C)=O)C(=O)NCC1=CC=CC=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hepatotoxicity,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical Officer Review 020564, page:18 PDF 957k",https://www.pharmapendium.com/browse/fda/Lamivudine/833b22897d2ba0cd0d71a46580a23ec5?reference=18,1997.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hepatotoxicity,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022509 Part 02, page:62 PDF 4325k",https://www.pharmapendium.com/browse/fda/Lamotrigine/d7ef1525b0b25b0f06cf2ca71ea0a14f?reference=62,2009.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Hepatotoxicity,Human,-1.954242509439325,Repeated,Oral,"FDA approval package document: Approval Package 078730/S-000 Part 02, page:8 PDF 368k",https://www.pharmapendium.com/browse/fda/Lansoprazole/c798ec4173255d287342e21e7070f635?reference=8,2010.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatotoxicity,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020905/S-012 Part 01, page:23 PDF 7549k",https://www.pharmapendium.com/browse/fda/Leflunomide/fdf49b65034b357ebf5fc1e274ad855e?reference=23,2003.0,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Hepatotoxicity,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: ANNEX I, page:28 PDF 639k",https://www.pharmapendium.com/browse/ema/Lenalidomide/25cd756533c94cddbdd01735140f5be1?reference=28,2021.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Levocetirizine Dihydrochloride,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hepatotoxicity,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209089/S-000 Part 05, page:11 PDF 6557k",https://www.pharmapendium.com/browse/fda/Levocetirizine Dihydrochloride/948fdb30f4ff12481b10470f1e10197d?reference=11,2016.0,OC(=O)COCCN1CCN(CC1)[CH](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatotoxicity,Human,-2.8750612633917,Repeated,Oral,"FDA approval package document: Approval Package 020634/S-062, S-064; 020635/S-068, S-070; 021721/S-029, S-031, page:9 PDF 717k",https://www.pharmapendium.com/browse/fda/Levofloxacin/a832960109620e4dc9d39afea60f3ba7?reference=9,2011.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Loratadine,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,Hepatotoxicity,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021375/S-000, page:44 PDF 3450k",https://www.pharmapendium.com/browse/fda/Loratadine/5fcaed66a34c7d2a7a80fecf3b42464d?reference=44,2002.0,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
Lorlatinib,C[C@H]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,Hepatotoxicity,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 210868/S-000 Part 09, page:57 PDF 1228k",https://www.pharmapendium.com/browse/fda/Lorlatinib/bd3ecb44dfc93ea65ade6b9e1d3ea355?reference=57,2018.0,C[CH]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2
Lubiprostone,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC,Hepatotoxicity,Human,-1.380211241711606,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021908/S-016, page:90 PDF 16820k",https://www.pharmapendium.com/browse/fda/Lubiprostone/bbf1cd30cd52aead0a501a441d626912?reference=90,2018.0,[H][C]12CC(=O)[CH](CCCCCCC(O)=O)[C]1([H])CC[C](O)(O2)C(F)(F)CCCC
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Hepatotoxicity,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 775k",https://www.pharmapendium.com/browse/ema/Maraviroc/c4b566d7660838911f6e544f697ed177?reference=5,2020.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Mefenamic Acid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,Hepatotoxicity,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 015034/S-034, page:11 PDF 929k",https://www.pharmapendium.com/browse/fda/Mefenamic Acid/5b6bfd3a3f1247bcc9254d5cf4068134?reference=11,2001.0,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Hepatotoxicity,Human,-1.1760912590556813,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Aceclofenac225   ---   JOURNAL:Journal of Therapeutics and Clinical Risk Management   PAGES:225   VOLUME:3,,2007.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Melphalan Hydrochloride,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,Hepatotoxicity,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 020207 Part 01, page:8 PDF 6524k",https://www.pharmapendium.com/browse/fda/Melphalan Hydrochloride/7cc60a80c649b63c1beb1aec984c4748?reference=8,1992.0,N[CH](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
Mercaptopurine,S=C1NC=NC2=C1NC=N2,Hepatotoxicity,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 205919/S-000, page:3 PDF 1266k",https://www.pharmapendium.com/browse/fda/Mercaptopurine/c434c89bc8f0dc47ad8a93b7dfc72c7c?reference=3,2014.0,S=C1NC=NC2=C1NC=N2
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatotoxicity,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021252/S-000, page:29 PDF 886k",https://www.pharmapendium.com/browse/fda/Mesalamine/e57781584a161c76b39eaed350704075?reference=29,2001.0,NC1=CC(C(O)=O)=C(O)C=C1
Methylnaltrexone Bromide,C[N+]1(CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35)CC1CC1,Hepatotoxicity,Human,-1.0791812460476249,Repeated,Subcutaneous,"FDA approval package document: Administrative documents 021964/S-000, page:27 PDF 5278k",https://www.pharmapendium.com/browse/fda/Methylnaltrexone Bromide/b0ec6e429ed5f44a821ce0e9ca264d7c?reference=27,2008.0,C[N+]1(CC[C]23[CH]4OC5=C(O)C=CC(C[CH]1[C]2(O)CCC4=O)=C35)CC1CC1
Metoclopramide Hydrochloride,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,Hepatotoxicity,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 078374/S-004, page:7 PDF 2645k",https://www.pharmapendium.com/browse/fda/Metoclopramide Hydrochloride/aa1e26cbb7b8ced7839b65e6b49f70a5?reference=7,2011.0,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
