Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Hepatocellular injury,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022128/S-000, page:24 PDF 8317k",https://www.pharmapendium.com/browse/fda/Maraviroc/e100e3226906927d8e7a780313319af6?reference=24,2007.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Mercaptopurine,S=C1NC=NC2=C1NC=N2,Hepatocellular injury,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:29 PDF 510k",https://www.pharmapendium.com/browse/ema/Mercaptopurine/b044af08a16654e32721c2e21e341e00?reference=29,2021.0,S=C1NC=NC2=C1NC=N2
Methyldopa,C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O,Hepatocellular injury,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 018934, page:17 PDF 4491k",https://www.pharmapendium.com/browse/fda/Methyldopa/fa30339d523adb3e6fe776628b5625c7?reference=17,1984.0,C[C](N)(CC1=CC(O)=C(O)C=C1)C(O)=O
Methylphenidate Hydrochloride,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,Hepatocellular injury,Human,-1.8573324964312685,Repeated,Oral,"FDA approval package document: Approval Package 208607/S-000 Part 01, page:11 PDF 18270k",https://www.pharmapendium.com/browse/fda/Methylphenidate Hydrochloride/277c9ab81a81fabd941f9704c52717d5?reference=11,2017.0,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatocellular injury,Human,-2.1760912590556813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021754/S-000 Part 05, page:28 PDF 7018k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/62a7393abbe4b160a8e92ee0ad5d03f5?reference=28,2005.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Milnacipran Hydrochloride,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,Hepatocellular injury,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022256/S-000 Part 02, page:9 PDF 6827k",https://www.pharmapendium.com/browse/fda/Milnacipran Hydrochloride/4c84f50c0997fbb4cfe3c70b7e24504a?reference=9,2008.0,CCN(CC)C(=O)[C]1(C[CH]1CN)C1=CC=CC=C1
Mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,Hepatocellular injury,Human,-3.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 425k",https://www.pharmapendium.com/browse/ema/Mitotane/a7a1adb13e3e762744b74fe4e101a823?reference=4,2020.0,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1
Montelukast Sodium,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1,Hepatocellular injury,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 020829/S-033 Part 01, page:22 PDF 1055k",https://www.pharmapendium.com/browse/fda/Montelukast Sodium/449e305b67f12616effeef3afdb220cc?reference=22,2005.0,CC(C)(O)C1=CC=CC=C1CC[CH](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1
Mycophenolate Mofetil,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,Hepatocellular injury,Human,-3.5440680443502757,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 050722, page:74 PDF 2507k",https://www.pharmapendium.com/browse/fda/Mycophenolate Mofetil/51abf60038d80281d34789f640bfc199?reference=74,1995.0,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1
Naltrexone,[H][C@@]12CC3=C4C(O[C@H]5C(=O)CC[C@]1(O)[C@@]45CCN2CC1CC1)=C(O)C=C3,Hepatocellular injury,Human,0,Repeated,Intramuscular,"FDA approval package document: Label 021897/S-005, S-010, page:7 PDF 428k",https://www.pharmapendium.com/browse/fda/Naltrexone/637c04c725c9b1a7aa8b473438e77230?reference=7,2010.0,[H][C]12CC3=C4C(O[CH]5C(=O)CC[C]1(O)[C]45CCN2CC1CC1)=C(O)C=C3
Nizatidine,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Printed Labeling 021494/S-000, page:8 PDF 972k",https://www.pharmapendium.com/browse/fda/Nizatidine/48bb51b3c36a8fa9cb390213dfb5f04b?reference=8,2004.0,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O
Nomifensine,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 018224 Part 07, page:10 PDF 1209k",https://www.pharmapendium.com/browse/fda/Nomifensine/d6b5fd068e8382f8922f92c1191b2991?reference=10,1984.0,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatocellular injury,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 022056/S-000, page:11 PDF 2266k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/c3fb9402da19707d4ab213bad3649554?reference=11,,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatocellular injury,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:44 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=44,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatocellular injury,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021014/S-000 Part 06, page:27 PDF 1647k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/44b120c1ccabb76ebd73a0eb1292f6c2?reference=27,1999.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Pantoprazole Sodium,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1,Hepatocellular injury,Human,-2.380211241711606,Repeated,Intravenous,"FDA approval package document: Label 209463/S-000, page:10 PDF 2476k",https://www.pharmapendium.com/browse/fda/Pantoprazole Sodium/518b2c6e7f8c875eddc46c9f70b9e25d?reference=10,2017.0,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hepatocellular injury,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022465/S-000, page:77 PDF 1560k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/893f6f8879191ff31ae434f60b8e4e98?reference=77,2009.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatocellular injury,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 008762/S-039 Part 01, page:16 PDF 427k",https://www.pharmapendium.com/browse/fda/Phenytoin/f663eb919dfb8c88d5bfb73c9391cea1?reference=16,2011.0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
Phenytoin Sodium,[O-]C1=NC(C(=O)N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 040621/S-000 Part 01, page:8 PDF 9629k",https://www.pharmapendium.com/browse/fda/Phenytoin Sodium/54e51c00bc27022bd303d2a10f9b6bd3?reference=8,2006.0,[O-]C1=NC(C(=O)N1)(C1=CC=CC=C1)C1=CC=CC=C1
Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Hepatocellular injury,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 210k",https://www.pharmapendium.com/browse/ema/Pioglitazone Hydrochloride/d1bc2de330371edc380e88a81157914a?reference=5,2021.0,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatocellular injury,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: ANNEX I, page:11 PDF 277k",https://www.pharmapendium.com/browse/ema/Posaconazole/e50e7cb22d5e0b8ad6c3a5f7f0fda6d4?reference=11,2019.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pregabalin,CC(C)C[C@H](CN)CC(O)=O,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021724/S-000 Part 02, page:76 PDF 6799k",https://www.pharmapendium.com/browse/fda/Pregabalin/4c007e1e38c4a693d58614dbb362044b?reference=76,2005.0,CC(C)C[CH](CN)CC(O)=O
Quizartinib Dihydrochloride,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1,Hepatocellular injury,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/CHMP/602286/2019; EMEA/H/C/004468/0000, page:89 PDF 5534k",https://www.pharmapendium.com/browse/ema/Quizartinib Dihydrochloride/e5a1774afc92002d3e3710192a619e0e?reference=89,2019.0,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Hepatocellular injury,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020973/S-009 Part 02, page:86 PDF 14721k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/6b3f55d6bf0ad42f82ef4ae04d59ca5e?reference=86,2002.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021698/S-000, page:109 PDF 7752k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/d649577b6b69cdfb36e83266f39471d9?reference=109,2004.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Hepatocellular injury,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203085/S-000 Part 03, page:13 PDF 387k",https://www.pharmapendium.com/browse/fda/Regorafenib/3cdcf260159befd3ad96758842487521?reference=13,2012.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Rifampin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C2O,Hepatocellular injury,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 050429, page:5 PDF 4018k",https://www.pharmapendium.com/browse/fda/Rifampin/4c395f8c75dbc0cabc0e90e4b0ff0d05?reference=5,1971.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(\C=N\N1CCN(C)CC1)=C2O
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatocellular injury,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 020588/S-004, page:20 PDF 5904k",https://www.pharmapendium.com/browse/fda/Risperidone/325911b581eedcab687690f8ef005a7b?reference=20,2002.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Hepatocellular injury,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Label 020945/S-026; 020659/S-047, page:31 PDF 2773k",https://www.pharmapendium.com/browse/fda/Ritonavir/4b27276f9cf53709b84d1feb2499dfa0?reference=31,2009.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatocellular injury,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 1522k",https://www.pharmapendium.com/browse/ema/Rivaroxaban/f7df462dd06876f288288ba9d48e87d0?reference=12,2020.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Sotagliflozin,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)C=C1,Hepatocellular injury,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/178275/2019; EMEA/H/C/004889/0000, page:97 PDF 3959k",https://www.pharmapendium.com/browse/ema/Sotagliflozin/2fd7b3e9fdb0cb01d5737a3b365d1052?reference=97,2019.0,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[CH]2O[CH](SC)[CH](O)[CH](O)[CH]2O)C=C1
Stiripentol,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1,Hepatocellular injury,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206709/S-000; 207223/S-000 Part 01, page:173 PDF 2233k",https://www.pharmapendium.com/browse/fda/Stiripentol/2fa86c5ab0867c548d9f0e4245ea5508?reference=173,2018.0,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Hepatocellular injury,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Label 021243/S-000, page:9 PDF 874k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/cf8a0c6ad016a2a507078cca2fee3df1?reference=9,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Hepatocellular injury,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 05, page:60 PDF 6252k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/b3fc55c16692ec128bec43054e8bff77?reference=60,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hepatocellular injury,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical Officer Review 050708, page:89 PDF 3016k",https://www.pharmapendium.com/browse/fda/Tacrolimus/75646250a5469f39fb3d1f2a54123990?reference=89,1994.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Hepatocellular injury,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021144/S-000 Part 08, page:10 PDF 1778k",https://www.pharmapendium.com/browse/fda/Telithromycin/4d0f807a97277b070a190374a8d0f7d1?reference=10,2000.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Hepatocellular injury,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:8 PDF 728k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/fadd8cf1a4115fd6ce090d88629487af?reference=8,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C(=C1)N(=O)=O,Hepatocellular injury,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: ANNEX I, page:9 PDF 231k",https://www.pharmapendium.com/browse/ema/Tolcapone/19ace9f6328435d7347f1b519cde4e78?reference=9,2020.0,CC1=CC=C(C=C1)C(=O)C1=CC(O)=C(O)C(=C1)N(=O)=O
Tolvaptan,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Hepatocellular injury,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204441/S-000 Part 08, page:18 PDF 6791k",https://www.pharmapendium.com/browse/fda/Tolvaptan/871b836198c6b848f18a9f5f006a5eb4?reference=18,2013.0,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2
Topiramate,[H][C@@]12OC(C)(C)O[C@]1(COS(N)(=O)=O)OC[C@H]1OC(C)(C)O[C@@H]21,Hepatocellular injury,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020505/S-037; 020844/S-031, page:40 PDF 3354k",https://www.pharmapendium.com/browse/fda/Topiramate/f2ff42890eb6e91aab71b53922da427b?reference=40,2009.0,[H][C]12OC(C)(C)O[C]1(COS(N)(=O)=O)OC[CH]1OC(C)(C)O[CH]21
Tramadol Hydrochloride,COC1=CC(=CC=C1)[C@]1(O)CCCC[C@H]1CN(C)C,Hepatocellular injury,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 020281 Part 04, page:30 PDF 4425k",https://www.pharmapendium.com/browse/fda/Tramadol Hydrochloride/4b70086f27976254a969bfaf0b09086e?reference=30,1995.0,COC1=CC(=CC=C1)[C]1(O)CCCC[CH]1CN(C)C
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Hepatocellular injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 213411/S-001, page:6 PDF 999k",https://www.pharmapendium.com/browse/fda/Tucatinib/f1a86e7fa41a3766a3afda32e98fe0de?reference=6,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
Ulipristal Acetate,[H][C@@]12CCC3=CC(=O)CCC3=C1[C@H](C[C@@]1(C)[C@@]2([H])CC[C@]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C,Hepatocellular injury,Human,-1.0,Repeated,Oral,"EMA approval document: Assessment Report EMA/442745/2018; EMEA/H/A-20/1460/C/2041/0043, page:8 PDF 310k",https://www.pharmapendium.com/browse/ema/Ulipristal Acetate/983280aa4e864a17a4652c9ce1ceb851?reference=8,2018.0,[H][C]12CCC3=CC(=O)CCC3=C1[CH](C[C]1(C)[C]2([H])CC[C]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C
Venlafaxine Hydrochloride,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,Hepatocellular injury,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Approval Package 076565/S-000 Part 01, page:12 PDF 430k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/5cd234a6c0473f68efdb6f0cc83b8642?reference=12,2010.0,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatocellular injury,Human,-1.0791812460476249,Repeated,Intravenous,"FDA approval package document: Approval Package 021266/S-009, 021267/S-009, 021630/S-003 Part 03, page:10 PDF 309k",https://www.pharmapendium.com/browse/fda/Voriconazole/6bf2dd491c6903c4f6aa215436a65f75?reference=10,2004.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Hepatocellular injury,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 01, page:20 PDF 3966k",https://www.pharmapendium.com/browse/fda/Zalcitabine/7516791f2c2ebfd4e1d211931a39b97b?reference=20,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zanamivir,[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Hepatocellular injury,Human,-2.7781512503836434,Repeated,Intravenous,"EMA approval document: Public Assessment Report EMA/CHMP/851480/2018; EMEA/H/C/004102/0000, page:124 PDF 2375k",https://www.pharmapendium.com/browse/ema/Zanamivir/0160f7132f67bf85b6bfb2d976c2fd6f?reference=124,2019.0,[H][C]1(OC(=C[CH](NC(N)=N)[CH]1NC(C)=O)C(O)=O)[CH](O)[CH](O)CO
Zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Hepatocellular injury,Human,-2.6989700043360187,Repeated,Oral,"EMA approval document: ANNEX I, page:13 PDF 567k",https://www.pharmapendium.com/browse/ema/Zonisamide/9fa29fe42c687f7668ad4aba68f026e0?reference=13,2021.0,NS(=O)(=O)CC1=NOC2=CC=CC=C12
