Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Daptomycin,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O,Hyperbilirubinaemia,Human,-0.7781512503836436,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 208385/S-000 Part 02, page:7 PDF 370k",https://www.pharmapendium.com/browse/fda/Daptomycin/5188a30b0d2c1bd8e60f6737ac1e27c3?reference=7,2016.0,CCCCCCCCCC(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC(O)=O)C(=O)N[CH]1[CH](C)OC(=O)[CH](CC(=O)C2=C(N)C=CC=C2)NC(=O)[CH](NC(=O)[CH](CO)NC(=O)CNC(=O)[CH](CC(O)=O)NC(=O)[CH](C)NC(=O)[CH](CC(O)=O)NC(=O)[CH](CCCN)NC(=O)CNC1=O)[CH](C)CC(O)=O
Darunavir Ethanolate,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,Hyperbilirubinaemia,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021976/S-000 Part 02, page:112 PDF 5706k",https://www.pharmapendium.com/browse/fda/Darunavir Ethanolate/4e04c53da33bc28af175a4f8ed94ab9d?reference=112,2006.0,[H][C]12OCC[C]1([H])[CH](CO2)OC(=O)N[CH](CC1=CC=CC=C1)[CH](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1
Dasatinib,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1,Hyperbilirubinaemia,Human,-2.146128035678238,Repeated,Oral,"EMA approval document: Scientific Discussion EMEA/H/C/709/II/02, page:13 PDF 197k",https://www.pharmapendium.com/browse/ema/Dasatinib/6a505c33a5e4e71a2d972ff1ca324d90?reference=13,2007.0,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1
Deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/763315/2016; EMEA/H/C/000670/P46/060.1, page:84 PDF 2575k",https://www.pharmapendium.com/browse/ema/Deferasirox/84caa1d7e3747e30027b83e9c1c039ab?reference=84,2016.0,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
Delamanid,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)N(=O)=O,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/55567/2014; EMEA/H/C/002552, page:91 PDF 4324k",https://www.pharmapendium.com/browse/ema/Delamanid/e0682a9e8072d93e83504aa96dac2c8e?reference=91,2013.0,C[C]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)N(=O)=O
Diclofenac Sodium,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 019201/S-001, S-002, S-003, S-005, S-007, S-009, S-010, S-013, S-014, S-015, S-019, S-021 Part 05, page:43 PDF 6101k",https://www.pharmapendium.com/browse/fda/Diclofenac Sodium/f085f32441bae56f520b20bdc6c36284?reference=43,1988.0,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Diltiazem Hydrochloride,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,Hyperbilirubinaemia,Human,-2.681241237375587,Repeated,Oral,"FDA approval package document: Approval Package 019471/S-004 Part 03, page:1 PDF 4896k",https://www.pharmapendium.com/browse/fda/Diltiazem Hydrochloride/2a72f48a5d5e28ae7d6221fc0b1a0ab7?reference=1,1988.0,COC1=CC=C(C=C1)[CH]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[CH]1OC(C)=O
Dolutegravir Sodium,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[C@H](C)CCO2,Hyperbilirubinaemia,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204790 Part 04, page:6 PDF 7848k",https://www.pharmapendium.com/browse/fda/Dolutegravir Sodium/1ad0a2b9727ce58261902f144c3cb335?reference=6,2012.0,[H][C]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[CH](C)CCO2
Donepezil Hydrochloride,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1,Hyperbilirubinaemia,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 022568/S-000, page:6 PDF 940k",https://www.pharmapendium.com/browse/fda/Donepezil Hydrochloride/30602ceb45c3031c10b630c68c395ae5?reference=6,2010.0,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1
Doripenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hyperbilirubinaemia,Human,-2.6989700043360187,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/594074/2014; EMEA/H/000891/P46/030, page:14 PDF 1202k",https://www.pharmapendium.com/browse/ema/Doripenem/12f2a00b81318441b7b1c88fec60490b?reference=14,2014.0,[H][C]12[CH](C)C(S[CH]3CN[CH](CNS(N)(=O)=O)C3)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Doxepin Hydrochloride,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=CC=C12,Hyperbilirubinaemia,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Label 022036/S-000, page:8 PDF 462k",https://www.pharmapendium.com/browse/fda/Doxepin Hydrochloride/63f1ba282c95744b407a45389e65d3a1?reference=8,2010.0,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=CC=C12
Duvelisib,C[C@H](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,Hyperbilirubinaemia,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 211155/S-000 Part 03, page:86 PDF 1175k",https://www.pharmapendium.com/browse/fda/Duvelisib/487be2bbb254ac57779f07ef4c3747d4?reference=86,2018.0,C[CH](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1
Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,Hyperbilirubinaemia,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 021360/S-006, page:61 PDF 4419k",https://www.pharmapendium.com/browse/fda/Efavirenz/ce317f2f01793e8eb8d66f20846f154b?reference=61,2004.0,FC(F)(F)[C]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
Elvitegravir,COC1=CC2=C(C=C1CC1=CC=CC(Cl)=C1F)C(=O)C(=CN2[C@H](CO)C(C)C)C(O)=O,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: Assessment Report EMA/701401/2013; EMEA/H/C/002577/0000, page:84 PDF 3125k",https://www.pharmapendium.com/browse/ema/Elvitegravir/622c06d3f25e6b79ede48d40022d38fb?reference=84,2013.0,COC1=CC2=C(C=C1CC1=CC=CC(Cl)=C1F)C(=O)C(=CN2[CH](CO)C(C)C)C(O)=O
Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Hyperbilirubinaemia,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/137741/2014; EMEA/H/C/002677/0000, page:77 PDF 1395k",https://www.pharmapendium.com/browse/ema/Empagliflozin/436354e1f4b6b84ebc2d059cab3caf56?reference=77,2014.0,OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C1=CC(CC2=CC=C(O[CH]3CCOC3)C=C2)=C(Cl)C=C1
Emtricitabine,NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 594k",https://www.pharmapendium.com/browse/ema/Emtricitabine/a2f94b480c18360a9c7d783b8cfc8a4a?reference=7,2020.0,NC1=NC(=O)N(C=C1F)[CH]1CS[CH](CO)O1
Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 018981/S-001 Part 07, page:28 PDF 5601k",https://www.pharmapendium.com/browse/fda/Encainide/42d113f86e2c3499080256c9e5120685?reference=28,1989.0,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
Eravacycline dihydrochloride,[H][C@@]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Hyperbilirubinaemia,Human,-1.0791812460476249,Repeated,Intravenous,"EMA approval document: ANNEX I, page:6 PDF 460k",https://www.pharmapendium.com/browse/ema/Eravacycline dihydrochloride/29e6ba06c2408657779f92ebb7f2642b?reference=6,2019.0,[H][C]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
Erlotinib Hydrochloride,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: Assessment Report EMA/657134/2011; EMEA/H/C/000618/II/0020, page:38 PDF 1063k",https://www.pharmapendium.com/browse/ema/Erlotinib Hydrochloride/0710958c7d3dcd5c76c13e962d46333b?reference=38,2011.0,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC
Esomeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)[S@@](=O)CC1=NC=C(C)C(OC)=C1C,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 022101/S-000, page:7 PDF 1747k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/db2013fb81f87cc67d86cb99ff99b37c?reference=7,2008.0,COC1=CC=C2[N-]C(=NC2=C1)[S](=O)CC1=NC=C(C)C(OC)=C1C
Esomeprazole Sodium,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021689/S-007, page:9 PDF 284k",https://www.pharmapendium.com/browse/fda/Esomeprazole Sodium/1c22435c698e9787f474311d5feda16d?reference=9,2006.0,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hyperbilirubinaemia,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 07, page:1 PDF 4550k",https://www.pharmapendium.com/browse/fda/Etodolac/b2d3917f5dc5458cceb33c6f69f0163b?reference=1,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Ezogabine,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Hyperbilirubinaemia,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022345/S-000 Part 09, page:13 PDF 798k",https://www.pharmapendium.com/browse/fda/Ezogabine/32ffc5ac0f220009d9a5886e136f3359?reference=13,2011.0,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
Famciclovir,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,Hyperbilirubinaemia,Human,-2.8750612633917,Repeated,Oral,"FDA approval package document: Medical Officer Review 020363, page:19 PDF 1407k",https://www.pharmapendium.com/browse/fda/Famciclovir/d4874c5cf052c8ae39ef4000f7aec5ca?reference=19,1996.0,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O
Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,Hyperbilirubinaemia,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 019304 Part 03, page:18 PDF 7698k",https://www.pharmapendium.com/browse/fda/Fenofibrate/7c467e5c47086a300ef271deadab1c7d?reference=18,1993.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 01, page:20 PDF 743k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/7282c9edf57b7af5577d3d55b966b526?reference=20,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fidaxomicin,[H][C@]1(C\C=C(C)\C=C(C)\[C@H](O[C@]2([H])OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]2O)[C@@H](CC)\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(O)C(Cl)=C(O)C(Cl)=C3CC)[C@H](O)[C@@H]2OC)\C(=O)O1)[C@@H](C)O,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Assessment Report EMA/857570/2011; EMEA/H/C/2087, page:65 PDF 966k",https://www.pharmapendium.com/browse/ema/Fidaxomicin/0ddc1ba8cfbbbb4f77b87c8f806ab0ef?reference=65,2011.0,[H][C]1(C\C=C(C)\C=C(C)\[CH](O[C]2([H])OC(C)(C)[CH](OC(=O)C(C)C)[CH](O)[CH]2O)[CH](CC)\C=C(C)\[CH](O)C\C=C\C=C(CO[CH]2O[CH](C)[CH](OC(=O)C3=C(O)C(Cl)=C(O)C(Cl)=C3CC)[CH](O)[CH]2OC)\C(=O)O1)[CH](C)O
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Pharmacology Review 018936/S-064 Part 02, page:11 PDF 1165k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/68c522a4383a3dc2782e3a682072e421?reference=11,,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Fluvastatin Sodium,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O,Hyperbilirubinaemia,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 021192/S-019 Part 01, page:12 PDF 804k",https://www.pharmapendium.com/browse/fda/Fluvastatin Sodium/912bcb0c04151b62b35994f63183a4d8?reference=12,2012.0,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[CH](O)C[CH](O)CC([O-])=O
Fondaparinux Sodium,CO[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS([O-])(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS([O-])(=O)=O)[C@H](O)[C@H]4O)C([O-])=O)[C@H](OS([O-])(=O)=O)[C@H]3NS([O-])(=O)=O)[C@H](O)[C@H]2OS([O-])(=O)=O)C([O-])=O)[C@H](O)[C@H]1NS([O-])(=O)=O,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Subcutaneous,"EMA approval document: ANNEX I, page:16 PDF 1162k",https://www.pharmapendium.com/browse/ema/Fondaparinux Sodium/43bbe971badaf392d3fd5107a47411b0?reference=16,2011.0,CO[CH]1O[CH](COS([O-])(=O)=O)[CH](O[CH]2O[CH]([CH](O[CH]3O[CH](COS([O-])(=O)=O)[CH](O[CH]4O[CH]([CH](O[CH]5O[CH](COS([O-])(=O)=O)[CH](O)[CH](O)[CH]5NS([O-])(=O)=O)[CH](O)[CH]4O)C([O-])=O)[CH](OS([O-])(=O)=O)[CH]3NS([O-])(=O)=O)[CH](O)[CH]2OS([O-])(=O)=O)C([O-])=O)[CH](O)[CH]1NS([O-])(=O)=O
Ibrutinib,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C,Hyperbilirubinaemia,Human,-2.6232492903979003,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/473724/2015; EMEA/H/C/003791/II/0001, page:40 PDF 2703k",https://www.pharmapendium.com/browse/ema/Ibrutinib/3509c053a50f597a98dadfa00620acfc?reference=40,2015.0,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[CH]1CCCN(C1)C(=O)C=C
Idelalisib,CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205858/S-000, page:72 PDF 20161k",https://www.pharmapendium.com/browse/fda/Idelalisib/1b92abd14a9a906b26c35d7143db09e3?reference=72,2013.0,CC[CH](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 020966, page:9 PDF 2870k",https://www.pharmapendium.com/browse/fda/Itraconazole/e816200206ea1ca7ddfdaba8985ae24d?reference=9,1998.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019816/S-001, S-002 Part 03, page:23 PDF 8286k",https://www.pharmapendium.com/browse/fda/Ketoprofen/dd45df8904cef875c768de355112741c?reference=23,1993.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hyperbilirubinaemia,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021003/S-000; 021004/S-000 Part 02, page:12 PDF 1190k",https://www.pharmapendium.com/browse/fda/Lamivudine/7c6e1619f95c9fc2e29616fe111898a9?reference=12,1998.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hyperbilirubinaemia,Human,-2.8750612633917,Repeated,Oral,"FDA approval package document: Approval Package 020764/S-020; 020241/S-027 Part 05, page:13 PDF 1437k",https://www.pharmapendium.com/browse/fda/Lamotrigine/4347e1db59c4b9082a2b357826105532?reference=13,2006.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Hyperbilirubinaemia,Human,-1.954242509439325,Repeated,Oral,"FDA approval package document: Approval Package 078730/S-000 Part 02, page:8 PDF 368k",https://www.pharmapendium.com/browse/fda/Lansoprazole/c798ec4173255d287342e21e7070f635?reference=8,2010.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Hyperbilirubinaemia,Human,-1.4471580313422192,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/108277/2017; EMEA/H/C/000717/II/0089/G, page:61 PDF 3010k",https://www.pharmapendium.com/browse/ema/Lenalidomide/53d7d52fce5760b22f1840ede974c260?reference=61,2017.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Letermovir,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=C(OC)C=CC(=C1)C(F)(F)F,Hyperbilirubinaemia,Human,-2.681241237375587,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/CHMP/490007/2017; EMEA/H/C/004536/0000, page:101 PDF 3109k",https://www.pharmapendium.com/browse/ema/Letermovir/180cdbdeec542a8be5c987509259fe83?reference=101,2017.0,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[CH](CC(O)=O)N1C1=C(OC)C=CC(=C1)C(F)(F)F
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hyperbilirubinaemia,Human,-2.8750612633917,Repeated,Oral/intravenous,"FDA approval package document: Approval Package 020634/S-027; 020635/S-026 Part 01, page:31 PDF 7572k",https://www.pharmapendium.com/browse/fda/Levofloxacin/2ddd675441d5e0ac8cdc12a1cb8ea6ec?reference=31,2003.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Linagliptin,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201280/S-000 Part 04, page:94 PDF 5485k",https://www.pharmapendium.com/browse/fda/Linagliptin/4040600348d5f8e24c3f5c858638a448?reference=94,2010.0,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[CH](N)C1
Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,Hyperbilirubinaemia,Human,-0.47712125471966244,Repeated,Subcutaneous,"FDA approval package document: Medical/Clinical Review 206321/S-000 Part 09, page:11 PDF 671k",https://www.pharmapendium.com/browse/fda/Liraglutide/34530c9056f6fe0e2762f4e4e8c07a31?reference=11,2014.0,CCCCCCCCCCCCCCCC(=O)N[CH](CCC(=O)NCCCC[CH](NC(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CCC(N)=O)NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](CC(C)C)NC(=O)[CH](CC1=CC=C(O)C=C1)NC(=O)[CH](CO)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=CC=C1)NC(=O)[CH](NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](C)NC(=O)[CH](N)CC1=CN=CN1)[CH](C)O)[CH](C)O)C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CC=CC=C1)C(=O)N[CH]([CH](C)CC)C(=O)N[CH](C)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](C(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)NCC(=O)N[CH](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O
Lisinopril,[H][C@]1(CCCN1C(=O)[C@H](CCCCN)N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(O)=O,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 019777/S-007, S-010, S-014, S-016, S-019, S-021, S-022, S-023, S-024, S-025; 019888/S-007, S-009, S-014, S-021; 019558 Part 06, page:51 PDF 6368k",https://www.pharmapendium.com/browse/fda/Lisinopril/dc7ab638889737a8c43d7d7621a45482?reference=51,1988.0,[H][C]1(CCCN1C(=O)[CH](CCCCN)N[CH](CCC1=CC=CC=C1)C(O)=O)C(O)=O
Loperamide Hydrochloride,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019487/S-007 Part 02, page:44 PDF 6802k",https://www.pharmapendium.com/browse/fda/Loperamide Hydrochloride/37dbb74fd531640da4b651274266df32?reference=44,1988.0,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
