Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Clomipramine Hydrochloride,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12,Jaundice,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 019906/S-001, S-005, S-007, S-013, S-014, S-015, S-016 Part 04, page:24 PDF 8193k",https://www.pharmapendium.com/browse/fda/Clomipramine Hydrochloride/fed7531165af624a91d49b5d740e4784?reference=24,1991.0,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12
Clopidogrel Hydrobromide,COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl,Jaundice,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:36 PDF 770k",https://www.pharmapendium.com/browse/ema/Clopidogrel Hydrobromide/f4e3980f774689c09aa0d0a34c5849df?reference=36,2015.0,COC(=O)[CH](N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl
Clotrimazole,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 076387/S-000, page:22 PDF 4831k",https://www.pharmapendium.com/browse/fda/Clotrimazole/cef0ccd841fd1322d55de96d8415658d?reference=22,2002.0,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1
Clozapine,CN1CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC(Cl)=C2,Jaundice,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Label 203479/S-000, page:27 PDF 1267k",https://www.pharmapendium.com/browse/fda/Clozapine/107c277867a1040822f8ad90fa780b3d?reference=27,2013.0,CN1CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC(Cl)=C2
Cobicistat,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,Jaundice,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203094/S-000 Part 05, page:74 PDF 15871k",https://www.pharmapendium.com/browse/fda/Cobicistat/cf97ec370dc39aa6baa9336ae252e4c6?reference=74,2012.0,CC(C)C1=NC(CN(C)C(=O)N[CH](CCN2CCOCC2)C(=O)N[CH](CC[CH](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1
Colchicine,COC1=CC=C2C(=CC1=O)[C@H](CCC1=CC(OC)=C(OC)C(OC)=C21)NC(C)=O,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 210942/S-000 Part 03, page:7 PDF 463k",https://www.pharmapendium.com/browse/fda/Colchicine/2c46a6017a68ea06a7f07e23e3a3a4b6?reference=7,2018.0,COC1=CC=C2C(=CC1=O)[CH](CCC1=CC(OC)=C(OC)C(OC)=C21)NC(C)=O
Cyclobenzaprine Hydrochloride,CN(C)CC\C=C1\C2=C(C=CC=C2)C=CC2=C1C=CC=C2,Jaundice,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 021777/S-000, page:21 PDF 6375k",https://www.pharmapendium.com/browse/fda/Cyclobenzaprine Hydrochloride/d2cb881e69752f874659302be787c471?reference=21,2005.0,CN(C)CC\C=C1\C2=C(C=CC=C2)C=CC2=C1C=CC=C2
Cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,Jaundice,Human,-1.6989700043360187,Repeated,Oral,Reference from PharmaPendium Published Toxicity: cyclophosphamide-0078a   ---   JOURNAL:British Medical Journal   PAGES:588   VOLUME:3,,1970.0,ClCCN(CCCl)P1(=O)NCCCO1
Cyclosporine,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,Jaundice,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 050715 Part 02, page:41 PDF 7730k",https://www.pharmapendium.com/browse/fda/Cyclosporine/e47cefdf0f7516975fa9b8f9aa8b7175?reference=41,1995.0,CC[CH]1NC(=O)[CH]([CH](O)[CH](C)C\C=C\C)N(C)C(=O)[CH](C(C)C)N(C)C(=O)[CH](CC(C)C)N(C)C(=O)[CH](CC(C)C)N(C)C(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CC(C)C)N(C)C(=O)[CH](NC(=O)[CH](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
Cyproheptadine Hydrochloride,CN1CC\C(CC1)=C1/C2=CC=CC=C2C=CC2=CC=CC=C12,Jaundice,Human,-1.0791812460476249,Repeated,Oral,Reference from PharmaPendium Published Toxicity: cyproheptadine0021a   ---   JOURNAL:British Medical Journal   PAGES:753   VOLUME:1,,1978.0,CN1CC\C(CC1)=C1/C2=CC=CC=C2C=CC2=CC=CC=C12
Dalfampridine,NC1=CC=NC=C1,Jaundice,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022250/S-000 Part 02, page:75 PDF 1108k",https://www.pharmapendium.com/browse/fda/Dalfampridine/a5ede310e62e95cb9f9abfac156e0dbf?reference=75,2009.0,NC1=CC=NC=C1
Danazol,[H][C@@]12CCC3=CC4=C(C[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@@]1(O)C#C)C=NO4,Jaundice,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 017557/S-002, S-003, S-004, S-006 Part 02, page:44 PDF 4163k",https://www.pharmapendium.com/browse/fda/Danazol/97667b2cbb0a1bec203ef186413cc433?reference=44,1976.0,[H][C]12CCC3=CC4=C(C[C]3(C)[C]1([H])CC[C]1(C)[C]2([H])CC[C]1(O)C#C)C=NO4
Daptomycin,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O,Jaundice,Human,-1.6812412373755872,Repeated,Intravenous,"FDA approval package document: Approval Package 021572/S-053 Part 01, page:16 PDF 973k",https://www.pharmapendium.com/browse/fda/Daptomycin/573e93f1d9a475c3db03f0f0c0a6f0aa?reference=16,2016.0,CCCCCCCCCC(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC(O)=O)C(=O)N[CH]1[CH](C)OC(=O)[CH](CC(=O)C2=C(N)C=CC=C2)NC(=O)[CH](NC(=O)[CH](CO)NC(=O)CNC(=O)[CH](CC(O)=O)NC(=O)[CH](C)NC(=O)[CH](CC(O)=O)NC(=O)[CH](CCCN)NC(=O)CNC1=O)[CH](C)CC(O)=O
Darunavir Ethanolate,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,Jaundice,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: Assessment Report EMEA/CHMP/632968/2008, page:21 PDF 378k",https://www.pharmapendium.com/browse/ema/Darunavir Ethanolate/492ebca4980ae8fa34e17e873b4be117?reference=21,2008.0,[H][C]12OCC[C]1([H])[CH](CO2)OC(=O)N[CH](CC1=CC=CC=C1)[CH](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1
Deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,Jaundice,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021882/S-015, page:67 PDF 19012k",https://www.pharmapendium.com/browse/fda/Deferasirox/1bc5e6d94c09702cdc491a7390df0456?reference=67,2013.0,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
Deferiprone,CN1C=CC(=O)C(O)=C1C,Jaundice,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Label 021825/S-000, page:5 PDF 480k",https://www.pharmapendium.com/browse/fda/Deferiprone/0234805df6e5bfb94e2a43e5b0274c2b?reference=5,2011.0,CN1C=CC(=O)C(O)=C1C
Desipramine Hydrochloride,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,Jaundice,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Label 014399/S-063, page:9 PDF 321k",https://www.pharmapendium.com/browse/fda/Desipramine Hydrochloride/3ac94c9b28e9866d08159a62f2f03f88?reference=9,2006.0,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
Desloratadine,ClC1=CC2=C(C=C1)\C(=C1\CCNCC1)C1=C(CC2)C=CC=N1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 184k",https://www.pharmapendium.com/browse/ema/Desloratadine/35facc8312dd7b99035a3008bdeaab6d?reference=4,2019.0,ClC1=CC2=C(C=C1)\C(=C1\CCNCC1)C1=C(CC2)C=CC=N1
Dextropropoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,Reference from PharmaPendium Published Toxicity: dextropropoxyphene0106   ---   DOI:10.1136/gut.27.4.444   JOURNAL:Gut   PAGES:444   VOLUME:27,http://dx.doi.org/10.1136/gut.27.4.444,1986.0,CCC(=O)O[C](CC1=CC=CC=C1)([CH](C)CN(C)C)C1=CC=CC=C1
Diazepam,CN1C(=O)CN=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C12,Jaundice,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 013263/S-003, S-008, S-019, S-040, S-041, S-042, S-043, S-046, S-049, S-054; 016087/S-040, S-042, S-045; 017984/S-010; 018179/S-001 Part 01, page:23 PDF 4467k",https://www.pharmapendium.com/browse/fda/Diazepam/c07af973f7b6af41e0a0b1e6c18fe979?reference=23,1963.0,CN1C(=O)CN=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C12
Diclofenac,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Jaundice,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Approval Package 204592/S-004 Part 02, page:7 PDF 449k",https://www.pharmapendium.com/browse/fda/Diclofenac/14e6f137ad4ea91951440d702014f0d7?reference=7,2014.0,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Diclofenac Potassium,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Jaundice,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 020142/S-001, S-002, S-004 Part 01, page:18 PDF 8395k",https://www.pharmapendium.com/browse/fda/Diclofenac Potassium/4b75f5a5589b3ba68ec8439b1369fb45?reference=18,1993.0,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,Jaundice,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 050678 Part 02, page:20 PDF 5481k",https://www.pharmapendium.com/browse/fda/Dirithromycin/a6c4fabc5a94a7b7f2c880d168e6a978?reference=20,1993.0,CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)[CH]2N[CH](COCCOC)O[CH]([CH]2C)[C]1(C)O
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,Jaundice,Human,-2.3010299956639813,Repeated,Oral,Reference from PharmaPendium Published Toxicity: disulfiram-0024   ---   JOURNAL:British Medical Journal   PAGES:94   VOLUME:2,,1977.0,CCN(CC)C(=S)SSC(=S)N(CC)CC
Dolutegravir Sodium,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[C@H](C)CCO2,Jaundice,Human,-1.6989700043360187,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/772068/2013; EMEA/H/C/002753/0000, page:82 PDF 1031k",https://www.pharmapendium.com/browse/ema/Dolutegravir Sodium/09d6171337e823a2f9a36399c3b91330?reference=82,2013.0,[H][C]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[CH](C)CCO2
Donepezil Hydrochloride,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1,Jaundice,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 020690/S-011, page:5 PDF 1420k",https://www.pharmapendium.com/browse/fda/Donepezil Hydrochloride/ef2ae315038913ac33f9a72dc8b8e642?reference=5,2003.0,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1
Doripenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Jaundice,Human,-2.6989700043360187,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/594074/2014; EMEA/H/000891/P46/030, page:14 PDF 1202k",https://www.pharmapendium.com/browse/ema/Doripenem/12f2a00b81318441b7b1c88fec60490b?reference=14,2014.0,[H][C]12[CH](C)C(S[CH]3CN[CH](CNS(N)(=O)=O)C3)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Doxepin Hydrochloride,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=CC=C12,Jaundice,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Label 022036/S-000, page:13 PDF 462k",https://www.pharmapendium.com/browse/fda/Doxepin Hydrochloride/63f1ba282c95744b407a45389e65d3a1?reference=13,2010.0,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=CC=C12
Dronedarone Hydrochloride,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,Jaundice,Human,-2.9030899869919438,Repeated,Intramuscular,"EMA approval document: Assessment Report EMEA/H/C/1043/A20/005, page:18 PDF 943k",https://www.pharmapendium.com/browse/ema/Dronedarone Hydrochloride/ac8f06b056b2958a2f0f1a402458ce78?reference=18,2011.0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12
Duloxetine Hydrochloride,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,Jaundice,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: Procedural Steps EMA/491981/2020, page:30 PDF 375k",https://www.pharmapendium.com/browse/ema/Duloxetine Hydrochloride/278e42f82bd11c495500ea83a3872921?reference=30,2020.0,CNCC[CH](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
Dydrogesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,Jaundice,Human,-1.1760912590556813,Repeated,Oral,Reference from PharmaPendium Published Toxicity: dydrogesterone314   ---   JOURNAL:Turkish Journal of Gastroenterology   PAGES:49   VOLUME:15,,2004.0,[H][C]12CC[CH](C(C)=O)[C]1(C)CC[C]1([H])[C]2([H])C=CC2=CC(=O)CC[C]12C
Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,Jaundice,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:22 PDF 861k",https://www.pharmapendium.com/browse/ema/Efavirenz/096c26d9f63461f688969abc7108c6b3?reference=22,2019.0,FC(F)(F)[C]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Jaundice,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 204629/S-001, S-002, S-003 Part 02, page:20 PDF 4874k",https://www.pharmapendium.com/browse/fda/Empagliflozin/d9389650199146fc07985b7833daf787?reference=20,2015.0,OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C1=CC(CC2=CC=C(O[CH]3CCOC3)C=C2)=C(Cl)C=C1
Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,Jaundice,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 018981/S-001 Part 10, page:45 PDF 4788k",https://www.pharmapendium.com/browse/fda/Encainide/6cba4c684b45d059c4be622543f67c56?reference=45,1989.0,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
Epoprostenol Sodium,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2O\C(C[C@H]12)=C/CCCC([O-])=O,Jaundice,Human,-7.681241237375588,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 020444/S-003 Part 01, page:19 PDF 1223k",https://www.pharmapendium.com/browse/fda/Epoprostenol Sodium/e45112e315c6961c805c3f17ed128c8c?reference=19,1999.0,CCCCC[CH](O)\C=C\[CH]1[CH](O)C[CH]2O\C(C[CH]12)=C/CCCC([O-])=O
Ertapenem Sodium,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)NC3=CC(=CC=C3)C([O-])=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Jaundice,Human,-3.0,Repeated,Parenteral,"FDA approval package document: Medical/Clinical Review 021337/S-000 Part 08, page:4 PDF 2239k",https://www.pharmapendium.com/browse/fda/Ertapenem Sodium/cc72dce592eca1fde335ab3568876ad2?reference=4,2001.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)NC3=CC(=CC=C3)C([O-])=O)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,Jaundice,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 050536 Part 02, page:30 PDF 5214k",https://www.pharmapendium.com/browse/fda/Erythromycin/ab80ecb6ee983e9b863a967e38ee73e2?reference=30,1979.0,CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C]1(C)O
Erythromycin Ethylsuccinate,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2OC(=O)CCC(=O)OCC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,Jaundice,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 006205/S-034 Part 03, page:6 PDF 364k",https://www.pharmapendium.com/browse/fda/Erythromycin Ethylsuccinate/bdf04bcb268ada18ca166a2d0fb1d20c?reference=6,2018.0,[H][C]1(C[C](C)(OC)[CH](O)[CH](C)O1)O[CH]1[CH](C)[CH](O[C]2([H])O[CH](C)C[CH]([CH]2OC(=O)CCC(=O)OCC)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C](C)(O)[CH](CC)OC(=O)[CH]1C
Esomeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)[S@@](=O)CC1=NC=C(C)C(OC)=C1C,Jaundice,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 022101/S-000, page:8 PDF 1747k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/db2013fb81f87cc67d86cb99ff99b37c?reference=8,2008.0,COC1=CC=C2[N-]C(=NC2=C1)[S](=O)CC1=NC=C(C)C(OC)=C1C
Estradiol,[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCC1=C2C=CC(O)=C1,Jaundice,Human,-2.574031267727719,Repeated,Skin,"FDA approval package document: Approval Package 020538 020323 Part 02, page:66 PDF 3668k",https://www.pharmapendium.com/browse/fda/Estradiol/f54572bda05f5248c6376cb8b0121c3e?reference=66,1996.0,[H][C]12CC[C]3(C)[CH](O)CC[C]3([H])[C]1([H])CCC1=C2C=CC(O)=C1
Ethacrynic Acid,CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl,Jaundice,Human,-1.6989700043360187,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Ethacrynic Acid-0048   ---   JOURNAL:British Medical Journal   PAGES:152   VOLUME:3,,1967.0,CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Jaundice,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 06, page:35 PDF 4880k",https://www.pharmapendium.com/browse/fda/Etodolac/c688b5771656ff786492cf1489a4c479?reference=35,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Etravirine,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N,Jaundice,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022187/S-000 Part 02, page:31 PDF 6254k",https://www.pharmapendium.com/browse/fda/Etravirine/23cba3104661ccebce18224813c53489?reference=31,2008.0,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N
Ezogabine,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Jaundice,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022345/S-000 Part 09, page:13 PDF 798k",https://www.pharmapendium.com/browse/fda/Ezogabine/32ffc5ac0f220009d9a5886e136f3359?reference=13,2011.0,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
Famciclovir,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,Jaundice,Human,-3.1760912590556813,Repeated,Oral,"FDA approval package document: Label 020363/S-026, page:11 PDF 399k",https://www.pharmapendium.com/browse/fda/Famciclovir/0a65f49eab88e6edbd20187a778111ca?reference=11,2006.0,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O
Febuxostat,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:8 PDF 300k",https://www.pharmapendium.com/browse/ema/Febuxostat/9263bc582cfb24cf942ce6af88777fab?reference=8,2019.0,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O
Fenoprofen Calcium,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1,Jaundice,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Approval Package 017710; 017604/S-018, page:26 PDF 2632k",https://www.pharmapendium.com/browse/fda/Fenoprofen Calcium/bc12048541c8f2bf0029ac4ce060b3da?reference=26,1977.0,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1
Fentanyl,CCC(=O)N(C1CCN(CC1)CCC1=CC=CC=C1)C1=CC=CC=C1,Jaundice,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Label 021947/S-000, page:20 PDF 5478k",https://www.pharmapendium.com/browse/fda/Fentanyl/9f82dca1717332f7c79d0c01ef2eb7e7?reference=20,2006.0,CCC(=O)N(C1CCN(CC1)CCC1=CC=CC=C1)C1=CC=CC=C1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Jaundice,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 11, page:33 PDF 876k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/d7059e44b20a49f9940c212d18b49443?reference=33,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fingolimod Hydrochloride,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,Jaundice,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022527/S-000 Part 08, page:48 PDF 1113k",https://www.pharmapendium.com/browse/fda/Fingolimod Hydrochloride/972ed03239ccc918de6c168481c7e6ec?reference=48,2009.0,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
Flucytosine,NC1=NC(=O)NC=C1F,Jaundice,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Label 017001/S-000, page:5 PDF 1236k",https://www.pharmapendium.com/browse/fda/Flucytosine/8b4c46f692806fc09b1eedcba617a43e?reference=5,2009.0,NC1=NC(=O)NC=C1F
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Jaundice,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020187 Part 01, page:26 PDF 8906k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/0d183d7c2ae1a5db56e9486f8922c8b5?reference=26,1994.0,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Flurazepam Hydrochloride,CCN(CC)CCN1C(=O)CN=C(C2=CC=CC=C2F)C2=CC(Cl)=CC=C12,Jaundice,Human,-0.7781512503836436,Repeated,Oral,Reference from PharmaPendium Published Toxicity: flurazepam hydrochloride-0065   ---   JOURNAL:Canadian Family Physician   PAGES:893   VOLUME:124,,1981.0,CCN(CC)CCN1C(=O)CN=C(C2=CC=CC=C2F)C2=CC(Cl)=CC=C12
