Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Liver injury,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 022128/S-000, page:5 PDF 9351k",https://www.pharmapendium.com/browse/fda/Maraviroc/63de6af16da50e6623bc5d8a7d0aa587?reference=5,2007.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Liver injury,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207233/S-000 Part 04, page:27 PDF 9738k",https://www.pharmapendium.com/browse/fda/Meloxicam/0caf0c63e10542b81af2c271442ab2d4?reference=27,2015.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Liver injury,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 022000/S-005 Part 02, page:116 PDF 14664k",https://www.pharmapendium.com/browse/fda/Mesalamine/6dd5c45b6e24648a96b0fc7c1fcf31af?reference=116,2011.0,NC1=CC(C(O)=O)=C(O)C=C1
Methylphenidate Hydrochloride,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,Liver injury,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205831/S-005 Part 03, page:51 PDF 2091k",https://www.pharmapendium.com/browse/fda/Methylphenidate Hydrochloride/a9b2f8f88331d9006254e1f21ac7b634?reference=51,2019.0,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Liver injury,Human,-2.0,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021754/S-000, page:57 PDF 6745k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/7026a7089ecf0a3bc9dbeb1c5ccde6f9?reference=57,2005.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Minocycline Hydrochloride,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Liver injury,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 050808/S-014 Part 03, page:2 PDF 304k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/141b93a4b2a2cae5e690a99717613a44?reference=2,2011.0,[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Liver injury,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202611/S-000 Part 15, page:3 PDF 363k",https://www.pharmapendium.com/browse/fda/Mirabegron/47611d4dcef9b2acee814771a0e48d9f?reference=3,2012.0,NC1=NC(CC(=O)NC2=CC=C(CCNC[CH](O)C3=CC=CC=C3)C=C2)=CS1
Monomethyl Fumarate,COC(=O)\C=C\C(O)=O,Liver injury,Human,-2.278753600952829,Repeated,Oral,"FDA approval package document: Label 210296/S-001, page:5 PDF 692k",https://www.pharmapendium.com/browse/fda/Monomethyl Fumarate/07d78ac5e988c5116f279e8f437a6d8f?reference=5,2020.0,COC(=O)\C=C\C(O)=O
Montelukast Sodium,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1,Liver injury,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 020829/S-052; 020830/S-053; 021409/S-029, page:6 PDF 2196k",https://www.pharmapendium.com/browse/fda/Montelukast Sodium/c3507e14269d522ccc3bd8fd27c2c163?reference=6,2010.0,CC(C)(O)C1=CC=CC=C1CC[CH](SCC1(CC1)CC([O-])=O)C1=CC=CC(\C=C\C2=CC=C3C=CC(Cl)=CC3=N2)=C1
Naltrexone Hydrochloride,OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5CC1CC1,Liver injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 018932/S-001, S-010, S-012 Part 01, page:11 PDF 5345k",https://www.pharmapendium.com/browse/fda/Naltrexone Hydrochloride/52b6f4f22a155ea6f7e87404296e21ae?reference=11,1984.0,OC1=C2O[CH]3C(=O)CC[C]4(O)[CH]5CC(C=C1)=C2[C]34CCN5CC1CC1
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Liver injury,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: Assessment Report EMA/313746/2017; EMEA/H/C/000798/II/0084/G, page:66 PDF 2138k",https://www.pharmapendium.com/browse/ema/Nilotinib Hydrochloride Monohydrate/d01e77935612f8a2f5c9961a577b6a3b?reference=66,2017.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Liver injury,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020592/S-000 Part 02, page:14 PDF 5147k",https://www.pharmapendium.com/browse/fda/Olanzapine/3eef21dddf583514b78b077669e8ec09?reference=14,1996.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Liver injury,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022465/S-000, page:69 PDF 1560k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/893f6f8879191ff31ae434f60b8e4e98?reference=69,2009.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Pexidartinib Hydrochloride,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,Liver injury,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 211810/S-000 Part 07, page:40 PDF 855k",https://www.pharmapendium.com/browse/fda/Pexidartinib Hydrochloride/b8014b9a95e2f8615062ebf1f04be996?reference=40,2019.0,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1
Pirfenidone,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,Liver injury,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 584k",https://www.pharmapendium.com/browse/ema/Pirfenidone/f226e169713c0421846663f628f4b284?reference=4,2020.0,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
Pitavastatin Calcium,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O,Liver injury,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 022363/S-008, S-009 Part 03, page:1 PDF 696k",https://www.pharmapendium.com/browse/fda/Pitavastatin Calcium/ea6bbc31c7abef908790ac73c5f7e399?reference=1,2012.0,O[CH](C[CH](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O
Ponatinib Hydrochloride,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F,Liver injury,Human,-1.6532125137753437,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203469/S-000 Part 06, page:7 PDF 1752k",https://www.pharmapendium.com/browse/fda/Ponatinib Hydrochloride/6ba0cf1dd0203d9b5f4a5e4470ffbb65?reference=7,2012.0,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Liver injury,Human,-2.4771212547196626,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 205596/S-000 Part 03, page:27 PDF 679k",https://www.pharmapendium.com/browse/fda/Posaconazole/113fa8836f55665474696b01ff5473be?reference=27,2013.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pramipexole Dihydrochloride,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Liver injury,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022514/S-000 Part 15, page:4 PDF 472k",https://www.pharmapendium.com/browse/fda/Pramipexole Dihydrochloride/575ae229cbcdb9c8e44d2ea636ec39ce?reference=4,2009.0,CCCN[CH]1CCC2=C(C1)SC(N)=N2
Pravastatin Sodium,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Liver injury,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-062 Part 01, page:41 PDF 1214k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/9cd2ea8d0b260d57f67d92089d7b101f?reference=41,2012.0,[H][C]12[CH](C[CH](O)C=C1C=C[CH](C)[CH]2CC[CH](O)C[CH](O)CC([O-])=O)OC(=O)[CH](C)CC
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Liver injury,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020973/S-009 Part 02, page:96 PDF 14721k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/6b3f55d6bf0ad42f82ef4ae04d59ca5e?reference=96,2002.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Liver injury,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205786; 203045/S-009; 022145/S-031 Part 03, page:24 PDF 479k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/e28f9d31e64a0028bae6154b8c35cc77?reference=24,2013.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Liver injury,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Administrative documents 203085/S-000 Part 01, page:41 PDF 3318k",https://www.pharmapendium.com/browse/fda/Regorafenib/950ac20ee465ed3d165b769badab6224?reference=41,2012.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,Liver injury,Human,-2.3010299956639813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 214787/S-000 Part 03, page:29 PDF 1237k",https://www.pharmapendium.com/browse/fda/Remdesivir/27efae85ef2e8d3460cff7dde5014c8d?reference=29,2020.0,CCC(CC)COC(=O)[CH](C)N[P](=O)(OC[CH]1O[C](C#N)([CH](O)[CH]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
Riluzole,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,Liver injury,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 020599/S-011 Part 01, page:13 PDF 358k",https://www.pharmapendium.com/browse/fda/Riluzole/574e4a8501e51da4f7704c1c56c447b3?reference=13,2006.0,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Liver injury,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 14, page:5 PDF 473k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/1b0338783fe0856b60ba3409330c086d?reference=5,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rosuvastatin Calcium,CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,Liver injury,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 021366/S-024 Part 03, page:18 PDF 933k",https://www.pharmapendium.com/browse/fda/Rosuvastatin Calcium/fd6f850669161bf26eb7261f0808b3aa?reference=18,2012.0,CC(C)C1=C(\C=C\[CH](O)C[CH](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1
Sotorasib,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[C@@H]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F,Liver injury,Human,-2.9822712330395684,Repeated,Oral,"FDA approval package document: Label 214665/S-001, page:5 PDF 805k",https://www.pharmapendium.com/browse/fda/Sotorasib/c5664fac0861ff234e58ece9a54e2869?reference=5,2021.0,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[CH]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F
Strontium Ranelate,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,Liver injury,Human,-3.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/PRAC/136656/2013, page:27 PDF 2811k",https://www.pharmapendium.com/browse/ema/Strontium Ranelate/bda34774e61b135741ca19f8a9844c5e?reference=27,2013.0,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
Tadalafil,[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@H](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1,Liver injury,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 021368/S-020 Part 24, page:12 PDF 298k",https://www.pharmapendium.com/browse/fda/Tadalafil/a2783dd21bdffc66c1d02e874f59ae62?reference=12,2011.0,[H][C]12CC3=C(NC4=C3C=CC=C4)[CH](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1
Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,Liver injury,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022154/S-000 Part 01, page:93 PDF 6217k",https://www.pharmapendium.com/browse/fda/Telbivudine/fae0e1c84415df1f2cae1dd239c0bc14?reference=93,2009.0,CC1=CN([CH]2C[CH](O)[CH](CO)O2)C(=O)NC1=O
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Liver injury,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 021144/S-012, page:44 PDF 657k",https://www.pharmapendium.com/browse/fda/Telithromycin/3525544120b4529175fd8596ec3552c0?reference=44,2007.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Liver injury,Human,-0.8450980400142568,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:57 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=57,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Tigecycline,[H][C@@]12CC3=C(C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C,Liver injury,Human,-1.6989700043360187,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/CHMP/183367/2011; EMEA/H/C/000644/R/0053, page:18 PDF 465k",https://www.pharmapendium.com/browse/ema/Tigecycline/d3877e43a961ce0aa933fbebe1ad1288?reference=18,2011.0,[H][C]12CC3=C(C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C
Tolvaptan,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Liver injury,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204441/S-000 Part 04, page:46 PDF 6589k",https://www.pharmapendium.com/browse/fda/Tolvaptan/1855f2995f8ec9e519b7402d7140e3ad?reference=46,2013.0,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Liver injury,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 213411/S-000 Part 09, page:10 PDF 598k",https://www.pharmapendium.com/browse/fda/Tucatinib/3ddeabbb47ced7d45d65277796f95289?reference=10,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
Ulipristal Acetate,[H][C@@]12CCC3=CC(=O)CCC3=C1[C@H](C[C@@]1(C)[C@@]2([H])CC[C@]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C,Liver injury,Human,-1.0,Repeated,Oral,"EMA approval document: ANNEX, page:3 PDF 45k",https://www.pharmapendium.com/browse/ema/Ulipristal Acetate/3669cf22e099153f138560d846af72e8?reference=3,2018.0,[H][C]12CCC3=CC(=O)CCC3=C1[CH](C[C]1(C)[C]2([H])CC[C]1(OC(C)=O)C(C)=O)C1=CC=C(C=C1)N(C)C
Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,Liver injury,Human,-2.9822712330395684,Repeated,Oral,"EMA approval document: ANNEX I, page:11 PDF 363k",https://www.pharmapendium.com/browse/ema/Vemurafenib/8f68826a3e60e626b5097d6ded0b7aa6?reference=11,2021.0,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
Vigabatrin,NC(CCC(O)=O)C=C,Liver injury,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 05, page:12 PDF 5259k",https://www.pharmapendium.com/browse/fda/Vigabatrin/5b87b86505ab0944591ede43aff19214?reference=12,2009.0,NC(CCC(O)=O)C=C
Vismodegib,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1,Liver injury,Human,-2.1760912590556813,Single,Oral,"EMA approval document: ANNEX I, page:34 PDF 419k",https://www.pharmapendium.com/browse/ema/Vismodegib/28e9b8058c092accf061ecbc58b59d96?reference=34,2020.0,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Liver injury,Human,-1.0791812460476249,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 021266/S-039 Part 04, page:10 PDF 403k",https://www.pharmapendium.com/browse/fda/Voriconazole/fad8c008eb4d37c3a8fe4b35fa6dba24?reference=10,2017.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Liver injury,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Label 020547/S-029, page:8 PDF 1194k",https://www.pharmapendium.com/browse/fda/Zafirlukast/244ecd1e992ff73be2fed108af9f0eb5?reference=8,2009.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zanamivir,[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Liver injury,Human,-2.7781512503836434,Repeated,Intravenous,"EMA approval document: Medicine Overview EMA/161401/2019; EMEA/H/C/004102, page:2 PDF 77k",https://www.pharmapendium.com/browse/ema/Zanamivir/04dadc21d827d8eed0b5ab3fe48f24b7?reference=2,2019.0,[H][C]1(OC(=C[CH](NC(N)=N)[CH]1NC(C)=O)C(O)=O)[CH](O)[CH](O)CO
