Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Crizotinib,C[C@@H](OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C(F)=CC=C1Cl,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/497137/2012; EMEA/H/C/002489, page:63 PDF 1174k",https://www.pharmapendium.com/browse/ema/Crizotinib/03002030fc9de8da9d419fa9fadd0255?reference=63,2012.0,C[CH](OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C(F)=CC=C1Cl
Cromolyn Sodium,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 019188 Part 01, page:10 PDF 4066k",https://www.pharmapendium.com/browse/fda/Cromolyn Sodium/5de090eca2f1e844c6419fceb187e82e?reference=10,1989.0,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O
Cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 203856/S-000, page:7 PDF 333k",https://www.pharmapendium.com/browse/fda/Cyclophosphamide/d134b6b0c0f1d60144f6d82dbd25f9e9?reference=7,2013.0,ClCCN(CCCl)P1(=O)NCCCO1
Darolutamide,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,Hepatic function abnormal,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/84124/2020; EMEA/H/C/004790/0000, page:105 PDF 5429k",https://www.pharmapendium.com/browse/ema/Darolutamide/83d84452dfbbcd8a2ca0814b00fb3508?reference=105,2020.0,C[CH](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O
Darunavir Ethanolate,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,Hepatic function abnormal,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 1145k",https://www.pharmapendium.com/browse/ema/Darunavir Ethanolate/78f0306d47cd485fa60f2cbf44cd810a?reference=7,2020.0,[H][C]12OCC[C]1([H])[CH](CO2)OC(=O)N[CH](CC1=CC=CC=C1)[CH](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1
Deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021882/S-000 Part 02, page:85 PDF 5881k",https://www.pharmapendium.com/browse/fda/Deferasirox/0fee9c8dc7b2cc5ecf96f3dfdf7b823c?reference=85,2005.0,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
Deferiprone,CN1C=CC(=O)C(O)=C1C,Hepatic function abnormal,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 537k",https://www.pharmapendium.com/browse/ema/Deferiprone/141f1e2a11fa067d0facf8cb661d9cae?reference=5,2021.0,CN1C=CC(=O)C(O)=C1C
Delamanid,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)N(=O)=O,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/55567/2014; EMEA/H/C/002552, page:94 PDF 4324k",https://www.pharmapendium.com/browse/ema/Delamanid/e0682a9e8072d93e83504aa96dac2c8e?reference=94,2013.0,C[C]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)N(=O)=O
Diclofenac Sodium,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Hepatic function abnormal,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 019201/S-001, S-002, S-003, S-005, S-007, S-009, S-010, S-013, S-014, S-015, S-019, S-021 Part 04, page:20 PDF 4845k",https://www.pharmapendium.com/browse/fda/Diclofenac Sodium/50a02054fb1c7b2f7fc0318a7d09e44c?reference=20,1988.0,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,Hepatic function abnormal,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 050678 Part 02, page:20 PDF 5481k",https://www.pharmapendium.com/browse/fda/Dirithromycin/a6c4fabc5a94a7b7f2c880d168e6a978?reference=20,1993.0,CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)[CH]2N[CH](COCCOC)O[CH]([CH]2C)[C]1(C)O
Dofetilide,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,Hepatic function abnormal,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020931/S-000 Part 02, page:5 PDF 1807k",https://www.pharmapendium.com/browse/fda/Dofetilide/5c225cab8b2008d3ca8d5e5ab2fd238c?reference=5,1999.0,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
Doripenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 022106/S-000 Part 05, page:24 PDF 6399k",https://www.pharmapendium.com/browse/fda/Doripenem/8d34724a2c3a427eeb87f1cbe087fa27?reference=24,2007.0,[H][C]12[CH](C)C(S[CH]3CN[CH](CNS(N)(=O)=O)C3)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Duloxetine Hydrochloride,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 021427/S-039 Part 02, page:1 PDF 1233k",https://www.pharmapendium.com/browse/fda/Duloxetine Hydrochloride/24d4fbfd4ccdc754858ce5fd5769aeb8?reference=1,2011.0,CNCC[CH](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
Entacapone,CCN(CC)C(=O)C(\C#N)=C\C1=CC(=C(O)C(O)=C1)N(=O)=O,Hepatic function abnormal,Human,-3.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 188k",https://www.pharmapendium.com/browse/ema/Entacapone/ec16fd7455529856c5f2928da9d31a56?reference=7,2020.0,CCN(CC)C(=O)C(\C#N)=C\C1=CC(=C(O)C(O)=C1)N(=O)=O
Entrectinib,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=C2C=C(CC2=CC(F)=CC(F)=C2)C=C3)C(NC2CCOCC2)=C1,Hepatic function abnormal,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/379739/2020; EMEA/H/C/004936/0000, page:219 PDF 8453k",https://www.pharmapendium.com/browse/ema/Entrectinib/9332dd773f57f5b7f9ce0ceb56ae2bef?reference=219,2020.0,CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=C2C=C(CC2=CC(F)=CC(F)=C2)C=C3)C(NC2CCOCC2)=C1
Eplerenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,Hepatic function abnormal,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021437/S-002 Part 02, page:17 PDF 1445k",https://www.pharmapendium.com/browse/fda/Eplerenone/fba7cd806ecb9aba1d3c7831115f6b50?reference=17,2003.0,[H][C]12CC[C]3(CCC(=O)O3)[C]1(C)C[CH]1O[C]11[C]2([H])[CH](CC2=CC(=O)CC[C]12C)C(=O)OC
Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,Hepatic function abnormal,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Label 050536/S-019, page:8 PDF 324k",https://www.pharmapendium.com/browse/fda/Erythromycin/41cde8e40baf313dab5782b3ace42489?reference=8,2006.0,CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C]1(C)O
Erythromycin Ethylsuccinate,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2OC(=O)CCC(=O)OCC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 006205/S-034 Part 03, page:6 PDF 364k",https://www.pharmapendium.com/browse/fda/Erythromycin Ethylsuccinate/bdf04bcb268ada18ca166a2d0fb1d20c?reference=6,2018.0,[H][C]1(C[C](C)(OC)[CH](O)[CH](C)O1)O[CH]1[CH](C)[CH](O[C]2([H])O[CH](C)C[CH]([CH]2OC(=O)CCC(=O)OCC)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C](C)(O)[CH](CC)OC(=O)[CH]1C
Esomeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)[S@@](=O)CC1=NC=C(C)C(OC)=C1C,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021153/S-025, page:18 PDF 386k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/4f3362a3b4ca998a2a6866278a897c51?reference=18,2006.0,COC1=CC=C2[N-]C(=NC2=C1)[S](=O)CC1=NC=C(C)C(OC)=C1C
Esomeprazole Sodium,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021689/S-002, page:9 PDF 285k",https://www.pharmapendium.com/browse/fda/Esomeprazole Sodium/e885c81095ed9f549eb5d6bc9f104e28?reference=9,2005.0,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1
Estradiol,[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])CCC1=C2C=CC(O)=C1,Hepatic function abnormal,Human,-2.574031267727719,Repeated,Skin,"FDA approval package document: Approval Package 020538 020323 Part 02, page:66 PDF 3668k",https://www.pharmapendium.com/browse/fda/Estradiol/f54572bda05f5248c6376cb8b0121c3e?reference=66,1996.0,[H][C]12CC[C]3(C)[CH](O)CC[C]3([H])[C]1([H])CCC1=C2C=CC(O)=C1
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hepatic function abnormal,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 26, page:88 PDF 6654k",https://www.pharmapendium.com/browse/fda/Etodolac/cf790bf1f865041d2f2acca39e9be5e3?reference=88,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Etretinate,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 019369/S-000, page:43 PDF 4059k",https://www.pharmapendium.com/browse/fda/Etretinate/4c025033beb9f3519d74d667b534ae21?reference=43,1986.0,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C
Ezetimibe,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021445, page:81 PDF 1872k",https://www.pharmapendium.com/browse/fda/Ezetimibe/d98c08aa12fe6ac6fdaf9fa5ecfc9f1b?reference=81,2008.0,O[CH](CC[CH]1[CH](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1
Ezogabine,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Hepatic function abnormal,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022345/S-000 Part 11, page:26 PDF 669k",https://www.pharmapendium.com/browse/fda/Ezogabine/961006b93f4526e78a499b7df750027d?reference=26,2011.0,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
Famotidine,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,Hepatic function abnormal,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020325/S-015, page:76 PDF 7378k",https://www.pharmapendium.com/browse/fda/Famotidine/5fa81e4ff6a2de8756c46a0ad36748f1?reference=76,2002.0,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1
Febuxostat,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 300k",https://www.pharmapendium.com/browse/ema/Febuxostat/9263bc582cfb24cf942ce6af88777fab?reference=7,2019.0,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 11, page:25 PDF 876k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/d7059e44b20a49f9940c212d18b49443?reference=25,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fidaxomicin,[H][C@]1(C\C=C(C)\C=C(C)\[C@H](O[C@]2([H])OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]2O)[C@@H](CC)\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(O)C(Cl)=C(O)C(Cl)=C3CC)[C@H](O)[C@@H]2OC)\C(=O)O1)[C@@H](C)O,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 201699/S-012 Part 02, page:47 PDF 828k",https://www.pharmapendium.com/browse/fda/Fidaxomicin/fa120d6eeb63606d4e75ce7293ba97b8?reference=47,2020.0,[H][C]1(C\C=C(C)\C=C(C)\[CH](O[C]2([H])OC(C)(C)[CH](OC(=O)C(C)C)[CH](O)[CH]2O)[CH](CC)\C=C(C)\[CH](O)C\C=C\C=C(CO[CH]2O[CH](C)[CH](OC(=O)C3=C(O)C(Cl)=C(O)C(Cl)=C3CC)[CH](O)[CH]2OC)\C(=O)O1)[CH](C)O
Fingolimod Hydrochloride,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 383k",https://www.pharmapendium.com/browse/ema/Fingolimod Hydrochloride/bd73ac06b894a2d8061a1bfd0228a35f?reference=6,2012.0,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
Flucytosine,NC1=NC(=O)NC=C1F,Hepatic function abnormal,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Label 017001/S-000, page:13 PDF 1236k",https://www.pharmapendium.com/browse/fda/Flucytosine/8b4c46f692806fc09b1eedcba617a43e?reference=13,2009.0,NC1=NC(=O)NC=C1F
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Hepatic function abnormal,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 018936/S-026 Part 06, page:12 PDF 4533k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/e3b79ff25092347cd3c8634a566a0c6e?reference=12,1987.0,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Fondaparinux Sodium,CO[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS([O-])(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS([O-])(=O)=O)[C@H](O)[C@H]4O)C([O-])=O)[C@H](OS([O-])(=O)=O)[C@H]3NS([O-])(=O)=O)[C@H](O)[C@H]2OS([O-])(=O)=O)C([O-])=O)[C@H](O)[C@H]1NS([O-])(=O)=O,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Subcutaneous,"EMA approval document: ANNEX I, page:6 PDF 1162k",https://www.pharmapendium.com/browse/ema/Fondaparinux Sodium/43bbe971badaf392d3fd5107a47411b0?reference=6,2011.0,CO[CH]1O[CH](COS([O-])(=O)=O)[CH](O[CH]2O[CH]([CH](O[CH]3O[CH](COS([O-])(=O)=O)[CH](O[CH]4O[CH]([CH](O[CH]5O[CH](COS([O-])(=O)=O)[CH](O)[CH](O)[CH]5NS([O-])(=O)=O)[CH](O)[CH]4O)C([O-])=O)[CH](OS([O-])(=O)=O)[CH]3NS([O-])(=O)=O)[CH](O)[CH]2OS([O-])(=O)=O)C([O-])=O)[CH](O)[CH]1NS([O-])(=O)=O
Gefitinib,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2,Hepatic function abnormal,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206995/S-000 Part 02, page:105 PDF 12992k",https://www.pharmapendium.com/browse/fda/Gefitinib/e765d69482dd54d434698f4ede90d4af?reference=105,2015.0,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2
Glimepiride,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 076802/S-000 Part 01, page:16 PDF 4059k",https://www.pharmapendium.com/browse/fda/Glimepiride/ee930d2eb23075b11a9bad21106e07b4?reference=16,2005.0,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[CH]2CC[CH](C)CC2)C1=O
Hydroxyurea,NC(=O)NO,Hepatic function abnormal,Human,-1.4771212547196624,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 424k",https://www.pharmapendium.com/browse/ema/Hydroxyurea/b20eeec267520e37b9d7755187f6c23d?reference=4,2020.0,NC(=O)NO
Ibrutinib,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[C@@H]1CCCN(C1)C(=O)C=C,Hepatic function abnormal,Human,-2.6232492903979003,Repeated,Oral,"FDA approval package document: Approval Package 205552/S-017 Part 04, page:50 PDF 8852k",https://www.pharmapendium.com/browse/fda/Ibrutinib/4b64b73b5f98120f3aa23ee44037f29b?reference=50,2017.0,NC1=C2C(=NC=N1)N(N=C2C1=CC=C(OC2=CC=CC=C2)C=C1)[CH]1CCCN(C1)C(=O)C=C
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Hepatic function abnormal,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 018197 Part 02, page:48 PDF 3575k",https://www.pharmapendium.com/browse/fda/Ibuprofen/759409cb3eb9c99756a01fdef5f9305c?reference=48,1980.0,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Icosapent Ethyl,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,Hepatic function abnormal,Human,-3.845098040014257,Repeated,Oral,"FDA approval package document: Pharmacology Review 202057/S-000 Part 05, page:7 PDF 295k",https://www.pharmapendium.com/browse/fda/Icosapent Ethyl/db1c3dffab8ea0038ad137cf629fc8b2?reference=7,2011.0,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
Imipramine Hydrochloride,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 087846/S-026, page:2 PDF 283k",https://www.pharmapendium.com/browse/fda/Imipramine Hydrochloride/407c55c284989deef12a3767134016d1?reference=2,2013.0,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:58 PDF 1238k",https://www.pharmapendium.com/browse/ema/Irbesartan/b7fb1f5d5cfcf95dc2a7a3c8fdc4e102?reference=58,2017.0,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatic function abnormal,Human,-2.6020599913279625,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 020657/S-004, S-005; 020966/S-001, S-003, S-004 Part 03, page:7 PDF 1737k",https://www.pharmapendium.com/browse/fda/Itraconazole/3ac61938995410475e27f19d0e006ddd?reference=7,2000.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ivosidenib,FC1=CN=CC(=C1)N([C@H](C(=O)NC1CC(F)(F)C1)C1=C(Cl)C=CC=C1)C(=O)[C@@H]1CCC(=O)N1C1=NC=CC(=C1)C#N,Hepatic function abnormal,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 211192/S-000 Part 08, page:45 PDF 4542k",https://www.pharmapendium.com/browse/fda/Ivosidenib/fccdfeb1acee1c5a12b3f529be8acc20?reference=45,2018.0,FC1=CN=CC(=C1)N([CH](C(=O)NC1CC(F)(F)C1)C1=C(Cl)C=CC=C1)C(=O)[CH]1CCC(=O)N1C1=NC=CC(=C1)C#N
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Environmental Review 020499/S-000 Part 03, page:15 PDF 1169k",https://www.pharmapendium.com/browse/fda/Ketoprofen/1290668264afac43a077029ae7c5def7?reference=15,1995.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,Hepatic function abnormal,Human,-2.7781512503836434,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 022253/S-000; 022254/S-000 Part 01, page:88 PDF 7378k",https://www.pharmapendium.com/browse/fda/Lacosamide/bd42e17957ba4fb8e413dec525a3b6de?reference=88,2008.0,COC[CH](NC(C)=O)C(=O)NCC1=CC=CC=C1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hepatic function abnormal,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 022115/S-006 Part 02, page:11 PDF 419k",https://www.pharmapendium.com/browse/fda/Lamotrigine/c840aef9df9edae42d3e870fdc1714c6?reference=11,2011.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Hepatic function abnormal,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020406 Part 03, page:56 PDF 4102k",https://www.pharmapendium.com/browse/fda/Lansoprazole/09618525313fa9c4e0aeb7c47359985f?reference=56,1995.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Letermovir,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=C(OC)C=CC(=C1)C(F)(F)F,Hepatic function abnormal,Human,-2.681241237375587,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/490007/2017; EMEA/H/C/004536/0000, page:101 PDF 3109k",https://www.pharmapendium.com/browse/ema/Letermovir/180cdbdeec542a8be5c987509259fe83?reference=101,2017.0,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[CH](CC(O)=O)N1C1=C(OC)C=CC(=C1)C(F)(F)F
Levocetirizine Dihydrochloride,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022064/S-000 Part 02, page:10 PDF 6317k",https://www.pharmapendium.com/browse/fda/Levocetirizine Dihydrochloride/6e77c5fb26d411d9f53632e63bde15a2?reference=10,2007.0,OC(=O)COCCN1CCN(CC1)[CH](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatic function abnormal,Human,-2.6989700043360187,Repeated,Oral/intravenous,"FDA approval package document: Medical Officer Review 020634/S-000 Part 04, page:97 PDF 6298k",https://www.pharmapendium.com/browse/fda/Levofloxacin/0ced3d5689fa637ae65928a68946a5ac?reference=97,1995.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
