Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Ceftibuten Dihydrate,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical Officer Review 050685 Part 03, page:36 PDF 1515k",https://www.pharmapendium.com/browse/fda/Ceftibuten Dihydrate/befaead5a22d932d4a1e075db3e151cf?reference=36,1993.0,[H][C]12SCC=C(N1C(=O)[CH]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O
Celecoxib,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Scientific Discussion, page:24 PDF 583k",https://www.pharmapendium.com/browse/ema/Celecoxib/1f5e6bf541894676bfe0563f98510cba?reference=24,2005.0,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F
Ceritinib,CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1,Hepatitis,Human,-2.8750612633917,Repeated,Oral,"EMA approval document: Assessment Report EMA/170114/2015; EMEA/H/C/003819/0000, page:86 PDF 3461k",https://www.pharmapendium.com/browse/ema/Ceritinib/625fcc14a77690a19eb6362758b85c7e?reference=86,2015.0,CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1
Cerivastatin Sodium,COCC1=C(N=C(C(C)C)C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)=C1C1=CC=C(F)C=C1)C(C)C,Hepatitis,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Label 020740/S-019, page:11 PDF 353k",https://www.pharmapendium.com/browse/fda/Cerivastatin Sodium/d5628c459b1745bc3c9b5651c52f7c7a?reference=11,2002.0,COCC1=C(N=C(C(C)C)C(\C=C\[CH](O)C[CH](O)CC([O-])=O)=C1C1=CC=C(F)C=C1)C(C)C
Cetirizine Hydrochloride,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022155/S-000 Part 01, page:43 PDF 7190k",https://www.pharmapendium.com/browse/fda/Cetirizine Hydrochloride/5477eee343e2d9bd7ae6807c4260c83f?reference=43,2007.0,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Chlorpromazine Hydrochloride,CN(C)CCCN1C2=CC(Cl)=CC=C2SC2=C1C=CC=C2,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Chlorpromazine0041a   ---   JOURNAL:British Medical Journal   PAGES:579   VOLUME:2,,1954.0,CN(C)CCCN1C2=CC(Cl)=CC=C2SC2=C1C=CC=C2
Ciprofloxacin Hydrochloride,OC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O,Hepatitis,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020780/S-017, S-018; 019537/S-053, S-054, page:24 PDF 3215k",https://www.pharmapendium.com/browse/fda/Ciprofloxacin Hydrochloride/0e2c9703e8f743bf0652849a2b661fe1?reference=24,2004.0,OC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O
Cisapride Monohydrate,CO[C@@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020398 020210/S-001, S-007 Part 01, page:20 PDF 6302k",https://www.pharmapendium.com/browse/fda/Cisapride Monohydrate/9f79826e78993b1e1337272a6de6e932?reference=20,1995.0,CO[CH]1CN(CCCOC2=CC=C(F)C=C2)CC[CH]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
Citalopram Hydrobromide,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 020822/S-042; 021046/S-019 Part 02, page:26 PDF 436k",https://www.pharmapendium.com/browse/fda/Citalopram Hydrobromide/4b374a2e2e10917b9d0839e1502121b5?reference=26,2012.0,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
Cladribine,NC1=NC(Cl)=NC2=C1N=CN2[C@@H]1C[C@H](O)[C@@H](CO)O1,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022561/S-000 Part 11, page:1 PDF 23631k",https://www.pharmapendium.com/browse/fda/Cladribine/cdf7c590901bed412a0ba7bd776ef517?reference=1,2010.0,NC1=NC(Cl)=NC2=C1N=CN2[CH]1C[CH](O)[CH](CO)O1
Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical Officer Review 050775, page:18 PDF 1371k",https://www.pharmapendium.com/browse/fda/Clarithromycin/503219ac0311bbd3494effa9290c315a?reference=18,2000.0,CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(C[CH](C)C(=O)[CH](C)[CH](O)[C]1(C)O)OC
Clofazimine,CC(C)\N=C1/C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C/1NC1=CC=C(Cl)C=C1,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 019500/S-000, page:14 PDF 2175k",https://www.pharmapendium.com/browse/fda/Clofazimine/698747737f2e7d99da9cfa67f709a871?reference=14,1985.0,CC(C)\N=C1/C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C/1NC1=CC=C(Cl)C=C1
Clomipramine Hydrochloride,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019906/S-022, page:7 PDF 1806k",https://www.pharmapendium.com/browse/fda/Clomipramine Hydrochloride/05cd449a93ff3f50452808a03b34d55e?reference=7,1999.0,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12
Clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1,Hepatitis,Human,-1.7160033436347992,Repeated,Oral,"FDA approval package document: Label 022500/S-000, page:3 PDF 624k",https://www.pharmapendium.com/browse/fda/Clonidine/eb6bbc8baed087fad3e358a7f72df3c5?reference=3,,ClC1=CC=CC(Cl)=C1NC1=NCCN1
Clopidogrel Hydrobromide,COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl,Hepatitis,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:9 PDF 770k",https://www.pharmapendium.com/browse/ema/Clopidogrel Hydrobromide/f4e3980f774689c09aa0d0a34c5849df?reference=9,2015.0,COC(=O)[CH](N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl
Clotrimazole,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 076387/S-000, page:20 PDF 4831k",https://www.pharmapendium.com/browse/fda/Clotrimazole/cef0ccd841fd1322d55de96d8415658d?reference=20,2002.0,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1
Clozapine,CN1CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC(Cl)=C2,Hepatitis,Human,-2.6532125137753435,Repeated,Oral,"FDA approval package document: Review 019758/S-047, page:25 PDF 10755k",https://www.pharmapendium.com/browse/fda/Clozapine/074375bc33fa11cc8237082bf942999f?reference=25,2002.0,CN1CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC(Cl)=C2
Conivaptan Hydrochloride,CC1=NC2=C(N1)C1=CC=CC=C1N(CC2)C(=O)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=CC=C2)C=C1,Hepatitis,Human,-1.9030899869919435,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 021697/S-000 Part 03, page:67 PDF 4991k",https://www.pharmapendium.com/browse/fda/Conivaptan Hydrochloride/011e8a458cc05207fd7bccbe97a4a265?reference=67,2005.0,CC1=NC2=C(N1)C1=CC=CC=C1N(CC2)C(=O)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=CC=C2)C=C1
Crizotinib,C[C@@H](OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C(F)=CC=C1Cl,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/497137/2012; EMEA/H/C/002489, page:63 PDF 1174k",https://www.pharmapendium.com/browse/ema/Crizotinib/03002030fc9de8da9d419fa9fadd0255?reference=63,2012.0,C[CH](OC1=C(N)N=CC(=C1)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C(F)=CC=C1Cl
Cyclobenzaprine Hydrochloride,CN(C)CC\C=C1\C2=C(C=CC=C2)C=CC2=C1C=CC=C2,Hepatitis,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 021777/S-000, page:21 PDF 6375k",https://www.pharmapendium.com/browse/fda/Cyclobenzaprine Hydrochloride/d2cb881e69752f874659302be787c471?reference=21,2005.0,CN(C)CC\C=C1\C2=C(C=CC=C2)C=CC2=C1C=CC=C2
Cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 203856/S-000, page:7 PDF 333k",https://www.pharmapendium.com/browse/fda/Cyclophosphamide/d134b6b0c0f1d60144f6d82dbd25f9e9?reference=7,2013.0,ClCCN(CCCl)P1(=O)NCCCO1
Dantrolene Sodium,[O-]C1=NC(=O)CN1\N=C\C1=CC=C(O1)C1=CC=C(C=C1)N(=O)=O,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 017443 Part 02, page:35 PDF 6916k",https://www.pharmapendium.com/browse/fda/Dantrolene Sodium/db9fce57c8951e87dfc4cada09b619b3?reference=35,1974.0,[O-]C1=NC(=O)CN1\N=C\C1=CC=C(O1)C1=CC=C(C=C1)N(=O)=O
Darunavir Ethanolate,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: Assessment Report EMA/664598/2014; EMEA/H/C/000707/II/0063, page:41 PDF 1469k",https://www.pharmapendium.com/browse/ema/Darunavir Ethanolate/37765f0cf3e035ae6035460e0832b61b?reference=41,2014.0,[H][C]12OCC[C]1([H])[CH](CO2)OC(=O)N[CH](CC1=CC=CC=C1)[CH](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1
Dasatinib,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1,Hepatitis,Human,-2.146128035678238,Repeated,Oral,"EMA approval document: ANNEX I, page:14 PDF 1664k",https://www.pharmapendium.com/browse/ema/Dasatinib/77004e26e51c3fd64afb4e0b6a644257?reference=14,2020.0,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1
Deferasirox,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021882/S-000 Part 02, page:31 PDF 5881k",https://www.pharmapendium.com/browse/fda/Deferasirox/0fee9c8dc7b2cc5ecf96f3dfdf7b823c?reference=31,2005.0,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
Deferiprone,CN1C=CC(=O)C(O)=C1C,Hepatitis,Human,-1.8750612633917,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021825/S-000 Part 05, page:13 PDF 3049k",https://www.pharmapendium.com/browse/fda/Deferiprone/854bdd01efb0b088e3fe28b227c9037b?reference=13,2011.0,CN1C=CC(=O)C(O)=C1C
Desipramine Hydrochloride,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Label 014399/S-063, page:9 PDF 321k",https://www.pharmapendium.com/browse/fda/Desipramine Hydrochloride/3ac94c9b28e9866d08159a62f2f03f88?reference=9,2006.0,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
Desloratadine,ClC1=CC2=C(C=C1)\C(=C1\CCNCC1)C1=C(CC2)C=CC=N1,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 177k",https://www.pharmapendium.com/browse/ema/Desloratadine/20dc7d0f8bfb88c578de16f508dbc492?reference=4,2020.0,ClC1=CC2=C(C=C1)\C(=C1\CCNCC1)C1=C(CC2)C=CC=N1
Dexlansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,Hepatitis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022287/S-021, S-022, S-023, page:90 PDF 13440k",https://www.pharmapendium.com/browse/fda/Dexlansoprazole/dbbee940fe4b56dbd694778f9a06c611?reference=90,2016.0,CC1=C(OCC(F)(F)F)C=CN=C1C[S](=O)C1=NC2=CC=CC=C2N1
Diclofenac,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Approval Package 204592/S-004 Part 02, page:13 PDF 449k",https://www.pharmapendium.com/browse/fda/Diclofenac/14e6f137ad4ea91951440d702014f0d7?reference=13,2014.0,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Diclofenac Potassium,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,Hepatitis,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022165/S-000, page:6 PDF 1056k",https://www.pharmapendium.com/browse/fda/Diclofenac Potassium/bee628ad74512445c9862588c833927f?reference=6,2009.0,[O-]C(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
Didanosine,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 020154/S-009, S-011, S-020; 020155/S-007, S-016; 020156/S-007, S-016 Part 03, page:50 PDF 6269k",https://www.pharmapendium.com/browse/fda/Didanosine/3845dcdaa5d13fff8e2b1c0f9e0f0b17?reference=50,1991.0,OC[CH]1CC[CH](O1)N1C=NC2=C1N=CNC2=O
Diltiazem Hydrochloride,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,Hepatitis,Human,-2.5563025007672873,Repeated,Oral,"FDA approval package document: Approval Package 019471/S-004 Part 04, page:54 PDF 5335k",https://www.pharmapendium.com/browse/fda/Diltiazem Hydrochloride/dad6d5f82fbeaf6aab91e8c02471969c?reference=54,1988.0,COC1=CC=C(C=C1)[CH]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[CH]1OC(C)=O
Dimethyl Fumarate,COC(=O)\C=C\C(=O)OC,Hepatitis,Human,-2.380211241711606,Repeated,Oral,"EMA approval document: ANNEX I, page:37 PDF 520k",https://www.pharmapendium.com/browse/ema/Dimethyl Fumarate/c45eff679ff3b619265c0f59c65df213?reference=37,2020.0,COC(=O)\C=C\C(=O)OC
Diphenadione,O=C(C1C(=O)C2=C(C=CC=C2)C1=O)C(C1=CC=CC=C1)C1=CC=CC=C1,Hepatitis,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Approval Package 009751, page:3 PDF 925k",https://www.pharmapendium.com/browse/fda/Diphenadione/3b51608c40615104bcd706db77212608?reference=3,1966.0,O=C(C1C(=O)C2=C(C=CC=C2)C1=O)C(C1=CC=CC=C1)C1=CC=CC=C1
Dofetilide,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,Hepatitis,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020931 Part 02, page:7 PDF 2322k",https://www.pharmapendium.com/browse/fda/Dofetilide/122c168cbd98b270e4aa3cdea993c60b?reference=7,1998.0,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
Dolutegravir Sodium,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[C@H](C)CCO2,Hepatitis,Human,-1.6989700043360187,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/772068/2013; EMEA/H/C/002753/0000, page:82 PDF 1031k",https://www.pharmapendium.com/browse/ema/Dolutegravir Sodium/09d6171337e823a2f9a36399c3b91330?reference=82,2013.0,[H][C]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N1[CH](C)CCO2
Donepezil Hydrochloride,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 022568/S-000, page:7 PDF 940k",https://www.pharmapendium.com/browse/fda/Donepezil Hydrochloride/30602ceb45c3031c10b630c68c395ae5?reference=7,2010.0,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC3)CC3=CC=CC=C3)CC2=C1
Doravirine,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,Hepatitis,Human,-2.0,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/821709/2018; EMEA/H/C/004747/0000, page:102 PDF 3169k",https://www.pharmapendium.com/browse/ema/Doravirine/8a12e628b625ea0b9b5ea66f50386ff5?reference=102,2018.0,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F
Doripenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hepatitis,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 022106/S-000 Part 03, page:10 PDF 6054k",https://www.pharmapendium.com/browse/fda/Doripenem/c864eff186d36706041572b08b92a557?reference=10,2007.0,[H][C]12[CH](C)C(S[CH]3CN[CH](CNS(N)(=O)=O)C3)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Dronedarone Hydrochloride,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12,Hepatitis,Human,-2.9030899869919438,Repeated,Intramuscular,"EMA approval document: Assessment Report EMEA/H/C/1043/A20/005, page:18 PDF 943k",https://www.pharmapendium.com/browse/ema/Dronedarone Hydrochloride/ac8f06b056b2958a2f0f1a402458ce78?reference=18,2011.0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=CC=C(NS(C)(=O)=O)C=C12
Duloxetine Hydrochloride,CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,Hepatitis,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 321k",https://www.pharmapendium.com/browse/ema/Duloxetine Hydrochloride/1f8b9696645625ae366d365d5f12e600?reference=7,2020.0,CNCC[CH](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1
Efavirenz,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 021360/S-006, page:60 PDF 4419k",https://www.pharmapendium.com/browse/fda/Efavirenz/ce317f2f01793e8eb8d66f20846f154b?reference=60,2004.0,FC(F)(F)[C]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1
Empagliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 204629/S-008 Part 23, page:5 PDF 1147k",https://www.pharmapendium.com/browse/fda/Empagliflozin/f3b739b56adee05bf8c4e8c82cfbf1c5?reference=5,2015.0,OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)C1=CC(CC2=CC=C(O[CH]3CCOC3)C=C2)=C(Cl)C=C1
Enalaprilat,C[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,Hepatitis,Human,-0.6989700043360189,Repeated,Intravenous,"FDA approval package document: Approval Package 019309/S-015, S-017, S-012, S-020, S-021; 018998/S-038, S-034, S-043, S-053; 019558/S-022; 019778/S-016; 019221/S-019, S-017, S-023 Part 01, page:54 PDF 5466k",https://www.pharmapendium.com/browse/fda/Enalaprilat/c1ded210f1e864707ec587e500079284?reference=54,1994.0,C[CH](N[CH](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[CH]1C(O)=O
Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,Hepatitis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 018981/S-001 Part 10, page:42 PDF 4788k",https://www.pharmapendium.com/browse/fda/Encainide/6cba4c684b45d059c4be622543f67c56?reference=42,1989.0,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
Enfuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Hepatitis,Human,-1.954242509439325,Repeated,Subcutaneous,"FDA approval package document: Medical/Clinical Review 021481/S-000 Part 03, page:15 PDF 1579k",https://www.pharmapendium.com/browse/fda/Enfuvirtide/9c859d46bfd410da3c7c3fe0f16ead14?reference=15,2003.0,CC[CH](C)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](CC1=CNC=N1)NC(=O)[CH](NC(=O)[CH](CC(C)C)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=C(O)C=C1)NC(C)=O)[CH](C)O)[CH](C)CC)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CO)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(O)=O)C(=O)N[CH](CCCCN)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](C)C(=O)N[CH](CO)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC1=CNC2=CC=CC=C12)C(=O)N[CH](CC1=CC=CC=C1)C(N)=O
Entacapone,CCN(CC)C(=O)C(\C#N)=C\C1=CC(=C(O)C(O)=C1)N(=O)=O,Hepatitis,Human,-1.0,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 190k",https://www.pharmapendium.com/browse/ema/Entacapone/95b881b36cfd6684c32a38e0bc38ee50?reference=6,2020.0,CCN(CC)C(=O)C(\C#N)=C\C1=CC(=C(O)C(O)=C1)N(=O)=O
Entecavir,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](CO)C2=C)C(=O)N1,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021797/S-000, page:99 PDF 6640k",https://www.pharmapendium.com/browse/fda/Entecavir/4e8b214a689c08907da074b52f3b58a4?reference=99,2005.0,NC1=NC2=C(N=CN2[CH]2C[CH](O)[CH](CO)C2=C)C(=O)N1
