Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Ozanimod Hydrochloride,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,Hepatobiliary disorders,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209899/S-000 Part 03, page:19 PDF 10208k",https://www.pharmapendium.com/browse/fda/Ozanimod Hydrochloride/7164e6e8c274a00edb449ad7de1788ce?reference=19,2019.0,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[CH](NCCO)C2=CC=C1)C#N
Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Hepatobiliary disorders,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: Scientific Discussion, page:20 PDF 297k",https://www.pharmapendium.com/browse/ema/Pioglitazone Hydrochloride/7e2fe86f1eb5292bd0df81d1b7d3a5de?reference=20,2003.0,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
Pitolisant Hydrochloride,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,Hepatobiliary disorders,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 211150/S-000 Part 07, page:3 PDF 643k",https://www.pharmapendium.com/browse/fda/Pitolisant Hydrochloride/6a316bc010e68fb6aa45639b617b9d04?reference=3,2019.0,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1
Pralsetinib,CO[C@@]1(CC[C@@H](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1,Hepatobiliary disorders,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 214701/S-000 Part 13, page:2 PDF 2940k",https://www.pharmapendium.com/browse/fda/Pralsetinib/09433c7449b0df8ead2c76561230757d?reference=2,2020.0,CO[C]1(CC[CH](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[CH](C)C1=CC=C(N=C1)N1C=C(F)C=N1
Propranolol Hydrochloride,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,Hepatobiliary disorders,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/8171/2014; EMEA/H/C/002621/0000, page:60 PDF 1085k",https://www.pharmapendium.com/browse/ema/Propranolol Hydrochloride/f5541888a6562d91f0eb456c3d836fe8?reference=60,2014.0,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hepatobiliary disorders,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022145/S-036, page:22 PDF 7089k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/497bf54b9e47db14b6028bd72f0e693a?reference=22,2017.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Rifaximin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C2N=C2C=C(C)C=CN12,Hepatobiliary disorders,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022554/S-000 Part 05, page:1 PDF 1639k",https://www.pharmapendium.com/browse/fda/Rifaximin/c7ec7e1a2f6e200d49462097cf294c14?reference=1,2009.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C1=C2N=C2C=C(C)C=CN12
Rilpivirine Hydrochloride,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,Hepatobiliary disorders,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 202022/S-000 Part 04, page:232 PDF 6725k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/17ee873567907dca0321567a1dd412dd?reference=232,2010.0,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Risedronate Sodium,OC(CC1=CC=CN=C1)(P(O)(O)=O)P(O)([O-])=O,Hepatobiliary disorders,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022560/S-000, page:111 PDF 2023k",https://www.pharmapendium.com/browse/fda/Risedronate Sodium/037c9c4f4e5b4f7267ef989494f7dd23?reference=111,2009.0,OC(CC1=CC=CN=C1)(P(O)(O)=O)P(O)([O-])=O
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatobiliary disorders,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:60 PDF 1522k",https://www.pharmapendium.com/browse/ema/Rivaroxaban/f7df462dd06876f288288ba9d48e87d0?reference=60,2020.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rosuvastatin Calcium,CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,Hepatobiliary disorders,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 021366/S-010 Part 02, page:39 PDF 7895k",https://www.pharmapendium.com/browse/fda/Rosuvastatin Calcium/7e44b12dc2d51e53badbf45757689a3b?reference=39,2007.0,CC(C)C1=C(\C=C\[CH](O)C[CH](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1
Rotigotine,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,Hepatobiliary disorders,Human,-1.380211241711606,Repeated,Skin,"FDA approval package document: Approval Package 021829/S-002 Part 03, page:50 PDF 20849k",https://www.pharmapendium.com/browse/fda/Rotigotine/40ae7e590dda6d31a58c18d297f8d629?reference=50,2012.0,CCCN(CCC1=CC=CS1)[CH]1CCC2=C(O)C=CC=C2C1
Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,Hepatobiliary disorders,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207947/S-000 Part 05, page:5 PDF 601k",https://www.pharmapendium.com/browse/fda/Selexipag/0a014815d9b037d06801f9864d8abfcb?reference=5,2015.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
Simeprevir Sodium,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1,Hepatobiliary disorders,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205123/S-000 Part 10, page:4 PDF 2367k",https://www.pharmapendium.com/browse/fda/Simeprevir Sodium/9a86f96307265241c386c6f03cb2c531?reference=4,2013.0,[H][C]12C[C]1(NC(=O)[C]1([H])C[CH](C[C]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1
Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,Hepatobiliary disorders,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:15 PDF 705k",https://www.pharmapendium.com/browse/ema/Sunitinib/95d35eea3df7c71029f241d18fa5927a?reference=15,2021.0,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C
Telavancin Hydrochloride,CCCCCCCCCCNCCN[C@@]1(C)C[C@@H](O[C@@H](C)[C@H]1O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=C2OC3=C(Cl)C=C(C=C3)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]3C(=O)N[C@H]4C(=O)N[C@@H]([C@H](O)C5=CC=C(OC1=CC3=C2)C(Cl)=C5)C(=O)N[C@H](C(O)=O)C1=C(C(O)=C(CNCP(O)(O)=O)C(O)=C1)C1=C(O)C=CC4=C1,Hepatobiliary disorders,Human,-1.0,Repeated,Intravenous,"EMA approval document: Assessment Report EMEA/H/C/1240, page:85 PDF 3498k",https://www.pharmapendium.com/browse/ema/Telavancin Hydrochloride/9edf01f3eed420fc7024214f5012390f?reference=85,2011.0,CCCCCCCCCCNCCN[C]1(C)C[CH](O[CH](C)[CH]1O)O[CH]1[CH](O)[CH](O)[CH](CO)O[CH]1OC1=C2OC3=C(Cl)C=C(C=C3)[CH](O)[CH](NC(=O)[CH](CC(C)C)NC)C(=O)N[CH](CC(N)=O)C(=O)N[CH]3C(=O)N[CH]4C(=O)N[CH]([CH](O)C5=CC=C(OC1=CC3=C2)C(Cl)=C5)C(=O)N[CH](C(O)=O)C1=C(C(O)=C(CNCP(O)(O)=O)C(O)=C1)C1=C(O)C=CC4=C1
Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,Hepatobiliary disorders,Human,-3.255272505103306,Repeated,Oral,"EMA approval document: Assessment Report EMEA/H/C/000713/R/0023; EMA/CHMP/295078/2012, page:31 PDF 1244k",https://www.pharmapendium.com/browse/ema/Telbivudine/26bec684eea0144300281c5bae47a7f4?reference=31,2012.0,CC1=CN([CH]2C[CH](O)[CH](CO)O2)C(=O)NC1=O
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatobiliary disorders,Human,-0.8450980400142568,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:8 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=8,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Testosterone,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H],Hepatobiliary disorders,Human,-0.47712125471966244,Repeated,Intranasal,"FDA approval package document: Medical/Clinical Review 205488/S-000 Part 07, page:20 PDF 587k",https://www.pharmapendium.com/browse/fda/Testosterone/008e608a6ec60acc2be6957f29d58ccb?reference=20,2013.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[CH](O)CC[C]21[H]
Testosterone Undecanoate,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@H](CC[C@@]21[H])OC(=O)CCCCCCCCCC,Hepatobiliary disorders,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206089/S-000 Part 13, page:16 PDF 8447k",https://www.pharmapendium.com/browse/fda/Testosterone Undecanoate/1a40d6da5c21b411d04254527c4ec3f0?reference=16,2014.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[CH](CC[C]21[H])OC(=O)CCCCCCCCCC
Tiotropium Bromide,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@H](C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,Hepatobiliary disorders,Human,-1.255272505103306,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 021936/S-000 Part 02, page:84 PDF 15819k",https://www.pharmapendium.com/browse/fda/Tiotropium Bromide/8d1ee12dc3aff2bfbea47dd903974707?reference=84,2008.0,[H][C]12O[C]1([H])[C]1([H])C[CH](C[C]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
Tivozanib Hydrochloride,COC1=C(OC)C=C2C(OC3=CC=C(NC(=O)NC4=NOC(C)=C4)C(Cl)=C3)=CC=NC2=C1,Hepatobiliary disorders,Human,-1.5314789170422551,Repeated,Oral,"FDA approval package document: Label 212904/S-001, page:10 PDF 539k",https://www.pharmapendium.com/browse/fda/Tivozanib Hydrochloride/18322356090762875a6c6e34c4deeb4c?reference=10,2021.0,COC1=C(OC)C=C2C(OC3=CC=C(NC(=O)NC4=NOC(C)=C4)C(Cl)=C3)=CC=NC2=C1
Vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=CC=C(Br)C=C3F)C2=C1,Hepatobiliary disorders,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Assessment Report EMA/128076/2012, page:64 PDF 605k",https://www.pharmapendium.com/browse/ema/Vandetanib/8315ea018b90941332eea8e06dcd3ec3?reference=64,2011.0,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=CC=C(Br)C=C3F)C2=C1
Vilazodone Hydrochloride,NC(=O)C1=CC2=C(O1)C=C(C=C2)N1CCN(CCCCC2=CNC3=CC=C(C=C23)C#N)CC1,Hepatobiliary disorders,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022567/S-000 Part 03, page:13 PDF 428k",https://www.pharmapendium.com/browse/fda/Vilazodone Hydrochloride/3dafef44160fd07d9b436517602419ca?reference=13,2010.0,NC(=O)C1=CC2=C(O1)C=C(C=C2)N1CCN(CCCCC2=CNC3=CC=C(C=C23)C#N)CC1
Vildagliptin,[H][C@]12C[C@]3([H])C[C@](O)(C1)C[C@](C2)(C3)NCC(=O)N1CCC[C@@H]1C#N,Hepatobiliary disorders,Human,-1.6989700043360187,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/565928/2012; EMEA/H/C/xxxx/WS/0257, page:31 PDF 889k",https://www.pharmapendium.com/browse/ema/Vildagliptin/86030735672e179fe0622145c47fd5b3?reference=31,2012.0,[H][C]12C[C]3([H])C[C](O)(C1)C[C](C2)(C3)NCC(=O)N1CCC[CH]1C#N
Vismodegib,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1,Hepatobiliary disorders,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203388/S-000 Part 06, page:7 PDF 3099k",https://www.pharmapendium.com/browse/fda/Vismodegib/6c5becf2e60faac7e72d44ae17b7281f?reference=7,2012.0,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1
