Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Ofloxacin,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Cholestasis,Human,-0.6020599913279624,Repeated,Ocular,"FDA approval package document: Approval Package 019921/S-002, S-003 Part 02, page:53 PDF 6725k",https://www.pharmapendium.com/browse/fda/Ofloxacin/06e91db65808d9b5cfe279299ecb0a18?reference=53,1993.0,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Cholestasis,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 362k",https://www.pharmapendium.com/browse/ema/Olanzapine/0b984055cecd3479ce4757f6aea84b40?reference=5,2021.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Omeprazole,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Cholestasis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 21, page:45 PDF 6127k",https://www.pharmapendium.com/browse/fda/Omeprazole/1f18354d13e32eec8cbbb691e34fed35?reference=45,1990.0,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Cholestasis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 022056/S-000, page:11 PDF 2266k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/c3fb9402da19707d4ab213bad3649554?reference=11,,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Oxycodone Hydrochloride,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1(O)CCC2=O,Cholestasis,Human,-2.806179973983887,Repeated,Oral,"FDA approval package document: Label 022272/S-014 Part 01, page:14 PDF 347k",https://www.pharmapendium.com/browse/fda/Oxycodone Hydrochloride/b57612a4c34720a330e30805107a6275?reference=14,2013.0,[H][C]12OC3=C(OC)C=CC4=C3[C]11CCN(C)[CH](C4)[C]1(O)CCC2=O
Pantoprazole Sodium,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1,Cholestasis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020987/S-007, page:36 PDF 1373k",https://www.pharmapendium.com/browse/fda/Pantoprazole Sodium/fc792609ea1639d725d409fa83f0f250?reference=36,2002.0,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1
Penicillamine,CC(C)(S)[C@H](N)C(O)=O,Cholestasis,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 019853/S-012 Part 02, page:8 PDF 3211k",https://www.pharmapendium.com/browse/fda/Penicillamine/bcf233dfb3d503a17a4ca97834344678?reference=8,2004.0,CC(C)(S)[CH](N)C(O)=O
Pexidartinib Hydrochloride,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,Cholestasis,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 211810/S-000 Part 07, page:42 PDF 855k",https://www.pharmapendium.com/browse/fda/Pexidartinib Hydrochloride/b8014b9a95e2f8615062ebf1f04be996?reference=42,2019.0,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Cholestasis,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: ANNEX I, page:10 PDF 591k",https://www.pharmapendium.com/browse/ema/Posaconazole/0cf742aa433cd6743730c864be18924d?reference=10,2016.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Proguanil Hydrochloride,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,Cholestasis,Human,-0.7781512503836436,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Ann. Pharmacother.; VOL 32 ISS Oct 1998, P1023-1025, (REF 9)   ---   JOURNAL:Annals of Pharmacotherpy   PAGES:1023   VOLUME:32",,1998.0,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Cholestasis,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Approval Package 203085/S-007 Part 02, page:13 PDF 4415k",https://www.pharmapendium.com/browse/fda/Regorafenib/026d8fc72a2854bedeae72aaf2cf5906?reference=13,2016.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,Cholestasis,Human,-2.0,Repeated,Intravenous,"EMA approval document: Public Assessment Report, page:150 PDF 5413k",https://www.pharmapendium.com/browse/ema/Remdesivir/29484e8f593af0a4f0b7e224d45ebbd2?reference=150,2020.0,CCC(CC)COC(=O)[CH](C)N[P](=O)(OC[CH]1O[C](C#N)([CH](O)[CH]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
Riluzole,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,Cholestasis,Human,-2.0,Repeated,Oral,"EMA approval document: Scientific Discussion, page:11 PDF 129k",https://www.pharmapendium.com/browse/ema/Riluzole/2fdd9339a096dccfb4bff884eb25d66e?reference=11,2004.0,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Cholestasis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 02, page:4 PDF 2110k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/89baeace45e27c62f8f6a207f9355b2d?reference=4,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rufinamide,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,Cholestasis,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: Assessment Report EMA/491276/2018; EMEA/H/C/000660/II/0045, page:83 PDF 4033k",https://www.pharmapendium.com/browse/ema/Rufinamide/fc098c16b2c5858fc04c72f24aac15a8?reference=83,2018.0,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
Saquinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C3C=CC=CC3=N1)[C@@H](C2)C(=O)NC(C)(C)C,Cholestasis,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020828/S-000 Part 02, page:18 PDF 2254k",https://www.pharmapendium.com/browse/fda/Saquinavir/4045cc38d98ff9cbac7aa47b8703ba3b?reference=18,1997.0,[H][C]12CCCC[C]1([H])CN(C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)[CH](CC(N)=O)NC(=O)C1=CC=C3C=CC=CC3=N1)[CH](C2)C(=O)NC(C)(C)C
Stanozolol,[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@@]4(C)[C@@]3([H])CC[C@]4(C)O)[C@@]1(C)CC1=C(C2)NN=C1,Cholestasis,Human,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Stanozolol-0026b   ---   JOURNAL:British Medical Journal   PAGES:612   VOLUME:294,,1987.0,[H][C]12CC[C]3([H])[C]([H])(CC[C]4(C)[C]3([H])CC[C]4(C)O)[C]1(C)CC1=C(C2)NN=C1
Stiripentol,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1,Cholestasis,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206709/S-000; 207223/S-000 Part 01, page:173 PDF 2233k",https://www.pharmapendium.com/browse/fda/Stiripentol/2fa86c5ab0867c548d9f0e4245ea5508?reference=173,2018.0,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Cholestasis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 14, page:43 PDF 9336k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/5ca35442c7a6262bcfb861e4be5ed2ab?reference=43,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Cholestasis,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: ANNEX I, page:13 PDF 363k",https://www.pharmapendium.com/browse/ema/Tacrolimus/ddd3b1dc3f5b88ac9eef8ad12572c596?reference=13,2020.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Cholestasis,Human,-0.8450980400142568,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:79 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=79,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Ticlopidine Hydrochloride,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,Cholestasis,Human,-2.3979400086720375,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Clopidogrel Besilate394.full   ---   DOI:10.7326/0003-4819-129-5-199809010-00009   JOURNAL:Annals of Internal Medicine   PAGES:394   VOLUME:129,http://dx.doi.org/10.7326/0003-4819-129-5-199809010-00009,1998.0,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
Tigecycline,[H][C@@]12CC3=C(C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C,Cholestasis,Human,-2.0,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 211158/S-000, page:7 PDF 1264k",https://www.pharmapendium.com/browse/fda/Tigecycline/bb84822634f11b4b9e106fa84d0dbfd5?reference=7,2018.0,[H][C]12CC3=C(C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2)C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Cholestasis,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:6 PDF 728k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/fadd8cf1a4115fd6ce090d88629487af?reference=6,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Trazodone Hydrochloride,ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,Cholestasis,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Label 022411/S-000, page:11 PDF 1121k",https://www.pharmapendium.com/browse/fda/Trazodone Hydrochloride/a511d30aeae8c87a776cb787b11bb761?reference=11,2010.0,ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
Triazolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,Cholestasis,Human,-1.3979400086720377,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Triazolam-0057   ---   DOI:10.1136/pgmj.57.673.730   JOURNAL:Postgraduate Medical Journal   PAGES:730   VOLUME:57,http://dx.doi.org/10.1136/pgmj.57.673.730,1981.0,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,Cholestasis,Human,-2.9822712330395684,Repeated,Oral,"EMA approval document: Assessment Report EMA/200986/2012; EMEA/H/C/002409, page:78 PDF 1852k",https://www.pharmapendium.com/browse/ema/Vemurafenib/3f4e6b934f558fc729afc31971243828?reference=78,2011.0,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
Vigabatrin,NC(CCC(O)=O)C=C,Cholestasis,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Label 020427/S-000, page:15 PDF 2454k",https://www.pharmapendium.com/browse/fda/Vigabatrin/fb7a2d2ef7a099dfe4730b88a5a91ea4?reference=15,2009.0,NC(CCC(O)=O)C=C
Vismodegib,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1,Cholestasis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203388/S-000 Part 05, page:2 PDF 3891k",https://www.pharmapendium.com/browse/fda/Vismodegib/bd7fd457ff1c4214c257ac8307d96b83?reference=2,2012.0,CS(=O)(=O)C1=CC=C(C(=O)NC2=CC=C(Cl)C(=C2)C2=CC=CC=N2)C(Cl)=C1
Voglibose,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,Cholestasis,Human,-1.591064607026499,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: Voglibose09   ---   DOI:10.2169/internalmedicine.40.484   JOURNAL:Internal Medicine   PAGES:484   VOLUME:40,http://dx.doi.org/10.2169/internalmedicine.40.484,2001.0,OCC(CO)N[CH]1C[C](O)(CO)[CH](O)[CH](O)[CH]1O
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Cholestasis,Human,-1.0791812460476249,Repeated,Oral,"FDA approval package document: Approval Package 021266/S-009, 021267/S-009, 021630/S-003 Part 03, page:5 PDF 309k",https://www.pharmapendium.com/browse/fda/Voriconazole/6bf2dd491c6903c4f6aa215436a65f75?reference=5,2004.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
