Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Hydromorphone Hydrochloride,[H][C@]12CCC(=O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4O,Hepatomegaly,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Printed Labeling 021044/S-000, page:19 PDF 1633k",https://www.pharmapendium.com/browse/fda/Hydromorphone Hydrochloride/e205dd35bf555afc3333e8974a0838fb?reference=19,2004.0,[H][C]12CCC(=O)[CH]3OC4=C5C(C[CH]1N(C)CC[C]235)=CC=C4O
Ipratropium Bromide,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,Hepatomegaly,Human,-1.6020599913279623,Repeated,Inhalation,"FDA approval package document: Approval Package 019085/S-001, S-002, S-003, S-004, S-005, S-006, S-007, S-008, S-010, S-011, S-012, S-013 Part 08, page:8 PDF 3643k",https://www.pharmapendium.com/browse/fda/Ipratropium Bromide/c9082584a5fb05c06ecde0e643fcd3f3?reference=8,1985.0,CC(C)[N+]1(C)[CH]2CC[CH]1C[CH](C2)OC(=O)C(CO)C1=CC=CC=C1
Isradipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,Hepatomegaly,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 019546/S-000 Part 13, page:2 PDF 1383k",https://www.pharmapendium.com/browse/fda/Isradipine/457ececefd9a3fcf20e44c38a6698e73?reference=2,1990.0,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatomegaly,Human,-2.6020599913279625,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 020657/S-004, S-005; 020966/S-001, S-003, S-004 Part 01, page:6 PDF 1494k",https://www.pharmapendium.com/browse/fda/Itraconazole/f757015e21f042157fa3f0de06461b06?reference=6,2000.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hepatomegaly,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020564/S-007; 020596/S-007, page:39 PDF 5988k",https://www.pharmapendium.com/browse/fda/Lamivudine/1e335790d3e8b195c7aa471822327bc1?reference=39,1999.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatomegaly,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020905/S-000 Part 02, page:18 PDF 1494k",https://www.pharmapendium.com/browse/fda/Leflunomide/561bf44b5b0cb12e901266599c64bbe8?reference=18,1998.0,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O,Hepatomegaly,Human,-3.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021035, page:65 PDF 3117k",https://www.pharmapendium.com/browse/fda/Levetiracetam/03d6b5e8161990580f1e2daa4505b7b4?reference=65,1999.0,CC[CH](N1CCCC1=O)C(N)=O
Lisinopril,[H][C@]1(CCCN1C(=O)[C@H](CCCCN)N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(O)=O,Hepatomegaly,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 019777/S-007, S-010, S-014, S-016, S-019, S-021, S-022, S-023, S-024, S-025; 019888/S-007, S-009, S-014, S-021; 019558 Part 18, page:18 PDF 3928k",https://www.pharmapendium.com/browse/fda/Lisinopril/5065f703a5236d6af5315bf1cf7784d4?reference=18,1988.0,[H][C]1(CCCN1C(=O)[CH](CCCCN)N[CH](CCC1=CC=CC=C1)C(O)=O)C(O)=O
Lorcaserin Hydrochloride,C[C@H]1CNCCC2=CC=C(Cl)C=C12,Hepatomegaly,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022529/S-000 Part 03, page:4 PDF 637k",https://www.pharmapendium.com/browse/fda/Lorcaserin Hydrochloride/6fe74588188e0b91f4691d843e3f75bc?reference=4,2012.0,C[CH]1CNCCC2=CC=C(Cl)C=C12
Megestrol Acetate,[H][C@]12CC[C@@]3(C)[C@@]([H])(CC[C@]3(OC(C)=O)C(C)=O)[C@]1([H])C=C(C)C1=CC(=O)CC[C@]21C,Hepatomegaly,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 020264/S-000, page:8 PDF 5214k",https://www.pharmapendium.com/browse/fda/Megestrol Acetate/6ee6c06847a5f3c872a7cc10ed035fe4?reference=8,1993.0,[H][C]12CC[C]3(C)[C]([H])(CC[C]3(OC(C)=O)C(C)=O)[C]1([H])C=C(C)C1=CC(=O)CC[C]21C
Meropenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hepatomegaly,Human,-1.6020599913279623,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 050706 Part 01, page:59 PDF 1762k",https://www.pharmapendium.com/browse/fda/Meropenem/8689edba7eb79a6ba0d9b762d4e6c125?reference=59,1996.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)N(C)C)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Methylprednisolone,[H][C@@]12C[C@H](C)C3=CC(=O)C=C[C@]3(C)[C@@]1([H])[C@@H](O)C[C@@]1(C)[C@@]2([H])CC[C@]1(O)C(=O)CO,Hepatomegaly,Human,-1.5563025007672873,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: dexamethasone-0163   ---   DOI:10.1097/00000658-196706000-00017   JOURNAL:Annals of Surgery   PAGES:1023   VOLUME:165,http://dx.doi.org/10.1097/00000658-196706000-00017,1967.0,[H][C]12C[CH](C)C3=CC(=O)C=C[C]3(C)[C]1([H])[CH](O)C[C]1(C)[C]2([H])CC[C]1(O)C(=O)CO
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatomegaly,Human,-2.3010299956639813,Repeated,Intravenous,"EMA approval document: Public Assessment Report EMA/598388/2011; EMEA/H/C/000734, page:3 PDF 80k",https://www.pharmapendium.com/browse/ema/Micafungin Sodium/21e1db37797fd0616d50424edc649139?reference=3,2011.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Nefazodone Hydrochloride,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,Hepatomegaly,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical Officer Review 020152, page:16 PDF 856k",https://www.pharmapendium.com/browse/fda/Nefazodone Hydrochloride/8648c67ebdabd8abff37f7ff3923ff95?reference=16,1994.0,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatomegaly,Human,-1.146128035678238,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020933/S-206, page:35 PDF 1893k",https://www.pharmapendium.com/browse/fda/Nevirapine/5d5ff6524cb40da5f9e551a900aa46da?reference=35,2008.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nifurtimox,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)N(=O)=O,Hepatomegaly,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 213464/S-000 Part 11, page:16 PDF 1328k",https://www.pharmapendium.com/browse/fda/Nifurtimox/e9d4eb0685abf6ace1b8ed30e239e58d?reference=16,2020.0,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)N(=O)=O
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hepatomegaly,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 022068/S-000, page:10 PDF 326k",https://www.pharmapendium.com/browse/fda/Nilotinib Hydrochloride Monohydrate/f322685b508d762bb135f8a217a6a292?reference=10,2007.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nitisinone,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O,Hepatomegaly,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Scientific Discussion, page:23 PDF 329k",https://www.pharmapendium.com/browse/ema/Nitisinone/0c62cb3e775fc7a38d518fdb19f3281d?reference=23,2005.0,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O
Obeticholic Acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Hepatomegaly,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207999/S-000 Part 04, page:66 PDF 18785k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/fd9575acfa8e5dadbfa0aa39e5adfd26?reference=66,2016.0,[H][C]1(CC[C]2([H])[C]3([H])[CH](O)[CH](CC)[C]4([H])C[CH](O)CC[C]4(C)[C]3([H])CC[C]12C)[CH](C)CCC(O)=O
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Hepatomegaly,Human,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: eszopiclone_i1523-5998-9-6-468   ---   DOI:10.4088/PCC.v09n0611e   JOURNAL:Primary Care Companion to the Journal of Clinical Psychiatry   PAGES:468   VOLUME:9,http://dx.doi.org/10.4088/PCC.v09n0611e,2007.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Olaparib,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,Hepatomegaly,Human,-2.6020599913279625,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/789139/2014; EMEA/H/C/003726/0000, page:146 PDF 3649k",https://www.pharmapendium.com/browse/ema/Olaparib/4a8bb43cae260418da7bc88978d36d6d?reference=146,2014.0,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatomegaly,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:43 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=43,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatomegaly,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021014/S-000 Part 06, page:28 PDF 1647k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/44b120c1ccabb76ebd73a0eb1292f6c2?reference=28,1999.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Para-Aminosalicylic Sodium,NC1=CC(O)=C(C=C1)C([O-])=O,Hepatomegaly,Human,-4.176091259055681,Repeated,Oral,"FDA approval package document: Approval Package 006924, page:5 PDF 701k",https://www.pharmapendium.com/browse/fda/Para-Aminosalicylic Sodium/b2f51097a8a69bf801b952d56bf1bdf9?reference=5,,NC1=CC(O)=C(C=C1)C([O-])=O
Phenindione,O=C1C(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1,Hepatomegaly,Human,-0.6020599913279624,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Phenindione-0051   ---   DOI:10.1136/pgmj.46.537.452   JOURNAL:Postgraduate Medical Journal   PAGES:452   VOLUME:46,http://dx.doi.org/10.1136/pgmj.46.537.452,1970.0,O=C1C(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1
Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatomegaly,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 008762/S-039 Part 01, page:12 PDF 427k",https://www.pharmapendium.com/browse/fda/Phenytoin/f663eb919dfb8c88d5bfb73c9391cea1?reference=12,2011.0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatomegaly,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: ANNEX I, page:11 PDF 277k",https://www.pharmapendium.com/browse/ema/Posaconazole/e50e7cb22d5e0b8ad6c3a5f7f0fda6d4?reference=11,2019.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Practolol,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,Hepatomegaly,Human,-0.6020599913279624,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: Practolol-0029a   ---   JOURNAL:British Medical Journal   PAGES:1591   VOLUME:1,,1978.0,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
Prednisolone Acetate,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])[C@@H](O)C[C@@]1(C)[C@@]2([H])CC[C@]1(O)C(=O)COC(C)=O,Hepatomegaly,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 022067/S-000, page:10 PDF 1568k",https://www.pharmapendium.com/browse/fda/Prednisolone Acetate/8ea00619e18769f33a003dcaa99bb8bd?reference=10,2008.0,[H][C]12CCC3=CC(=O)C=C[C]3(C)[C]1([H])[CH](O)C[C]1(C)[C]2([H])CC[C]1(O)C(=O)COC(C)=O
Pretomanid,FC(F)(F)OC1=CC=C(CO[C@@H]2COC3=NC(=CN3C2)N(=O)=O)C=C1,Hepatomegaly,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:8 PDF 306k",https://www.pharmapendium.com/browse/ema/Pretomanid/b1f2d25a3bc79a74ac5a0f45b4aaffc4?reference=8,2021.0,FC(F)(F)OC1=CC=C(CO[CH]2COC3=NC(=CN3C2)N(=O)=O)C=C1
Propafenone Hydrochloride,CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1,Hepatomegaly,Human,-2.6283889300503116,Repeated,Oral,"FDA approval package document: Approval Package 078540/S-000 Part 02, page:2 PDF 5480k",https://www.pharmapendium.com/browse/fda/Propafenone Hydrochloride/f98c677e21bae86bcc905200b9c20053?reference=2,2010.0,CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hepatomegaly,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022145/S-000 Part 01, page:9 PDF 6696k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/af40780e21e1a3c69e5027a0fcf4730c?reference=9,2007.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Hepatomegaly,Human,-3.146128035678238,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 831k",https://www.pharmapendium.com/browse/ema/Ribavirin/5f3d429ef85eca746a2b1385496d70be?reference=12,2019.0,NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O
Rifampin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C2O,Hepatomegaly,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 050429, page:6 PDF 4018k",https://www.pharmapendium.com/browse/fda/Rifampin/4c395f8c75dbc0cabc0e90e4b0ff0d05?reference=6,1971.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(\C=N\N1CCN(C)CC1)=C2O
Rilpivirine Hydrochloride,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,Hepatomegaly,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202022/S-000, page:52 PDF 1064k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/9ced65a4af087352a74203f63a45eb54?reference=52,2011.0,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatomegaly,Human,-1.6989700043360187,Repeated,Intramuscular,"FDA approval package document: Label 021346/S-013, page:28 PDF 1117k",https://www.pharmapendium.com/browse/fda/Risperidone/0c7946c7391b69ddee75d111e62bc4b5?reference=28,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Hepatomegaly,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022417/S-000 Part 02, page:9 PDF 498k",https://www.pharmapendium.com/browse/fda/Ritonavir/81d349aaf1454ff3583b166d875aa40c?reference=9,2009.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatomegaly,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 11, page:15 PDF 1277k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/22668afef4e02bd5e7a779c5d2e7f698?reference=15,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Simeprevir Sodium,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1,Hepatomegaly,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205123/S-000 Part 11, page:10 PDF 2371k",https://www.pharmapendium.com/browse/fda/Simeprevir Sodium/edcc84fc86e3aa2b7352c0d0b89a028d?reference=10,2013.0,[H][C]12C[C]1(NC(=O)[C]1([H])C[CH](C[C]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1
Stavudine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Hepatomegaly,Human,-1.6020599913279623,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 3068k",https://www.pharmapendium.com/browse/ema/Stavudine/6ad9975c57fd1d005f31eb302771e254?reference=7,2020.0,CC1=CN([CH]2O[CH](CO)C=C2)C(=O)NC1=O
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Hepatomegaly,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 14, page:39 PDF 9336k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/5ca35442c7a6262bcfb861e4be5ed2ab?reference=39,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,Hepatomegaly,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 1429k",https://www.pharmapendium.com/browse/ema/Telbivudine/50b1da09a195e21cc9e64c8dfd81f81b?reference=4,2018.0,CC1=CN([CH]2C[CH](O)[CH](CO)O2)C(=O)NC1=O
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatomegaly,Human,-0.8450980400142568,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:75 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=75,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Testosterone,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H],Hepatomegaly,Human,-0.47712125471966244,Repeated,Intranasal,"FDA approval package document: Medical/Clinical Review 205488/S-000 Part 07, page:20 PDF 587k",https://www.pharmapendium.com/browse/fda/Testosterone/008e608a6ec60acc2be6957f29d58ccb?reference=20,2013.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[CH](O)CC[C]21[H]
Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,Hepatomegaly,Human,-0.3010299956639812,Repeated,Intravenous,"EMA approval document: Assessment Report EMEA/H/C/001046, page:53 PDF 672k",https://www.pharmapendium.com/browse/ema/Thiotepa/c1684ffe2ec2ab818791ab1cdf48fbea?reference=53,2009.0,S=P(N1CC1)(N1CC1)N1CC1
Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O,Hepatomegaly,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021618/S-000; 021681/S-000; 021682/S-000 Part 02, page:2 PDF 1319k",https://www.pharmapendium.com/browse/fda/Tinidazole/60472a8127920a85ce442284082b0a7a?reference=2,2004.0,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O
Topiramate,[H][C@@]12OC(C)(C)O[C@]1(COS(N)(=O)=O)OC[C@H]1OC(C)(C)O[C@@H]21,Hepatomegaly,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 020505/S-018 Part 10, page:29 PDF 6374k",https://www.pharmapendium.com/browse/fda/Topiramate/c75d7064dfab18b263945d8305d4279f?reference=29,2005.0,[H][C]12OC(C)(C)O[C]1(COS(N)(=O)=O)OC[CH]1OC(C)(C)O[CH]21
Tramadol Hydrochloride,COC1=CC(=CC=C1)[C@]1(O)CCCC[C@H]1CN(C)C,Hepatomegaly,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021692/S-000 Part 02, page:9 PDF 5205k",https://www.pharmapendium.com/browse/fda/Tramadol Hydrochloride/d2a5679d545f096ba91718548798ddd4?reference=9,2004.0,COC1=CC(=CC=C1)[C]1(O)CCCC[CH]1CN(C)C
Vigabatrin,NC(CCC(O)=O)C=C,Hepatomegaly,Human,-3.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020427/S-000 Part 06, page:57 PDF 6387k",https://www.pharmapendium.com/browse/fda/Vigabatrin/150f09a447bc03963ea33ba49100971a?reference=57,2009.0,NC(CCC(O)=O)C=C
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatomegaly,Human,-0.9030899869919435,Repeated,Intravenous,"EMA approval document: ANNEX I, page:18 PDF 517k",https://www.pharmapendium.com/browse/ema/Voriconazole/d9fc206768deb319740316a7dd18ee25?reference=18,2020.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,Hepatomegaly,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical Officer Review 020547, page:64 PDF 2594k",https://www.pharmapendium.com/browse/fda/Zafirlukast/2cb7183d95694b6622ca01cb9e9fda48?reference=64,1999.0,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,Hepatomegaly,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 020199 Part 11, page:9 PDF 6994k",https://www.pharmapendium.com/browse/fda/Zalcitabine/a23abfaff31eeb2231f8321ed61f5a7c?reference=9,1992.0,NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1
Zidovudine,CC1=CN([C@H]2C[C@H](N=N#N)[C@@H](CO)O2)C(=O)NC1=O,Hepatomegaly,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 019910/S-033, page:18 PDF 976k",https://www.pharmapendium.com/browse/fda/Zidovudine/2122690f4b16c6b4984834d2b8e74c47?reference=18,2008.0,CC1=CN([CH]2C[CH](N=N#N)[CH](CO)O2)C(=O)NC1=O
