Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Pravastatin Sodium,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Hepatic steatosis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-050, page:6 PDF 4062k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/108a6de2bc9734d7224a77deebc2b034?reference=6,2002.0,[H][C]12[CH](C[CH](O)C=C1C=C[CH](C)[CH]2CC[CH](O)C[CH](O)CC([O-])=O)OC(=O)[CH](C)CC
Pregabalin,CC(C)C[C@H](CN)CC(O)=O,Hepatic steatosis,Human,-2.8195439355418688,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209501/S-000 Part 07, page:2 PDF 843k",https://www.pharmapendium.com/browse/fda/Pregabalin/9db87ebef7146a359e29373a681a2064?reference=2,2017.0,CC(C)C[CH](CN)CC(O)=O
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Hepatic steatosis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020973, page:75 PDF 3861k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/cd5324d145f95f7fb7f9add29725eb72?reference=75,1999.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hepatic steatosis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022145/S-000 Part 01, page:80 PDF 6696k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/af40780e21e1a3c69e5027a0fcf4730c?reference=80,2007.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatic steatosis,Human,-1.6989700043360187,Repeated,Intramuscular,"FDA approval package document: Label 021346/S-013, page:28 PDF 1117k",https://www.pharmapendium.com/browse/fda/Risperidone/0c7946c7391b69ddee75d111e62bc4b5?reference=28,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatic steatosis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 01, page:65 PDF 1333k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/bc6e880b062db2c78b661508027015fd?reference=65,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Ropinirole Hydrochloride,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2,Hepatic steatosis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 020658/S-013 Part 02, page:34 PDF 8037k",https://www.pharmapendium.com/browse/fda/Ropinirole Hydrochloride/c0b3a423bad73c45743dfe9fe93bfb48?reference=34,2005.0,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2
Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,Hepatic steatosis,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207947/S-000 Part 05, page:18 PDF 601k",https://www.pharmapendium.com/browse/fda/Selexipag/0a014815d9b037d06801f9864d8abfcb?reference=18,2015.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
Stavudine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Hepatic steatosis,Human,-1.6020599913279623,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 3068k",https://www.pharmapendium.com/browse/ema/Stavudine/6ad9975c57fd1d005f31eb302771e254?reference=7,2020.0,CC1=CN([CH]2O[CH](CO)C=C2)C(=O)NC1=O
Sulfadimethoxine,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,Hepatic steatosis,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Review 011766 Part 05, page:14 PDF 3038k",https://www.pharmapendium.com/browse/fda/Sulfadimethoxine/129b82170dddeddccb03dd9026a116d9?reference=14,1968.0,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hepatic steatosis,Human,-1.2304489213782739,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206406/S-000 Part 02, page:8 PDF 654k",https://www.pharmapendium.com/browse/fda/Tacrolimus/c30840afd922a7b9861d9e52eb63613c?reference=8,2014.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,Hepatic steatosis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022154/S-000 Part 02, page:52 PDF 6048k",https://www.pharmapendium.com/browse/fda/Telbivudine/3503c73eba7bc95acbe717f48fd3a582?reference=52,2009.0,CC1=CN([CH]2C[CH](O)[CH](CO)O2)C(=O)NC1=O
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatic steatosis,Human,-1.146128035678238,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:90 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=90,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Ticagrelor,CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1,Hepatic steatosis,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/18297/2016; EMEA/H/C/001241/0029/G, page:51 PDF 2720k",https://www.pharmapendium.com/browse/ema/Ticagrelor/934524cbaa3f43fa88f07c6ad808e107?reference=51,2015.0,CCCSC1=NC(N[CH]2C[CH]2C2=CC=C(F)C(F)=C2)=C2N=NN([CH]3C[CH](OCCO)[CH](O)[CH]3O)C2=N1
Tipranavir,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1,Hepatic steatosis,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022292/S-000; 021814/S-005, page:8 PDF 781k",https://www.pharmapendium.com/browse/fda/Tipranavir/e64bd5097e32bb239dcfdbb10f33afad?reference=8,2008.0,CCC[C]1(CCC2=CC=CC=C2)CC(O)=C([CH](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1
Topiramate,[H][C@@]12OC(C)(C)O[C@]1(COS(N)(=O)=O)OC[C@H]1OC(C)(C)O[C@@H]21,Hepatic steatosis,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 020505/S-018 Part 10, page:28 PDF 6374k",https://www.pharmapendium.com/browse/fda/Topiramate/c75d7064dfab18b263945d8305d4279f?reference=28,2005.0,[H][C]12OC(C)(C)O[C]1(COS(N)(=O)=O)OC[CH]1OC(C)(C)O[CH]21
Trandolapril,[H][C@]12CCCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatic steatosis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020528/S-001 Part 02, page:14 PDF 1012k",https://www.pharmapendium.com/browse/fda/Trandolapril/281895f55f444bcb4024286951c134cb?reference=14,1996.0,[H][C]12CCCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Hepatic steatosis,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/78409/2021; EMEA/H/C/005263/0000, page:115 PDF 7669k",https://www.pharmapendium.com/browse/ema/Tucatinib/9853a892aaf187403450ff694ca2cbcd?reference=115,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
Upadacitinib,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,Hepatic steatosis,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 211675/S-000 Part 05, page:7 PDF 751k",https://www.pharmapendium.com/browse/fda/Upadacitinib/3c6ce3b9a18f071202ec95401c9d4de8?reference=7,2019.0,CC[CH]1CN(C[CH]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F
Venlafaxine Hydrochloride,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,Hepatic steatosis,Human,-2.574031267727719,Repeated,Oral,"FDA approval package document: Approval Package 076565/S-000 Part 01, page:12 PDF 430k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/5cd234a6c0473f68efdb6f0cc83b8642?reference=12,2010.0,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Zidovudine,CC1=CN([C@H]2C[C@H](N=N#N)[C@@H](CO)O2)C(=O)NC1=O,Hepatic steatosis,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 022294/S-000, page:10 PDF 1706k",https://www.pharmapendium.com/browse/fda/Zidovudine/70ff07f13b40ebc73f6eb329d66c9777?reference=10,2009.0,CC1=CN([CH]2C[CH](N=N#N)[CH](CO)O2)C(=O)NC1=O
Ziprasidone Hydrochloride,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12,Hepatic steatosis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020825/S-021; 020919/S-012, page:29 PDF 4127k",https://www.pharmapendium.com/browse/fda/Ziprasidone Hydrochloride/7d8ee6172d21b6fea5f9a04021d4e70e?reference=29,2007.0,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12
