Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Jaundice cholestatic,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Label 020945/S-026; 020659/S-047, page:30 PDF 2773k",https://www.pharmapendium.com/browse/fda/Ritonavir/4b27276f9cf53709b84d1feb2499dfa0?reference=30,2009.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Jaundice cholestatic,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Label 021243/S-000, page:9 PDF 874k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/cf8a0c6ad016a2a507078cca2fee3df1?reference=9,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Jaundice cholestatic,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 065461/S-000 Part 01, page:12 PDF 725k",https://www.pharmapendium.com/browse/fda/Tacrolimus/4698c8cb5c55ba3c0318b8c572f08e3e?reference=12,2009.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Jaundice cholestatic,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 450k",https://www.pharmapendium.com/browse/ema/Telithromycin/fa8e25916dca6b431e435dd9501e10dd?reference=7,2011.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Testosterone,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H],Jaundice cholestatic,Human,-0.7781512503836436,Repeated,Skin,"FDA approval package document: Approval Package 019762 Part 01, page:38 PDF 4290k",https://www.pharmapendium.com/browse/fda/Testosterone/beb71c81ce022e864b2e4c81551e8caa?reference=38,1993.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[CH](O)CC[C]21[H]
Ticlopidine Hydrochloride,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,Jaundice cholestatic,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 019979/S-009 Part 01, page:15 PDF 4844k",https://www.pharmapendium.com/browse/fda/Ticlopidine Hydrochloride/4bc0829b6ee4b0df83fd124d16f973f9?reference=15,1991.0,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O,Jaundice cholestatic,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021618/S-000; 021681/S-000; 021682/S-000 Part 02, page:2 PDF 1319k",https://www.pharmapendium.com/browse/fda/Tinidazole/60472a8127920a85ce442284082b0a7a?reference=2,2004.0,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Jaundice cholestatic,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:7 PDF 1231k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/ba04919e66ed951ebe570134f802b17f?reference=7,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tramadol Hydrochloride,COC1=CC(=CC=C1)[C@]1(O)CCCC[C@H]1CN(C)C,Jaundice cholestatic,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 020281 Part 04, page:30 PDF 4425k",https://www.pharmapendium.com/browse/fda/Tramadol Hydrochloride/4b70086f27976254a969bfaf0b09086e?reference=30,1995.0,COC1=CC(=CC=C1)[C]1(O)CCCC[CH]1CN(C)C
Voriconazole,C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Jaundice cholestatic,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021266/S-000; 021267/S-000 Part 04, page:29 PDF 1582k",https://www.pharmapendium.com/browse/fda/Voriconazole/b91def2fd3ba7fba9e4703146e866659?reference=29,2001.0,C[CH](C1=C(F)C=NC=N1)[C](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Ziprasidone Hydrochloride,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12,Jaundice cholestatic,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020825/S-034 Part 01, page:17 PDF 539k",https://www.pharmapendium.com/browse/fda/Ziprasidone Hydrochloride/2f192022c7405e61acdb244011035ee1?reference=17,2009.0,ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=CC=CC=C12
